createAt,manageObject,M8047C0,M8047C1,M8047C2,M8047C3,M8047C9,M8047C10,M8047C11,M8047C14,M8047C17,M8047C18,M8047C19,M8047C20,M8047C21,M8047C22,M8047C23,M8047C24,M8047C25,M8047C26,M8047C4,M8047C5,M8047C13,M8047C6,M8047C15,M8047C16
2025-05-06T20:15:00.000-04:00:00,NE-MRBTS-660701,2323885944.0,75064536,250775.0,212927,18373.0,251021.0,67698,,12787.0,2812.0,243726.0,103423,22661464.0,245201.0,243040.0,192453,5196184.0,528537.0,297890424.0,11461161,,228234,14418.0,73638.0
2025-05-06T20:15:00.000-04:00:00,NE-MRBTS-660701,2323885944.0,75064536,250775.0,212927,18373.0,251021.0,67698,,12787.0,2812.0,243726.0,103423,22661464.0,245201.0,243040.0,192453,5196184.0,528537.0,297890424.0,11461161,,228234,14418.0,73638.0
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-660701,1736239912.0,61256208,227309.0,289422,19186.0,193555.0,60114,51.0,13830.0,2691.0,215179.0,149561,21157616.0,228668.0,217227.0,270902,2779104.0,366939.0,224685830.0,8901492,,191479,25873.0,86758.0
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-660701,1736239912.0,61256208,227309.0,289422,19186.0,193555.0,60114,51.0,13830.0,2691.0,215179.0,149561,21157616.0,228668.0,217227.0,270902,2779104.0,366939.0,224685830.0,8901492,,191479,25873.0,86758.0
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-660701,1736239912.0,61256208,227309.0,289422,19186.0,193555.0,60114,51.0,13830.0,2691.0,215179.0,149561,21157616.0,228668.0,217227.0,270902,2779104.0,366939.0,224685830.0,8901492,,191479,25873.0,86758.0
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-660701,1736239912.0,61256208,227309.0,289422,19186.0,193555.0,60114,51.0,13830.0,2691.0,215179.0,149561,21157616.0,228668.0,217227.0,270902,2779104.0,366939.0,224685830.0,8901492,,191479,25873.0,86758.0
2025-05-06T20:45:00.000-04:00:00,NE-MRBTS-660701,1578954656.0,63756512,204172.0,260295,18716.0,178198.0,53175,1.0,13563.0,2722.0,190360.0,135941,20745680.0,216951.0,193440.0,244786,4300240.0,449125.0,205318041.0,9391365,,172056,34351.0,92237.0
2025-05-06T20:45:00.000-04:00:00,NE-MRBTS-660701,1578954656.0,63756512,204172.0,260295,18716.0,178198.0,53175,1.0,13563.0,2722.0,190360.0,135941,20745680.0,216951.0,193440.0,244786,4300240.0,449125.0,205318041.0,9391365,,172056,34351.0,92237.0
2025-05-06T20:45:00.000-04:00:00,NE-MRBTS-660701,1578954656.0,63756512,204172.0,260295,18716.0,178198.0,53175,1.0,13563.0,2722.0,190360.0,135941,20745680.0,216951.0,193440.0,244786,4300240.0,449125.0,205318041.0,9391365,,172056,34351.0,92237.0
2025-05-06T20:45:00.000-04:00:00,NE-MRBTS-660701,1578954656.0,63756512,204172.0,260295,18716.0,178198.0,53175,1.0,13563.0,2722.0,190360.0,135941,20745680.0,216951.0,193440.0,244786,4300240.0,449125.0,205318041.0,9391365,,172056,34351.0,92237.0
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-660701,1562259288.0,57583336,176567.0,199721,17040.0,174622.0,51520,2.0,13021.0,2557.0,168071.0,97026,20027000.0,201840.0,167713.0,186349,4488384.0,489484.0,201479846.0,8595278,,158994,18147.0,71292.0
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-660701,1562259288.0,57583336,176567.0,199721,17040.0,174622.0,51520,2.0,13021.0,2557.0,168071.0,97026,20027000.0,201840.0,167713.0,186349,4488384.0,489484.0,201479846.0,8595278,,158994,18147.0,71292.0
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-660701,1562259288.0,57583336,176567.0,199721,17040.0,174622.0,51520,2.0,13021.0,2557.0,168071.0,97026,20027000.0,201840.0,167713.0,186349,4488384.0,489484.0,201479846.0,8595278,,158994,18147.0,71292.0
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-660701,1562259288.0,57583336,176567.0,199721,17040.0,174622.0,51520,2.0,13021.0,2557.0,168071.0,97026,20027000.0,201840.0,167713.0,186349,4488384.0,489484.0,201479846.0,8595278,,158994,18147.0,71292.0
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-660701,1440054984.0,69006488,194605.0,222547,18080.0,165521.0,53221,12.0,14125.0,3164.0,181989.0,120312,23309008.0,224984.0,184690.0,207284,5501968.0,547815.0,188048664.0,10258938,,160013,24035.0,81330.0
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-660701,1440054984.0,69006488,194605.0,222547,18080.0,165521.0,53221,12.0,14125.0,3164.0,181989.0,120312,23309008.0,224984.0,184690.0,207284,5501968.0,547815.0,188048664.0,10258938,,160013,24035.0,81330.0
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-660701,1440054984.0,69006488,194605.0,222547,18080.0,165521.0,53221,12.0,14125.0,3164.0,181989.0,120312,23309008.0,224984.0,184690.0,207284,5501968.0,547815.0,188048664.0,10258938,,160013,24035.0,81330.0
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-660701,1440054984.0,69006488,194605.0,222547,18080.0,165521.0,53221,12.0,14125.0,3164.0,181989.0,120312,23309008.0,224984.0,184690.0,207284,5501968.0,547815.0,188048664.0,10258938,,160013,24035.0,81330.0
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-660701,474943504.0,20053200,37687.0,44144,6155.0,55613.0,14425,,5056.0,1109.0,36738.0,20034,8472176.0,76903.0,36254.0,40808,2305880.0,148433.0,61504672.0,3211936,5.0,44005,10856.0,31808.0
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-660701,474943504.0,20053200,37687.0,44144,6155.0,55613.0,14425,,5056.0,1109.0,36738.0,20034,8472176.0,76903.0,36254.0,40808,2305880.0,148433.0,61504672.0,3211936,5.0,44005,10856.0,31808.0
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-660701,474943504.0,20053200,37687.0,44144,6155.0,55613.0,14425,,5056.0,1109.0,36738.0,20034,8472176.0,76903.0,36254.0,40808,2305880.0,148433.0,61504672.0,3211936,5.0,44005,10856.0,31808.0
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-660701,474943504.0,20053200,37687.0,44144,6155.0,55613.0,14425,,5056.0,1109.0,36738.0,20034,8472176.0,76903.0,36254.0,40808,2305880.0,148433.0,61504672.0,3211936,5.0,44005,10856.0,31808.0
2025-05-06T21:45:00.000-04:00:00,NE-MRBTS-660701,20442960.0,3805688,4668.0,10504,956.0,3728.0,2428,6.0,790.0,170.0,3547.0,7030,1219120.0,11664.0,4271.0,9810,108552.0,11752.0,2839571.0,525152,,3905,12147.0,17775.0
2025-05-06T21:45:00.000-04:00:00,NE-MRBTS-660701,20442960.0,3805688,4668.0,10504,956.0,3728.0,2428,6.0,790.0,170.0,3547.0,7030,1219120.0,11664.0,4271.0,9810,108552.0,11752.0,2839571.0,525152,,3905,12147.0,17775.0
2025-05-06T21:45:00.000-04:00:00,NE-MRBTS-660701,20442960.0,3805688,4668.0,10504,956.0,3728.0,2428,6.0,790.0,170.0,3547.0,7030,1219120.0,11664.0,4271.0,9810,108552.0,11752.0,2839571.0,525152,,3905,12147.0,17775.0
2025-05-06T21:45:00.000-04:00:00,NE-MRBTS-660701,20442960.0,3805688,4668.0,10504,956.0,3728.0,2428,6.0,790.0,170.0,3547.0,7030,1219120.0,11664.0,4271.0,9810,108552.0,11752.0,2839571.0,525152,,3905,12147.0,17775.0
2025-05-06T22:00:00.000-04:00:00,NE-MRBTS-660701,6140960.0,2494376,1186.0,6867,1056.0,1976.0,1914,,856.0,176.0,786.0,2885,1323712.0,11052.0,626.0,6686,111160.0,12052.0,1167301.0,371048,,2249,1279.0,4862.0
2025-05-06T22:00:00.000-04:00:00,NE-MRBTS-660701,6140960.0,2494376,1186.0,6867,1056.0,1976.0,1914,,856.0,176.0,786.0,2885,1323712.0,11052.0,626.0,6686,111160.0,12052.0,1167301.0,371048,,2249,1279.0,4862.0
2025-05-06T22:00:00.000-04:00:00,NE-MRBTS-660701,6140960.0,2494376,1186.0,6867,1056.0,1976.0,1914,,856.0,176.0,786.0,2885,1323712.0,11052.0,626.0,6686,111160.0,12052.0,1167301.0,371048,,2249,1279.0,4862.0
2025-05-06T22:00:00.000-04:00:00,NE-MRBTS-660701,6140960.0,2494376,1186.0,6867,1056.0,1976.0,1914,,856.0,176.0,786.0,2885,1323712.0,11052.0,626.0,6686,111160.0,12052.0,1167301.0,371048,,2249,1279.0,4862.0
2025-05-06T22:15:00.000-04:00:00,NE-MRBTS-660701,1530640.0,1224768,206.0,1580,374.0,659.0,768,,337.0,52.0,136.0,764,419096.0,3800.0,117.0,1383,79976.0,5307.0,282535.0,187881,,705,973.0,2638.0
2025-05-06T22:15:00.000-04:00:00,NE-MRBTS-660701,1530640.0,1224768,206.0,1580,374.0,659.0,768,,337.0,52.0,136.0,764,419096.0,3800.0,117.0,1383,79976.0,5307.0,282535.0,187881,,705,973.0,2638.0
2025-05-06T22:15:00.000-04:00:00,NE-MRBTS-660701,1530640.0,1224768,206.0,1580,374.0,659.0,768,,337.0,52.0,136.0,764,419096.0,3800.0,117.0,1383,79976.0,5307.0,282535.0,187881,,705,973.0,2638.0
2025-05-06T22:15:00.000-04:00:00,NE-MRBTS-660701,1530640.0,1224768,206.0,1580,374.0,659.0,768,,337.0,52.0,136.0,764,419096.0,3800.0,117.0,1383,79976.0,5307.0,282535.0,187881,,705,973.0,2638.0
2025-05-06T22:30:00.000-04:00:00,NE-MRBTS-660701,9660808.0,877944,1061.0,1164,212.0,1270.0,408,,171.0,35.0,1005.0,609,280472.0,2416.0,969.0,1022,50704.0,4072.0,1266563.0,135260,,1170,568.0,2011.0
2025-05-06T22:30:00.000-04:00:00,NE-MRBTS-660701,9660808.0,877944,1061.0,1164,212.0,1270.0,408,,171.0,35.0,1005.0,609,280472.0,2416.0,969.0,1022,50704.0,4072.0,1266563.0,135260,,1170,568.0,2011.0
2025-05-06T22:30:00.000-04:00:00,NE-MRBTS-660701,9660808.0,877944,1061.0,1164,212.0,1270.0,408,,171.0,35.0,1005.0,609,280472.0,2416.0,969.0,1022,50704.0,4072.0,1266563.0,135260,,1170,568.0,2011.0
2025-05-06T22:30:00.000-04:00:00,NE-MRBTS-660701,9660808.0,877944,1061.0,1164,212.0,1270.0,408,,171.0,35.0,1005.0,609,280472.0,2416.0,969.0,1022,50704.0,4072.0,1266563.0,135260,,1170,568.0,2011.0
2025-05-06T22:45:00.000-04:00:00,NE-MRBTS-660701,398512.0,913160,112.0,4418,332.0,476.0,487,,314.0,84.0,78.0,1337,628376.0,5317.0,56.0,3360,49560.0,4632.0,140874.0,138606,,642,617.0,1844.0
2025-05-06T22:45:00.000-04:00:00,NE-MRBTS-660701,398512.0,913160,112.0,4418,332.0,476.0,487,,314.0,84.0,78.0,1337,628376.0,5317.0,56.0,3360,49560.0,4632.0,140874.0,138606,,642,617.0,1844.0
2025-05-06T22:45:00.000-04:00:00,NE-MRBTS-660701,398512.0,913160,112.0,4418,332.0,476.0,487,,314.0,84.0,78.0,1337,628376.0,5317.0,56.0,3360,49560.0,4632.0,140874.0,138606,,642,617.0,1844.0
2025-05-06T22:45:00.000-04:00:00,NE-MRBTS-660701,398512.0,913160,112.0,4418,332.0,476.0,487,,314.0,84.0,78.0,1337,628376.0,5317.0,56.0,3360,49560.0,4632.0,140874.0,138606,,642,617.0,1844.0
2025-05-06T23:00:00.000-04:00:00,NE-MRBTS-660701,64200.0,171224,6.0,1111,44.0,59.0,81,,41.0,5.0,6.0,141,35016.0,351.0,6.0,239,13536.0,1021.0,13425.0,25542,,93,9.0,351.0
2025-05-06T23:00:00.000-04:00:00,NE-MRBTS-660701,64200.0,171224,6.0,1111,44.0,59.0,81,,41.0,5.0,6.0,141,35016.0,351.0,6.0,239,13536.0,1021.0,13425.0,25542,,93,9.0,351.0
2025-05-06T23:00:00.000-04:00:00,NE-MRBTS-660701,64200.0,171224,6.0,1111,44.0,59.0,81,,41.0,5.0,6.0,141,35016.0,351.0,6.0,239,13536.0,1021.0,13425.0,25542,,93,9.0,351.0
2025-05-06T23:00:00.000-04:00:00,NE-MRBTS-660701,64200.0,171224,6.0,1111,44.0,59.0,81,,41.0,5.0,6.0,141,35016.0,351.0,6.0,239,13536.0,1021.0,13425.0,25542,,93,9.0,351.0
2025-05-06T23:15:00.000-04:00:00,NE-MRBTS-660701,,224,,2,5.0,5.0,8,,5.0,,,2,2784.0,32.0,,2,3648.0,284.0,348.0,496,,11,1.0,162.0
2025-05-06T23:15:00.000-04:00:00,NE-MRBTS-660701,,224,,2,5.0,5.0,8,,5.0,,,2,2784.0,32.0,,2,3648.0,284.0,348.0,496,,11,1.0,162.0
2025-05-06T23:15:00.000-04:00:00,NE-MRBTS-660701,,224,,2,5.0,5.0,8,,5.0,,,2,2784.0,32.0,,2,3648.0,284.0,348.0,496,,11,1.0,162.0
2025-05-06T23:15:00.000-04:00:00,NE-MRBTS-660701,,224,,2,5.0,5.0,8,,5.0,,,2,2784.0,32.0,,2,3648.0,284.0,348.0,496,,11,1.0,162.0
2025-05-06T23:30:00.000-04:00:00,NE-MRBTS-660701,,72512,,75,25.0,26.0,31,,25.0,2.0,,63,15944.0,181.0,,75,8208.0,675.0,1993.0,10494,,69,15.0,129.0
2025-05-06T23:30:00.000-04:00:00,NE-MRBTS-660701,,72512,,75,25.0,26.0,31,,25.0,2.0,,63,15944.0,181.0,,75,8208.0,675.0,1993.0,10494,,69,15.0,129.0
2025-05-06T23:30:00.000-04:00:00,NE-MRBTS-660701,,72512,,75,25.0,26.0,31,,25.0,2.0,,63,15944.0,181.0,,75,8208.0,675.0,1993.0,10494,,69,15.0,129.0
2025-05-06T23:30:00.000-04:00:00,NE-MRBTS-660701,,72512,,75,25.0,26.0,31,,25.0,2.0,,63,15944.0,181.0,,75,8208.0,675.0,1993.0,10494,,69,15.0,129.0
2025-05-06T23:45:00.000-04:00:00,NE-MRBTS-660701,241240.0,157840,32.0,339,56.0,86.0,95,,49.0,8.0,29.0,111,64536.0,705.0,28.0,261,14376.0,1272.0,40324.0,26200,,101,12.0,141.0
2025-05-06T23:45:00.000-04:00:00,NE-MRBTS-660701,241240.0,157840,32.0,339,56.0,86.0,95,,49.0,8.0,29.0,111,64536.0,705.0,28.0,261,14376.0,1272.0,40324.0,26200,,101,12.0,141.0
2025-05-06T23:45:00.000-04:00:00,NE-MRBTS-660701,241240.0,157840,32.0,339,56.0,86.0,95,,49.0,8.0,29.0,111,64536.0,705.0,28.0,261,14376.0,1272.0,40324.0,26200,,101,12.0,141.0
2025-05-06T23:45:00.000-04:00:00,NE-MRBTS-660701,241240.0,157840,32.0,339,56.0,86.0,95,,49.0,8.0,29.0,111,64536.0,705.0,28.0,261,14376.0,1272.0,40324.0,26200,,101,12.0,141.0
2025-05-07T00:00:00.000-04:00:00,NE-MRBTS-660701,328936.0,669376,71.0,2622,232.0,324.0,325,,215.0,66.0,43.0,1767,492688.0,4183.0,30.0,2446,13872.0,2034.0,115892.0,91572,,433,166.0,1057.0
2025-05-07T00:00:00.000-04:00:00,NE-MRBTS-660701,328936.0,669376,71.0,2622,232.0,324.0,325,,215.0,66.0,43.0,1767,492688.0,4183.0,30.0,2446,13872.0,2034.0,115892.0,91572,,433,166.0,1057.0
2025-05-07T00:00:00.000-04:00:00,NE-MRBTS-660701,328936.0,669376,71.0,2622,232.0,324.0,325,,215.0,66.0,43.0,1767,492688.0,4183.0,30.0,2446,13872.0,2034.0,115892.0,91572,,433,166.0,1057.0
2025-05-07T00:00:00.000-04:00:00,NE-MRBTS-660701,328936.0,669376,71.0,2622,232.0,324.0,325,,215.0,66.0,43.0,1767,492688.0,4183.0,30.0,2446,13872.0,2034.0,115892.0,91572,,433,166.0,1057.0
2025-05-07T00:15:00.000-04:00:00,NE-MRBTS-660701,270760.0,166032,58.0,372,87.0,143.0,122,,78.0,18.0,33.0,217,139040.0,1212.0,22.0,356,12872.0,1703.0,59121.0,26609,,156,34.0,415.0
2025-05-07T00:15:00.000-04:00:00,NE-MRBTS-660701,270760.0,166032,58.0,372,87.0,143.0,122,,78.0,18.0,33.0,217,139040.0,1212.0,22.0,356,12872.0,1703.0,59121.0,26609,,156,34.0,415.0
2025-05-07T00:15:00.000-04:00:00,NE-MRBTS-660701,270760.0,166032,58.0,372,87.0,143.0,122,,78.0,18.0,33.0,217,139040.0,1212.0,22.0,356,12872.0,1703.0,59121.0,26609,,156,34.0,415.0
2025-05-07T00:15:00.000-04:00:00,NE-MRBTS-660701,270760.0,166032,58.0,372,87.0,143.0,122,,78.0,18.0,33.0,217,139040.0,1212.0,22.0,356,12872.0,1703.0,59121.0,26609,,156,34.0,415.0
2025-05-07T00:30:00.000-04:00:00,NE-MRBTS-660701,83400.0,210112,6.0,1208,43.0,59.0,67,,40.0,9.0,6.0,288,72424.0,566.0,4.0,1204,7952.0,748.0,22262.0,29510,,80,66.0,336.0
2025-05-07T00:30:00.000-04:00:00,NE-MRBTS-660701,83400.0,210112,6.0,1208,43.0,59.0,67,,40.0,9.0,6.0,288,72424.0,566.0,4.0,1204,7952.0,748.0,22262.0,29510,,80,66.0,336.0
2025-05-07T00:30:00.000-04:00:00,NE-MRBTS-660701,83400.0,210112,6.0,1208,43.0,59.0,67,,40.0,9.0,6.0,288,72424.0,566.0,4.0,1204,7952.0,748.0,22262.0,29510,,80,66.0,336.0
2025-05-07T00:30:00.000-04:00:00,NE-MRBTS-660701,83400.0,210112,6.0,1208,43.0,59.0,67,,40.0,9.0,6.0,288,72424.0,566.0,4.0,1204,7952.0,748.0,22262.0,29510,,80,66.0,336.0
2025-05-07T00:45:00.000-04:00:00,NE-MRBTS-660701,29872.0,79960,3.0,107,22.0,34.0,37,,20.0,3.0,3.0,76,25872.0,221.0,3.0,107,4448.0,401.0,7841.0,11235,,40,10.0,260.0
2025-05-07T00:45:00.000-04:00:00,NE-MRBTS-660701,29872.0,79960,3.0,107,22.0,34.0,37,,20.0,3.0,3.0,76,25872.0,221.0,3.0,107,4448.0,401.0,7841.0,11235,,40,10.0,260.0
2025-05-07T00:45:00.000-04:00:00,NE-MRBTS-660701,29872.0,79960,3.0,107,22.0,34.0,37,,20.0,3.0,3.0,76,25872.0,221.0,3.0,107,4448.0,401.0,7841.0,11235,,40,10.0,260.0
2025-05-07T00:45:00.000-04:00:00,NE-MRBTS-660701,29872.0,79960,3.0,107,22.0,34.0,37,,20.0,3.0,3.0,76,25872.0,221.0,3.0,107,4448.0,401.0,7841.0,11235,,40,10.0,260.0
2025-05-07T01:00:00.000-04:00:00,NE-MRBTS-660701,239712560.0,5954296,19789.0,15942,2571.0,24151.0,14814,,540.0,556.0,19342.0,6507,4449872.0,31516.0,19035.0,14442,411576.0,40962.0,32225125.0,937585,,21836,1051.0,9341.0
2025-05-07T01:00:00.000-04:00:00,NE-MRBTS-660701,239712560.0,5954296,19789.0,15942,2571.0,24151.0,14814,,540.0,556.0,19342.0,6507,4449872.0,31516.0,19035.0,14442,411576.0,40962.0,32225125.0,937585,,21836,1051.0,9341.0
2025-05-07T01:00:00.000-04:00:00,NE-MRBTS-660701,239712560.0,5954296,19789.0,15942,2571.0,24151.0,14814,,540.0,556.0,19342.0,6507,4449872.0,31516.0,19035.0,14442,411576.0,40962.0,32225125.0,937585,,21836,1051.0,9341.0
2025-05-07T01:00:00.000-04:00:00,NE-MRBTS-660701,239712560.0,5954296,19789.0,15942,2571.0,24151.0,14814,,540.0,556.0,19342.0,6507,4449872.0,31516.0,19035.0,14442,411576.0,40962.0,32225125.0,937585,,21836,1051.0,9341.0
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-660701,3461152.0,1080968,528.0,1976,370.0,826.0,648,,295.0,82.0,376.0,1046,651272.0,5362.0,314.0,1689,64512.0,5768.0,581172.0,164421,,865,527.0,2451.0
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-660701,3461152.0,1080968,528.0,1976,370.0,826.0,648,,295.0,82.0,376.0,1046,651272.0,5362.0,314.0,1689,64512.0,5768.0,581172.0,164421,,865,527.0,2451.0
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-660701,3461152.0,1080968,528.0,1976,370.0,826.0,648,,295.0,82.0,376.0,1046,651272.0,5362.0,314.0,1689,64512.0,5768.0,581172.0,164421,,865,527.0,2451.0
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-660701,3461152.0,1080968,528.0,1976,370.0,826.0,648,,295.0,82.0,376.0,1046,651272.0,5362.0,314.0,1689,64512.0,5768.0,581172.0,164421,,865,527.0,2451.0
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-660701,94528.0,237824,76.0,889,60.0,89.0,102,,55.0,8.0,76.0,284,74328.0,628.0,76.0,889,10240.0,911.0,23810.0,33504,,187,195.0,408.0
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-660701,94528.0,237824,76.0,889,60.0,89.0,102,,55.0,8.0,76.0,284,74328.0,628.0,76.0,889,10240.0,911.0,23810.0,33504,,187,195.0,408.0
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-660701,94528.0,237824,76.0,889,60.0,89.0,102,,55.0,8.0,76.0,284,74328.0,628.0,76.0,889,10240.0,911.0,23810.0,33504,,187,195.0,408.0
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-660701,94528.0,237824,76.0,889,60.0,89.0,102,,55.0,8.0,76.0,284,74328.0,628.0,76.0,889,10240.0,911.0,23810.0,33504,,187,195.0,408.0
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-660701,,880,,2,5.0,8.0,8,,5.0,1.0,,2,5056.0,47.0,,2,2960.0,216.0,632.0,628,,12,2.0,32.0
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-660701,,880,,2,5.0,8.0,8,,5.0,1.0,,2,5056.0,47.0,,2,2960.0,216.0,632.0,628,,12,2.0,32.0
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-660701,,880,,2,5.0,8.0,8,,5.0,1.0,,2,5056.0,47.0,,2,2960.0,216.0,632.0,628,,12,2.0,32.0
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-660701,,880,,2,5.0,8.0,8,,5.0,1.0,,2,5056.0,47.0,,2,2960.0,216.0,632.0,628,,12,2.0,32.0
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-660701,58496.0,58784,4.0,111,31.0,45.0,52,,29.0,7.0,4.0,43,55760.0,430.0,4.0,111,1216.0,162.0,16153.0,9583,,51,16.0,109.0
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-660701,58496.0,58784,4.0,111,31.0,45.0,52,,29.0,7.0,4.0,43,55760.0,430.0,4.0,111,1216.0,162.0,16153.0,9583,,51,16.0,109.0
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-660701,58496.0,58784,4.0,111,31.0,45.0,52,,29.0,7.0,4.0,43,55760.0,430.0,4.0,111,1216.0,162.0,16153.0,9583,,51,16.0,109.0
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-660701,58496.0,58784,4.0,111,31.0,45.0,52,,29.0,7.0,4.0,43,55760.0,430.0,4.0,111,1216.0,162.0,16153.0,9583,,51,16.0,109.0
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-660701,424960.0,919896,69.0,2125,257.0,373.0,453,,236.0,60.0,48.0,1536,477376.0,3921.0,34.0,2079,38432.0,5866.0,130028.0,127192,,484,262.0,1182.0
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-660701,424960.0,919896,69.0,2125,257.0,373.0,453,,236.0,60.0,48.0,1536,477376.0,3921.0,34.0,2079,38432.0,5866.0,130028.0,127192,,484,262.0,1182.0
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-660701,424960.0,919896,69.0,2125,257.0,373.0,453,,236.0,60.0,48.0,1536,477376.0,3921.0,34.0,2079,38432.0,5866.0,130028.0,127192,,484,262.0,1182.0
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-660701,424960.0,919896,69.0,2125,257.0,373.0,453,,236.0,60.0,48.0,1536,477376.0,3921.0,34.0,2079,38432.0,5866.0,130028.0,127192,,484,262.0,1182.0
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-660701,967920.0,1521384,159.0,7978,548.0,786.0,913,1.0,493.0,104.0,100.0,3667,804280.0,6841.0,74.0,7651,61288.0,8734.0,276372.0,210447,,1062,2610.0,6668.0
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-660701,967920.0,1521384,159.0,7978,548.0,786.0,913,1.0,493.0,104.0,100.0,3667,804280.0,6841.0,74.0,7651,61288.0,8734.0,276372.0,210447,,1062,2610.0,6668.0
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-660701,967920.0,1521384,159.0,7978,548.0,786.0,913,1.0,493.0,104.0,100.0,3667,804280.0,6841.0,74.0,7651,61288.0,8734.0,276372.0,210447,,1062,2610.0,6668.0
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-660701,967920.0,1521384,159.0,7978,548.0,786.0,913,1.0,493.0,104.0,100.0,3667,804280.0,6841.0,74.0,7651,61288.0,8734.0,276372.0,210447,,1062,2610.0,6668.0
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-660701,269088.0,190720,53.0,1291,165.0,229.0,285,1.0,150.0,23.0,32.0,587,180576.0,1627.0,21.0,1263,22728.0,3668.0,68588.0,30193,,353,728.0,3057.0
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-660701,269088.0,190720,53.0,1291,165.0,229.0,285,1.0,150.0,23.0,32.0,587,180576.0,1627.0,21.0,1263,22728.0,3668.0,68588.0,30193,,353,728.0,3057.0
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-660701,269088.0,190720,53.0,1291,165.0,229.0,285,1.0,150.0,23.0,32.0,587,180576.0,1627.0,21.0,1263,22728.0,3668.0,68588.0,30193,,353,728.0,3057.0
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-660701,269088.0,190720,53.0,1291,165.0,229.0,285,1.0,150.0,23.0,32.0,587,180576.0,1627.0,21.0,1263,22728.0,3668.0,68588.0,30193,,353,728.0,3057.0
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-660701,,5776,,71,18.0,20.0,19,,18.0,1.0,,34,11376.0,127.0,,71,2848.0,427.0,1422.0,1298,,50,3.0,298.0
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-660701,,5776,,71,18.0,20.0,19,,18.0,1.0,,34,11376.0,127.0,,71,2848.0,427.0,1422.0,1298,,50,3.0,298.0
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-660701,,5776,,71,18.0,20.0,19,,18.0,1.0,,34,11376.0,127.0,,71,2848.0,427.0,1422.0,1298,,50,3.0,298.0
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-660701,,5776,,71,18.0,20.0,19,,18.0,1.0,,34,11376.0,127.0,,71,2848.0,427.0,1422.0,1298,,50,3.0,298.0
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-660701,91328.0,30536,7.0,131,50.0,85.0,71,,45.0,9.0,7.0,45,68312.0,560.0,7.0,131,14928.0,1137.0,22672.0,6750,,93,731.0,1085.0
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-660701,91328.0,30536,7.0,131,50.0,85.0,71,,45.0,9.0,7.0,45,68312.0,560.0,7.0,131,14928.0,1137.0,22672.0,6750,,93,731.0,1085.0
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-660701,91328.0,30536,7.0,131,50.0,85.0,71,,45.0,9.0,7.0,45,68312.0,560.0,7.0,131,14928.0,1137.0,22672.0,6750,,93,731.0,1085.0
