createAt,manageObject,M8046C0,M8046C1,M8046C2,M8046C4,M8046C3,M8046C5
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-621901,7,396,32.0,752.0,11.0,1024861.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-621901,5,351,79.0,654.0,12.0,1024903.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-621901,5,351,79.0,654.0,12.0,1024903.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-621901,5,351,79.0,654.0,12.0,1024903.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-621901,5,351,79.0,654.0,12.0,1024903.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,6,394,37.0,566.0,11.0,1024926.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,6,394,37.0,566.0,11.0,1024926.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,6,394,37.0,566.0,11.0,1024926.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,6,394,37.0,566.0,11.0,1024926.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,6,469,21.0,762.0,12.0,1025081.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,6,469,21.0,762.0,12.0,1025081.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,6,469,21.0,762.0,12.0,1025081.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,6,469,21.0,762.0,12.0,1025081.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,5,349,32.0,320.0,10.0,1025102.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,5,349,32.0,320.0,10.0,1025102.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,5,349,32.0,320.0,10.0,1025102.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,5,349,32.0,320.0,10.0,1025102.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,6,351,21.0,630.0,11.0,1025104.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,6,351,21.0,630.0,11.0,1025104.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,6,351,21.0,630.0,11.0,1025104.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,6,351,21.0,630.0,11.0,1025104.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,5,368,9.0,344.0,11.0,1025166.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,5,368,9.0,344.0,11.0,1025166.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,5,368,9.0,344.0,11.0,1025166.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,5,368,9.0,344.0,11.0,1025166.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,7,582,27.0,359.0,11.0,1025205.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,7,582,27.0,359.0,11.0,1025205.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,7,582,27.0,359.0,11.0,1025205.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,7,582,27.0,359.0,11.0,1025205.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,7,415,26.0,326.0,11.0,1025200.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,7,415,26.0,326.0,11.0,1025200.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,7,415,26.0,326.0,11.0,1025200.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,7,415,26.0,326.0,11.0,1025200.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,6,418,24.0,319.0,11.0,1025201.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,6,418,24.0,319.0,11.0,1025201.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,6,418,24.0,319.0,11.0,1025201.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,6,418,24.0,319.0,11.0,1025201.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,6,372,52.0,732.0,11.0,1025207.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,6,372,52.0,732.0,11.0,1025207.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,6,372,52.0,732.0,11.0,1025207.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,6,372,52.0,732.0,11.0,1025207.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,5,285,7.0,412.0,9.0,1025200.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,5,285,7.0,412.0,9.0,1025200.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,5,285,7.0,412.0,9.0,1025200.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,5,285,7.0,412.0,9.0,1025200.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,5,312,36.0,434.0,11.0,1025200.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,5,312,36.0,434.0,11.0,1025200.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,5,312,36.0,434.0,11.0,1025200.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,5,312,36.0,434.0,11.0,1025200.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,4,239,6.0,65.0,10.0,1025300.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,4,239,6.0,65.0,10.0,1025300.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,4,239,6.0,65.0,10.0,1025300.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,4,239,6.0,65.0,10.0,1025300.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,5,288,7.0,324.0,10.0,1025300.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,5,288,7.0,324.0,10.0,1025300.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,5,288,7.0,324.0,10.0,1025300.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,5,288,7.0,324.0,10.0,1025300.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,5,271,19.0,365.0,11.0,1025300.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,5,271,19.0,365.0,11.0,1025300.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,5,271,19.0,365.0,11.0,1025300.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,5,271,19.0,365.0,11.0,1025300.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,5,318,22.0,759.0,11.0,1025469.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,5,318,22.0,759.0,11.0,1025469.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,5,318,22.0,759.0,11.0,1025469.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,5,318,22.0,759.0,11.0,1025469.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,5,332,114.0,744.0,14.0,1025601.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,5,332,114.0,744.0,14.0,1025601.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,5,332,114.0,744.0,14.0,1025601.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,5,332,114.0,744.0,14.0,1025601.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,5,285,81.0,757.0,14.0,1025601.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,5,285,81.0,757.0,14.0,1025601.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,5,285,81.0,757.0,14.0,1025601.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,5,285,81.0,757.0,14.0,1025601.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,8,457,26.0,546.0,12.0,1026093.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,8,457,26.0,546.0,12.0,1026093.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,8,457,26.0,546.0,12.0,1026093.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,8,457,26.0,546.0,12.0,1026093.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,6,402,14.0,313.0,13.0,1026777.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,6,402,14.0,313.0,13.0,1026777.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,6,402,14.0,313.0,13.0,1026777.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,6,402,14.0,313.0,13.0,1026777.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,5,253,136.0,761.0,13.0,1027189.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,5,253,136.0,761.0,13.0,1027189.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,5,253,136.0,761.0,13.0,1027189.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,5,253,136.0,761.0,13.0,1027189.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,8,528,33.0,310.0,12.0,1027505.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,8,528,33.0,310.0,12.0,1027505.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,8,528,33.0,310.0,12.0,1027505.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,8,528,33.0,310.0,12.0,1027505.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,8,540,45.0,758.0,13.0,1027601.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,8,540,45.0,758.0,13.0,1027601.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,8,540,45.0,758.0,13.0,1027601.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,8,540,45.0,758.0,13.0,1027601.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,8,425,20.0,349.0,11.0,1027699.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,8,425,20.0,349.0,11.0,1027699.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,8,425,20.0,349.0,11.0,1027699.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,8,425,20.0,349.0,11.0,1027699.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,5,319,99.0,759.0,13.0,1027901.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,5,319,99.0,759.0,13.0,1027901.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,5,319,99.0,759.0,13.0,1027901.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,5,319,99.0,759.0,13.0,1027901.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,6,351,137.0,761.0,13.0,1027907.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,6,351,137.0,761.0,13.0,1027907.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,6,351,137.0,761.0,13.0,1027907.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,6,351,137.0,761.0,13.0,1027907.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,5,240,93.0,379.0,12.0,1027900.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,5,240,93.0,379.0,12.0,1027900.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,5,240,93.0,379.0,12.0,1027900.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,5,240,93.0,379.0,12.0,1027900.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-621901,5,232,161.0,762.0,16.0,1027901.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-621901,5,232,161.0,762.0,16.0,1027901.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-621901,5,232,161.0,762.0,16.0,1027901.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-621901,5,232,161.0,762.0,16.0,1027901.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-621901,5,276,8.0,335.0,13.0,1027900.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-621901,5,276,8.0,335.0,13.0,1027900.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-621901,5,276,8.0,335.0,13.0,1027900.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-621901,5,276,8.0,335.0,13.0,1027900.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-621901,4,183,36.0,367.0,12.0,1027900.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-621901,4,183,36.0,367.0,12.0,1027900.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-621901,4,183,36.0,367.0,12.0,1027900.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-621901,4,183,36.0,367.0,12.0,1027900.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-621901,3,158,6.0,74.0,9.0,1028300.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-621901,3,158,6.0,74.0,9.0,1028300.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-621901,3,158,6.0,74.0,9.0,1028300.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-621901,3,158,6.0,74.0,9.0,1028300.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-621901,4,174,15.0,337.0,10.0,1028300.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-621901,4,174,15.0,337.0,10.0,1028300.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-621901,4,174,15.0,337.0,10.0,1028300.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-621901,4,174,15.0,337.0,10.0,1028300.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-621901,4,157,6.0,51.0,10.0,1028300.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-621901,4,157,6.0,51.0,10.0,1028300.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-621901,4,157,6.0,51.0,10.0,1028300.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-621901,4,157,6.0,51.0,10.0,1028300.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-621901,5,284,9.0,313.0,10.0,1028301.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-621901,5,284,9.0,313.0,10.0,1028301.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-621901,5,284,9.0,313.0,10.0,1028301.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-621901,5,284,9.0,313.0,10.0,1028301.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-621901,5,339,10.0,327.0,9.0,1028300.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-621901,5,339,10.0,327.0,9.0,1028300.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-621901,5,339,10.0,327.0,9.0,1028300.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-621901,5,339,10.0,327.0,9.0,1028300.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-621901,5,271,32.0,336.0,9.0,1028301.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-621901,5,271,32.0,336.0,9.0,1028301.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-621901,5,271,32.0,336.0,9.0,1028301.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-621901,5,271,32.0,336.0,9.0,1028301.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-621901,4,256,40.0,337.0,9.0,1028300.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-621901,4,256,40.0,337.0,9.0,1028300.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-621901,4,256,40.0,337.0,9.0,1028300.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-621901,4,256,40.0,337.0,9.0,1028300.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-621901,4,242,11.0,326.0,11.0,1028300.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-621901,4,242,11.0,326.0,11.0,1028300.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-621901,4,242,11.0,326.0,11.0,1028300.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-621901,4,242,11.0,326.0,11.0,1028300.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-621901,5,269,26.0,673.0,9.0,1028300.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-621901,5,269,26.0,673.0,9.0,1028300.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-621901,5,269,26.0,673.0,9.0,1028300.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-621901,5,269,26.0,673.0,9.0,1028300.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-621901,6,418,47.0,709.0,9.0,1028300.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-621901,6,418,47.0,709.0,9.0,1028300.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-621901,6,418,47.0,709.0,9.0,1028300.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-621901,6,418,47.0,709.0,9.0,1028300.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-621901,5,327,22.0,338.0,11.0,1028300.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-621901,5,327,22.0,338.0,11.0,1028300.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-621901,5,327,22.0,338.0,11.0,1028300.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-621901,5,327,22.0,338.0,11.0,1028300.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-621901,5,256,45.0,332.0,8.0,1028300.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-621901,5,256,45.0,332.0,8.0,1028300.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-621901,5,256,45.0,332.0,8.0,1028300.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-621901,5,256,45.0,332.0,8.0,1028300.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-621901,6,192,55.0,581.0,14.0,1028300.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-621901,6,192,55.0,581.0,14.0,1028300.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-621901,6,192,55.0,581.0,14.0,1028300.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-621901,6,192,55.0,581.0,14.0,1028300.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-621901,3,168,44.0,341.0,8.0,1028300.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-621901,3,168,44.0,341.0,8.0,1028300.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-621901,3,168,44.0,341.0,8.0,1028300.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-621901,3,168,44.0,341.0,8.0,1028300.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-621901,4,179,56.0,473.0,8.0,1028301.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-621901,4,179,56.0,473.0,8.0,1028301.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-621901,4,179,56.0,473.0,8.0,1028301.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-621901,4,179,56.0,473.0,8.0,1028301.0
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-621901,4,188,29.0,480.0,9.0,1028300.0
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-621901,4,188,29.0,480.0,9.0,1028300.0
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-621901,4,188,29.0,480.0,9.0,1028300.0
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-621901,4,188,29.0,480.0,9.0,1028300.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-621901,3,144,46.0,489.0,9.0,1028300.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-621901,3,144,46.0,489.0,9.0,1028300.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-621901,3,144,46.0,489.0,9.0,1028300.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-621901,3,144,46.0,489.0,9.0,1028300.0
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-621901,3,144,36.0,312.0,9.0,1028300.0
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-621901,3,144,36.0,312.0,9.0,1028300.0
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-621901,3,144,36.0,312.0,9.0,1028300.0
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-621901,3,144,36.0,312.0,9.0,1028300.0
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-621901,5,244,24.0,322.0,10.0,1028300.0
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-621901,5,244,24.0,322.0,10.0,1028300.0
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-621901,5,244,24.0,322.0,10.0,1028300.0
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-621901,5,244,24.0,322.0,10.0,1028300.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-621901,5,348,23.0,582.0,11.0,1028329.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-621901,5,348,23.0,582.0,11.0,1028329.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-621901,5,348,23.0,582.0,11.0,1028329.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-621901,5,348,23.0,582.0,11.0,1028329.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-621901,7,438,69.0,758.0,11.0,1028495.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-621901,7,438,69.0,758.0,11.0,1028495.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-621901,7,438,69.0,758.0,11.0,1028495.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-621901,7,438,69.0,758.0,11.0,1028495.0
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-621901,8,487,13.0,745.0,11.0,1028507.0
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-621901,8,487,13.0,745.0,11.0,1028507.0
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-621901,8,487,13.0,745.0,11.0,1028507.0
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-621901,8,487,13.0,745.0,11.0,1028507.0
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-621901,8,603,18.0,739.0,11.0,1028990.0
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-621901,8,603,18.0,739.0,11.0,1028990.0
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-621901,8,603,18.0,739.0,11.0,1028990.0
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-621901,8,603,18.0,739.0,11.0,1028990.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-621901,7,493,68.0,668.0,11.0,1029385.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-621901,7,493,68.0,668.0,11.0,1029385.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-621901,7,493,68.0,668.0,11.0,1029385.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-621901,7,493,68.0,668.0,11.0,1029385.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-621901,12,809,64.0,736.0,11.0,1029946.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-621901,12,809,64.0,736.0,11.0,1029946.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-621901,12,809,64.0,736.0,11.0,1029946.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-621901,12,809,64.0,736.0,11.0,1029946.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-621901,15,1026,23.0,693.0,10.0,1030858.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-621901,15,1026,23.0,693.0,10.0,1030858.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-621901,15,1026,23.0,693.0,10.0,1030858.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-621901,15,1026,23.0,693.0,10.0,1030858.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-621901,17,1267,46.0,731.0,11.0,1033541.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-621901,17,1267,46.0,731.0,11.0,1033541.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-621901,17,1267,46.0,731.0,11.0,1033541.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-621901,17,1267,46.0,731.0,11.0,1033541.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-621901,16,1211,67.0,724.0,11.0,1036613.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-621901,16,1211,67.0,724.0,11.0,1036613.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-621901,16,1211,67.0,724.0,11.0,1036613.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-621901,16,1211,67.0,724.0,11.0,1036613.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-621901,16,1350,66.0,761.0,11.0,1037217.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-621901,16,1350,66.0,761.0,11.0,1037217.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-621901,16,1350,66.0,761.0,11.0,1037217.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-621901,16,1350,66.0,761.0,11.0,1037217.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-621901,17,1374,63.0,758.0,12.0,1037668.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-621901,17,1374,63.0,758.0,12.0,1037668.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-621901,17,1374,63.0,758.0,12.0,1037668.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-621901,17,1374,63.0,758.0,12.0,1037668.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-621901,15,1147,52.0,678.0,11.0,1039063.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-621901,15,1147,52.0,678.0,11.0,1039063.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-621901,15,1147,52.0,678.0,11.0,1039063.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-621901,15,1147,52.0,678.0,11.0,1039063.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-621901,14,1104,118.0,761.0,11.0,1039207.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-621901,14,1104,118.0,761.0,11.0,1039207.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-621901,14,1104,118.0,761.0,11.0,1039207.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-621901,14,1104,118.0,761.0,11.0,1039207.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-621901,15,1265,78.0,762.0,11.0,1039605.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-621901,15,1265,78.0,762.0,11.0,1039605.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-621901,15,1265,78.0,762.0,11.0,1039605.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-621901,15,1265,78.0,762.0,11.0,1039605.0
