createAt,manageObject,M8012C0,M8012C2,M8012C12,M8012C16,M8012C17,M8012C18,M8012C70,M8012C71,M8012C75,M8012C76,M8012C77,M8012C78,M8012C79,M8012C80,M8012C107,M8012C108,M8012C133,M8012C134,M8012C164,M8012C173,M8012C187,M8012C191,M8012C197,M8012C205,M8012C206,M8012C212,M8012C213,M8012C263,M8012C267,M8012C302,M8012C303,M8012C304,M8012C307,M8012C22,M8012C25,M8012C19,M8012C20,M8012C23,M8012C26,M8012C27,M8012C28,M8012C29,M8012C30,M8012C31,M8012C32,M8012C33,M8012C34,M8012C35,M8012C36,M8012C38,M8012C39,M8012C40,M8012C41,M8012C42,M8012C43,M8012C45,M8012C46,M8012C47,M8012C74,M8012C81,M8012C82,M8012C83,M8012C84,M8012C85,M8012C86,M8012C87,M8012C88,M8012C90,M8012C148,M8012C149,M8012C150,M8012C179,M8012C180,M8012C183,M8012C184,M8012C214,M8012C215,M8012C219,M8012C1,M8012C3,M8012C48,M8012C49,M8012C50,M8012C51,M8012C52,M8012C53,M8012C54,M8012C55,M8012C56,M8012C57,M8012C58,M8012C59,M8012C60,M8012C61,M8012C62,M8012C63,M8012C64,M8012C65,M8012C66,M8012C67,M8012C68,M8012C89,M8012C144,M8012C145,M8012C146,M8012C147,M8012C152,M8012C153,M8012C154,M8012C155,M8012C181,M8012C182,M8012C185,M8012C186,M8012C255,M8012C256,M8012C257,M8012C258,M8012C293,M8012C69,M8012C37,M8012C44
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-690503,4331,421.0,10.0,7.0,471.0,4575,8.0,462.0,12.0,391.0,8.0,11.0,402.0,388.0,2707352.0,2699.0,811424.0,199.0,955.0,123.0,811424.0,199.0,631.0,402.0,471.0,602.0,221.0,1666912.0,6842.0,981456.0,81.0,811424.0,199.0,335.0,428.0,400273.0,346883.0,40.0,50.0,4487.0,143.0,5004.0,440.0,680.0,3116.0,1600.0,123.0,1764.0,1482.0,9198.0,3139.0,9095.0,2281.0,13237.0,1921.0,5803.0,6474.0,8494.0,2.0,8721.0,45343.0,91183.0,110858.0,71427.0,141620.0,172613.0,142632.0,1044.0,,,3302.0,,,,,1994.0,2251.0,5317.0,27.0,560.0,998.0,638.0,1794.0,67335.0,1518.0,5018.0,8773.0,6531.0,18225.0,27440.0,35813.0,55735.0,56139.0,53331.0,39647.0,16730.0,5911.0,13302.0,23565.0,30618.0,46968.0,1972.0,,92192.0,116464.0,30341.0,,,,,,,,,,,,,1972.0,1.0,,
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-690503,4093,57.0,13.0,6.0,210.0,4348,9.0,202.0,13.0,161.0,9.0,17.0,166.0,158.0,965912.0,761.0,275672.0,47.0,255.0,27.0,275672.0,47.0,323.0,173.0,210.0,310.0,114.0,912552.0,3644.0,275672.0,16.0,275672.0,47.0,309.0,256.0,165091.0,157675.0,22.0,32.0,3514.0,213.0,7200.0,418.0,706.0,3485.0,1408.0,123.0,1813.0,1596.0,3843.0,730.0,2805.0,379.0,9352.0,1129.0,726.0,3597.0,1909.0,2.0,1782.0,5025.0,5485.0,10950.0,22505.0,45060.0,50351.0,76952.0,570.0,,,,,,,,2083.0,2294.0,4211.0,4.0,320.0,60.0,724.0,252.0,31425.0,32.0,3765.0,701.0,1129.0,201.0,,148.0,255.0,125.0,775.0,2959.0,2921.0,21015.0,47207.0,56467.0,18125.0,26453.0,837.0,,72736.0,76673.0,25910.0,,,,,,,,,,,,,837.0,,,
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-690503,4355,229.0,14.0,7.0,338.0,4573,10.0,327.0,15.0,388.0,10.0,17.0,304.0,384.0,1527200.0,1271.0,933928.0,162.0,517.0,83.0,933928.0,162.0,828.0,400.0,338.0,788.0,226.0,1766192.0,7599.0,1002488.0,1826.0,933928.0,162.0,524.0,288.0,301200.0,365333.0,14.0,20.0,7299.0,312.0,6210.0,726.0,665.0,3403.0,2208.0,123.0,2009.0,1197.0,18837.0,4091.0,3228.0,930.0,11242.0,339.0,6768.0,7611.0,5280.0,2.0,7600.0,18395.0,18614.0,16844.0,55852.0,83789.0,222382.0,180349.0,1537.0,,,7817.0,,,,,7554.0,8161.0,13365.0,21.0,563.0,509.0,1080.0,1200.0,47184.0,923.0,583.0,438.0,1420.0,1227.0,819.0,1023.0,1142.0,960.0,4337.0,21655.0,15191.0,18869.0,29216.0,45377.0,62941.0,62910.0,1695.0,15930.0,77003.0,125328.0,55658.0,29559.0,23367.0,23461.0,33817.0,,,,,15930.0,22358.0,32681.0,28279.0,1695.0,1.0,,
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-690503,7117,970.0,11.0,7.0,840.0,7309,9.0,832.0,13.0,3126.0,9.0,12.0,803.0,3114.0,4739128.0,4175.0,15066088.0,1053.0,1433.0,829.0,15066088.0,1053.0,1843.0,3136.0,840.0,1525.0,857.0,6855824.0,27392.0,16015320.0,837.0,15066088.0,1053.0,519.0,3171.0,796321.0,3105853.0,36.0,153.0,8362.0,231.0,5670.0,506.0,561.0,3077.0,2336.0,123.0,2058.0,1140.0,25200.0,4599.0,3819.0,3083.0,11931.0,1353.0,18482.0,14095.0,51489.0,2.0,151658.0,190697.0,515807.0,1229154.0,556806.0,517775.0,668149.0,83011.0,3387.0,,,128723.0,19631.0,19631.0,19631.0,19631.0,9425.0,11136.0,20839.0,93.0,1109.0,105.0,1116.0,736.0,70322.0,,232.0,32.0,2622.0,570.0,884.0,8131.0,31417.0,110800.0,156235.0,117730.0,78512.0,94510.0,43403.0,63507.0,95041.0,25443.0,2953.0,43774.0,123478.0,116395.0,68302.0,44777.0,43155.0,28838.0,23575.0,,,,,43774.0,57117.0,62306.0,46141.0,2953.0,,,
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-690503,5029,128.0,12.0,8.0,534.0,5246,11.0,524.0,15.0,1055.0,11.0,19.0,475.0,1051.0,2500624.0,1580.0,3826184.0,227.0,591.0,185.0,3826184.0,227.0,955.0,1069.0,534.0,852.0,459.0,3668312.0,12840.0,4022752.0,9258.0,3826184.0,227.0,835.0,3163.0,470984.0,1046191.0,28.0,72.0,7305.0,154.0,6876.0,418.0,1663.0,11111.0,3456.0,205.0,2891.0,1371.0,13230.0,4161.0,4248.0,13629.0,27847.0,11052.0,4355.0,4942.0,4102.0,7.0,14239.0,15140.0,34489.0,93497.0,53389.0,98865.0,120127.0,699733.0,1707.0,,,15324.0,,,,,9290.0,9515.0,15448.0,26.0,773.0,543.0,1139.0,1458.0,88093.0,499.0,333.0,689.0,238.0,2293.0,4341.0,1622.0,1763.0,4041.0,7246.0,9996.0,18328.0,11703.0,15986.0,19740.0,82555.0,93736.0,1685.0,9081.0,93800.0,112020.0,62141.0,30704.0,20851.0,62742.0,187951.0,,,,,9081.0,16781.0,31186.0,40218.0,1685.0,1.0,,
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-690503,122863,3228.0,10.0,7.0,3231.0,122444,8.0,3222.0,11.0,118266.0,8.0,13.0,3140.0,118038.0,11245728.0,15285.0,844862048.0,26605.0,4228.0,26005.0,844862048.0,26605.0,9042.0,118270.0,3231.0,5202.0,5781.0,46250312.0,136637.0,867082608.0,27322.0,844862048.0,26605.0,269.0,10209.0,3063096.0,117829325.0,60.0,2467.0,21432.0,517.0,5976.0,792.0,1516.0,3077.0,2464.0,246.0,2548.0,2907.0,93429.0,10042.0,3570.0,8649.0,13454.0,904.0,55902.0,11994.0,15466.0,2.0,37430.0,41390.0,41395.0,58677.0,134411.0,1104217.0,7668157.0,112485985.0,37260.0,,,378457.0,32875.0,34128.0,32757.0,34128.0,4745.0,7609.0,36359.0,23.0,4686.0,250.0,689.0,934.0,57534.0,64.0,106.0,,73.0,186.0,448.0,85.0,233.0,597.0,226.0,,1669.0,6252.0,6870.0,5293.0,9420.0,5998.0,8508.0,,10915.0,84151.0,89152.0,209965.0,463927.0,1747624.0,2108530.0,,,,,,293.0,7715.0,62339.0,8508.0,1.0,,
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-690503,82131,2752.0,11.0,6.0,2845.0,81860,9.0,2836.0,12.0,77684.0,8.0,12.0,2766.0,77532.0,11368520.0,10101.0,543422504.0,17502.0,2941.0,17079.0,543422504.0,17502.0,7001.0,77689.0,2845.0,3808.0,3878.0,31020936.0,94011.0,550687768.0,17478.0,543422504.0,17502.0,483.0,11796.0,2712525.0,77391435.0,59.0,1752.0,17458.0,385.0,4518.0,858.0,1185.0,2993.0,2208.0,574.0,2058.0,1995.0,58149.0,12264.0,5610.0,9399.0,15702.0,1469.0,41130.0,15034.0,28346.0,1.0,44280.0,47439.0,64287.0,49680.0,221286.0,904006.0,6318257.0,72813985.0,25753.0,,,313115.0,31797.0,34144.0,31773.0,34144.0,9183.0,12965.0,36320.0,130.0,4081.0,174.0,900.0,256.0,36217.0,,220.0,126.0,59.0,67.0,194.0,129.0,338.0,170.0,367.0,1121.0,528.0,153.0,1975.0,4724.0,6401.0,14074.0,6281.0,,27691.0,138411.0,106537.0,129587.0,380058.0,1444337.0,2121589.0,,,,,,10237.0,32094.0,67908.0,6281.0,,,
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-690503,111835,384.0,11.0,7.0,3354.0,111119,9.0,3344.0,13.0,106940.0,10.0,15.0,3246.0,106729.0,12137064.0,14787.0,693730048.0,21041.0,4194.0,20970.0,693730048.0,21041.0,12496.0,106946.0,3354.0,6480.0,9556.0,76446848.0,220054.0,726475248.0,23166.0,693730048.0,21041.0,402.0,13121.0,3164524.0,106531084.0,63.0,2243.0,21658.0,946.0,6570.0,1056.0,1594.0,3226.0,2912.0,656.0,3087.0,2590.0,85050.0,13870.0,6375.0,18693.0,15862.0,1469.0,44664.0,12843.0,22797.0,3.0,48300.0,73827.0,86357.0,73579.0,140225.0,1377646.0,6214196.0,100041712.0,36261.0,,,8790.0,33540.0,34287.0,33364.0,34287.0,5744.0,11344.0,51669.0,3.0,4926.0,912.0,1023.0,815.0,36605.0,93.0,223.0,98.0,186.0,,97.0,682.0,,,311.0,125.0,210.0,153.0,1409.0,4383.0,5872.0,12197.0,8425.0,,18339.0,149840.0,53190.0,41647.0,317529.0,1960451.0,2390334.0,,,,,,,,4768.0,8425.0,1.0,,
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-690503,38411,2576.0,12.0,9.0,2293.0,38044,11.0,2283.0,13.0,33864.0,11.0,15.0,2238.0,33796.0,10168392.0,13668.0,192475968.0,6646.0,2972.0,6326.0,192475968.0,6646.0,7035.0,33873.0,2293.0,4824.0,5648.0,45182464.0,134178.0,208127832.0,7214.0,192475968.0,6646.0,564.0,15475.0,2206712.0,33734708.0,53.0,844.0,15825.0,496.0,6894.0,880.0,1364.0,3459.0,2208.0,287.0,1960.0,1140.0,67536.0,12702.0,2805.0,1974.0,15540.0,1146.0,26613.0,21736.0,23649.0,2.0,38142.0,59837.0,38411.0,61215.0,158772.0,890945.0,2958446.0,31444229.0,14894.0,,,1244432.0,28080.0,31547.0,28075.0,31547.0,7181.0,10717.0,35234.0,389.0,2941.0,501.0,1431.0,720.0,20898.0,156.0,77.0,,59.0,938.0,3731.0,8558.0,3454.0,1765.0,937.0,1178.0,1228.0,1960.0,6529.0,25022.0,34509.0,23254.0,6297.0,53099.0,162613.0,211467.0,268119.0,429396.0,755552.0,642826.0,1110446.0,,,,,53099.0,104962.0,160987.0,248295.0,6297.0,,,
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-690503,64158,216.0,12.0,6.0,4226.0,63415,9.0,4217.0,15.0,59234.0,8.0,16.0,4119.0,59116.0,19516464.0,30897.0,347364832.0,10458.0,6415.0,10376.0,347364832.0,10458.0,11705.0,59241.0,4226.0,7481.0,7754.0,61979464.0,183793.0,361132400.0,11270.0,347364832.0,10458.0,829.0,14781.0,4057164.0,59003620.0,83.0,1255.0,22965.0,341.0,6354.0,704.0,732.0,3487.0,2304.0,1722.0,4067.0,855.0,114471.0,14746.0,4335.0,5050.0,19320.0,2163.0,57590.0,13481.0,31387.0,2.0,70943.0,88408.0,63636.0,106394.0,223978.0,712310.0,2470706.0,56441959.0,25122.0,,,2577.0,33846.0,34131.0,33685.0,34131.0,9598.0,11997.0,49756.0,1194.0,4248.0,939.0,954.0,880.0,22940.0,32.0,208.0,63.0,87.0,1809.0,77.0,2221.0,5057.0,5408.0,19001.0,11128.0,23241.0,28753.0,33833.0,325371.0,59680.0,39285.0,11441.0,73657.0,350183.0,622753.0,1177002.0,1313912.0,1143405.0,858501.0,551150.0,,,,,73657.0,311791.0,507731.0,1141634.0,11441.0,1.0,,
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-690503,7697,839.0,12.0,6.0,956.0,7882,9.0,947.0,13.0,3700.0,10.0,13.0,861.0,3685.0,4026600.0,4327.0,22523544.0,1316.0,1344.0,1201.0,22523544.0,1316.0,1809.0,3708.0,956.0,1588.0,669.0,5347888.0,22385.0,22902784.0,1219.0,22523544.0,1316.0,563.0,9154.0,853943.0,3644423.0,35.0,165.0,10115.0,231.0,6102.0,660.0,494.0,2933.0,3940.0,615.0,8428.0,2295.0,31188.0,14765.0,14105.0,14750.0,18843.0,36176.0,47944.0,83348.0,297455.0,1.0,775792.0,461469.0,420830.0,856728.0,444978.0,224789.0,141915.0,655932.0,4049.0,,,69449.0,18876.0,20594.0,18876.0,20594.0,11658.0,12317.0,21697.0,60.0,1308.0,469.0,1052.0,1501.0,23965.0,5076.0,2331.0,4560.0,2010.0,4458.0,4035.0,9836.0,7067.0,16419.0,31431.0,42496.0,53631.0,54108.0,56602.0,99254.0,68027.0,45613.0,3623.0,8808.0,126154.0,520494.0,278768.0,13752.0,10528.0,20249.0,11425.0,,,,,8808.0,35058.0,46328.0,42927.0,3623.0,,,
2025-05-07T05:00:00.000-04:00:00,NE-MRBTS-690503,4281,147.0,10.0,6.0,361.0,4518,8.0,353.0,11.0,335.0,8.0,13.0,287.0,331.0,1551784.0,1837.0,938952.0,180.0,809.0,99.0,938952.0,180.0,721.0,343.0,361.0,671.0,177.0,1418864.0,7415.0,950672.0,64.0,938952.0,180.0,150.0,251.0,286060.0,319058.0,17.0,24.0,6568.0,282.0,6108.0,308.0,836.0,2624.0,2144.0,82.0,2159.0,1884.0,19143.0,5927.0,8920.0,5771.0,18788.0,5039.0,21088.0,51047.0,23889.0,2.0,22750.0,40287.0,48605.0,35366.0,53091.0,47517.0,63093.0,43827.0,1394.0,,,4395.0,,,,,4249.0,4821.0,8209.0,12.0,553.0,3119.0,5383.0,11026.0,30294.0,5720.0,8942.0,837.0,1911.0,8299.0,9465.0,1442.0,1863.0,6876.0,3379.0,3568.0,4680.0,10653.0,18740.0,11338.0,31608.0,37160.0,2013.0,102.0,150956.0,171480.0,70012.0,,,,,,,,,102.0,55.0,,,2013.0,1.0,,
2025-05-07T05:15:00.000-04:00:00,NE-MRBTS-690503,28889,4259.0,11.0,7.0,1303.0,29060,10.0,1294.0,12.0,24877.0,9.0,14.0,1023.0,24824.0,5680776.0,4645.0,185610528.0,9685.0,1411.0,9221.0,185610528.0,9685.0,1943.0,24887.0,1303.0,1152.0,552.0,4400264.0,20125.0,187958752.0,9342.0,185610528.0,9685.0,357.0,11223.0,1016525.0,24745804.0,47.0,1323.0,8806.0,400.0,5292.0,374.0,1483.0,3541.0,2144.0,779.0,2401.0,2457.0,15140.0,4602.0,27707.0,39328.0,47445.0,22647.0,99777.0,124168.0,386525.0,2.0,1613165.0,2575529.0,7056628.0,14163024.0,2011050.0,366715.0,205542.0,127419.0,11049.0,,,347260.0,20292.0,21388.0,20292.0,21388.0,2673.0,3487.0,10593.0,4.0,1561.0,497.0,4126.0,4989.0,16461.0,1348.0,167.0,1765.0,1349.0,1371.0,4036.0,1815.0,852.0,1998.0,2285.0,2331.0,2929.0,1100.0,5357.0,12229.0,19340.0,36801.0,3737.0,434.0,587312.0,303616.0,620665.0,69.0,373.0,4669.0,3819.0,,,,,434.0,466.0,498.0,538.0,3737.0,,,
2025-05-07T05:30:00.000-04:00:00,NE-MRBTS-690503,6788,450.0,10.0,7.0,310.0,7039,8.0,301.0,12.0,2852.0,9.0,13.0,240.0,2845.0,1232352.0,1000.0,20784792.0,1258.0,393.0,1170.0,20784792.0,1258.0,496.0,2863.0,310.0,386.0,120.0,964032.0,4532.0,21185432.0,1175.0,20784792.0,1258.0,251.0,9806.0,238436.0,2839465.0,22.0,410.0,4311.0,1842.0,15828.0,9536.0,8923.0,3515.0,1770.0,1045.0,4584.0,7325.0,5582.0,6224.0,7368.0,22401.0,17777.0,7660.0,10924.0,30063.0,144467.0,2.0,237331.0,554578.0,1120922.0,874621.0,74088.0,21327.0,49899.0,77786.0,1857.0,,,30104.0,19960.0,20420.0,19960.0,20420.0,2664.0,2772.0,5332.0,4.0,432.0,499.0,1529.0,2514.0,16013.0,1832.0,2305.0,3022.0,1300.0,1449.0,6021.0,2090.0,1529.0,892.0,955.0,2479.0,1466.0,2361.0,2977.0,2425.0,10904.0,23903.0,1124.0,217.0,172830.0,129378.0,85171.0,,,634.0,746.0,,,,,217.0,932.0,498.0,,1124.0,1.0,,
2025-05-07T06:00:00.000-04:00:00,NE-MRBTS-690503,4501,481.0,9.0,8.0,350.0,4750,10.0,342.0,10.0,565.0,8.0,11.0,339.0,562.0,1628152.0,797.0,1220448.0,190.0,268.0,139.0,1220448.0,190.0,479.0,574.0,350.0,441.0,305.0,2168480.0,7502.0,1584184.0,6228.0,1220448.0,190.0,430.0,1535.0,336899.0,511264.0,33.0,92.0,4121.0,173.0,5436.0,550.0,1241.0,3198.0,1860.0,82.0,2453.0,1140.0,7842.0,2993.0,765.0,1681.0,4847.0,451.0,15412.0,6368.0,34295.0,2.0,10990.0,16144.0,14143.0,21654.0,19273.0,105060.0,45945.0,749100.0,902.0,,,17292.0,,,,,1002.0,1442.0,3949.0,4.0,554.0,117.0,450.0,1016.0,18164.0,64.0,95.0,98.0,59.0,67.0,1428.0,214.0,167.0,3424.0,537.0,589.0,2179.0,3208.0,14093.0,26603.0,20305.0,8760.0,793.0,1533.0,16115.0,41866.0,21644.0,285.0,3925.0,28308.0,406592.0,,,,,1533.0,7049.0,2274.0,5102.0,793.0,,,
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-690503,3965,25.0,10.0,7.0,44.0,4239,9.0,35.0,10.0,49.0,9.0,12.0,35.0,48.0,132168.0,243.0,169712.0,27.0,92.0,20.0,169712.0,27.0,134.0,57.0,44.0,126.0,20.0,165728.0,941.0,170128.0,12.0,169712.0,27.0,49.0,143.0,34124.0,47469.0,6.0,24.0,3293.0,262.0,4464.0,374.0,977.0,3239.0,992.0,205.0,2306.0,1539.0,756.0,1179.0,510.0,937.0,3885.0,453.0,2103.0,20232.0,438.0,2.0,5268.0,5846.0,1128.0,1200.0,437.0,4314.0,8000.0,29445.0,274.0,,,,,,,,1137.0,1191.0,2333.0,,122.0,261.0,688.0,836.0,11144.0,96.0,191.0,147.0,287.0,219.0,311.0,41.0,546.0,366.0,730.0,3109.0,2922.0,4270.0,12918.0,8153.0,10609.0,7323.0,356.0,919.0,12651.0,47457.0,20214.0,570.0,301.0,634.0,835.0,,,,,919.0,1451.0,996.0,538.0,356.0,1.0,,
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-690503,3976,38.0,9.0,7.0,66.0,4249,9.0,55.0,11.0,55.0,9.0,12.0,53.0,56.0,282336.0,520.0,188504.0,44.0,258.0,39.0,188504.0,44.0,157.0,66.0,66.0,146.0,27.0,222456.0,1179.0,191752.0,30.0,188504.0,44.0,84.0,155.0,53871.0,54522.0,9.0,22.0,2961.0,289.0,5274.0,932.0,1339.0,3885.0,2581.0,10693.0,6900.0,7500.0,9897.0,952.0,2224.0,750.0,6218.0,226.0,484.0,2681.0,1604.0,2.0,647.0,346.0,555.0,597.0,3047.0,2721.0,7511.0,35691.0,330.0,4854.0,2062.0,,,,,,1710.0,1832.0,2996.0,2.0,144.0,434.0,4652.0,2679.0,9264.0,366.0,755.0,424.0,2159.0,2761.0,6760.0,1801.0,170.0,1370.0,1438.0,3235.0,1294.0,8356.0,12845.0,12920.0,13286.0,7708.0,597.0,651.0,12839.0,46004.0,19451.0,285.0,602.0,1105.0,,,,,,651.0,1566.0,,1008.0,597.0,,,
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-690503,3935,15.0,13.0,10.0,35.0,4205,13.0,22.0,14.0,9.0,12.0,18.0,22.0,9.0,73712.0,79.0,9456.0,1.0,49.0,1.0,9456.0,1.0,113.0,23.0,35.0,112.0,7.0,60088.0,582.0,9840.0,2.0,9456.0,1.0,22.0,12.0,21339.0,8728.0,3.0,4.0,3277.0,247.0,7254.0,833.0,1516.0,4428.0,1792.0,82.0,3794.0,2511.0,507.0,146.0,1104.0,186.0,5040.0,339.0,363.0,1203.0,580.0,3.0,966.0,346.0,1313.0,201.0,217.0,1575.0,3987.0,19940.0,228.0,,,,,,,,1886.0,1919.0,2927.0,,141.0,313.0,1076.0,904.0,11948.0,84.0,150.0,245.0,280.0,67.0,77.0,279.0,59.0,388.0,311.0,250.0,69.0,298.0,1651.0,2833.0,12989.0,12646.0,381.0,1431.0,19493.0,78247.0,28675.0,,4816.0,951.0,,,,,,1431.0,1159.0,249.0,,381.0,,,
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-690503,3999,15.0,9.0,9.0,102.0,4266,10.0,92.0,12.0,74.0,10.0,11.0,89.0,72.0,244024.0,190.0,92720.0,225.0,92.0,11.0,92720.0,225.0,290.0,83.0,102.0,284.0,59.0,470792.0,2051.0,92232.0,6.0,92720.0,225.0,110.0,129.0,88847.0,71010.0,13.0,18.0,4102.0,136.0,5456.0,660.0,1864.0,2788.0,1120.0,82.0,1862.0,2226.0,2214.0,3358.0,3230.0,651.0,3885.0,,242.0,1735.0,1018.0,1.0,2582.0,1217.0,2062.0,2013.0,13468.0,9525.0,7022.0,53345.0,654.0,,,,,,,,1320.0,1370.0,2819.0,2.0,238.0,176.0,1212.0,936.0,8542.0,64.0,113.0,49.0,198.0,67.0,154.0,85.0,937.0,2079.0,,93.0,927.0,188.0,2502.0,10691.0,12034.0,9958.0,595.0,2342.0,11962.0,61373.0,25648.0,9975.0,14306.0,95174.0,3230.0,,,,,2342.0,6053.0,13879.0,7037.0,595.0,1.0,,
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-690503,6441,838.0,13.0,9.0,448.0,6606,11.0,437.0,14.0,2406.0,11.0,16.0,431.0,2397.0,1773488.0,1921.0,9998720.0,649.0,573.0,413.0,9998720.0,649.0,1255.0,2418.0,448.0,1067.0,790.0,6180456.0,33441.0,11779072.0,519.0,9998720.0,649.0,332.0,2726.0,426410.0,2245431.0,20.0,119.0,11377.0,217.0,5975.0,572.0,2370.0,4802.0,2972.0,410.0,2287.0,1881.0,19224.0,9204.0,9945.0,5208.0,7575.0,5771.0,7381.0,9892.0,3065.0,2.0,9551.0,6247.0,21144.0,13278.0,52857.0,168467.0,534857.0,2472008.0,2440.0,,,4395.0,,,,,7566.0,12954.0,23362.0,50.0,764.0,564.0,1744.0,913.0,14086.0,143.0,203.0,81.0,1681.0,2012.0,3281.0,364.0,2546.0,4822.0,5864.0,7590.0,13514.0,8193.0,17389.0,18581.0,33822.0,26539.0,1683.0,20141.0,52130.0,65746.0,105792.0,86909.0,103200.0,200479.0,118555.0,,,,,20141.0,29040.0,51616.0,96509.0,1683.0,,,
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-690503,22651,13913.0,16.0,20.0,4659.0,22464,22.0,4636.0,20.0,18271.0,22.0,21.0,4581.0,18205.0,26484856.0,14573.0,87809728.0,12093.0,5014.0,8162.0,87809728.0,12093.0,7775.0,18282.0,4659.0,6579.0,4043.0,30702744.0,108854.0,92973288.0,9479.0,87809728.0,12093.0,6613.0,9885.0,4544116.0,16469580.0,75.0,281.0,90254.0,6840.0,34277.0,91364.0,135779.0,304178.0,241488.0,81962.0,117990.0,42107.0,113359.0,76482.0,192449.0,90106.0,27095.0,10167.0,52965.0,156324.0,209004.0,3.0,442910.0,462425.0,767896.0,1095182.0,1494219.0,2174765.0,7854381.0,15721246.0,16173.0,17199.0,3397.0,583534.0,13478.0,28609.0,13188.0,28609.0,20289.0,29282.0,62579.0,286.0,5922.0,20154.0,16539.0,28468.0,48429.0,9497.0,3796.0,11610.0,8618.0,8455.0,14074.0,16004.0,25502.0,15527.0,43117.0,63536.0,47988.0,77329.0,172239.0,470796.0,623115.0,429763.0,11500.0,219879.0,163675.0,248416.0,144904.0,104276.0,133708.0,387247.0,3364852.0,14722.0,14838.0,14669.0,14732.0,219879.0,147107.0,195769.0,131046.0,11500.0,,,
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-690503,88359,53131.0,17.0,13.0,9695.0,87327,17.0,9679.0,20.0,83139.0,17.0,23.0,9533.0,82901.0,53240968.0,58484.0,435881504.0,40077.0,13261.0,33140.0,435881504.0,40077.0,21578.0,83143.0,9695.0,16699.0,15399.0,117656864.0,408671.0,451662816.0,34929.0,435881504.0,40077.0,1144.0,9484.0,9411517.0,76012992.0,108.0,877.0,84026.0,4463.0,10623.0,3531.0,4474.0,11754.0,15520.0,11927.0,199316.0,51599.0,199964.0,198012.0,462005.0,680873.0,1330587.0,1689349.0,3844303.0,5129673.0,11111752.0,7.0,5573911.0,4109984.0,5049937.0,4408893.0,4492485.0,6986278.0,25769394.0,53585610.0,49443.0,935.0,23436.0,2637606.0,14227.0,33487.0,13497.0,33487.0,41750.0,54244.0,135879.0,1162.0,11668.0,94550.0,20079.0,48690.0,48040.0,4781.0,13686.0,19791.0,20195.0,31601.0,22051.0,45051.0,78875.0,112148.0,129486.0,227751.0,396212.0,643018.0,892177.0,1356145.0,987034.0,545244.0,30994.0,400935.0,547419.0,582556.0,653357.0,562168.0,595912.0,993124.0,5154963.0,3253.0,4563.0,3253.0,4563.0,400935.0,520543.0,477048.0,624120.0,30994.0,1.0,,
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-690503,135795,43930.0,26.0,22.0,9119.0,135031,28.0,9089.0,32.0,130823.0,28.0,31.0,8937.0,130520.0,52420224.0,66341.0,912515344.0,57158.0,14933.0,51475.0,912515344.0,57085.0,15201.0,130839.0,9119.0,11433.0,7302.0,56311616.0,225234.0,927677544.0,52808.0,912515344.0,57085.0,1380.0,32223.0,8841276.0,126439835.0,109.0,1550.0,51759.0,4682.0,10878.0,1700.0,9002.0,25304.0,16193.0,17004.0,134330.0,75178.0,167723.0,180650.0,347865.0,687838.0,807671.0,737192.0,2355349.0,4100004.0,11598122.0,4.0,15223816.0,19146772.0,18352084.0,12333091.0,5019393.0,4457712.0,14212092.0,63101256.0,59668.0,,6582.0,2567190.0,17904.0,34281.0,16972.0,34281.0,48202.0,66101.0,133796.0,1174.0,10868.0,41646.0,5626.0,60342.0,58549.0,16282.0,35999.0,85161.0,113820.0,100362.0,148034.0,211014.0,164883.0,189823.0,251032.0,322583.0,469490.0,595138.0,583762.0,833805.0,557229.0,283662.0,29311.0,194182.0,507893.0,771434.0,742533.0,695759.0,588621.0,1287370.0,4252657.0,,,,,194182.0,438117.0,524698.0,693369.0,29311.0,1.0,,
