createAt,manageObject,M8010C36,M8010C37,M8010C38,M8010C39,M8010C40,M8010C41,M8010C42,M8010C43,M8010C44,M8010C45,M8010C46,M8010C47,M8010C48,M8010C49,M8010C50,M8010C51,M8010C52,M8010C53,M8010C54,M8010C61,M8010C62,M8010C67,M8010C57,M8010C58,M8010C60,M8010C76,M8010C77,M8010C78,M8010C79,M8010C80,M8010C81,M8010C82,M8010C83,M8010C84,M8010C85,M8010C86,M8010C87,M8010C88,M8010C89,M8010C90,M8010C91,M8010C112,M8010C113
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,74.0,328.0,1860.0,838.0,2472.0,5632.0,8377.0,11729.0,29666.0,37640.0,30412.0,61461.0,71067.0,58847.0,36950.0,145431.0,-13500.0,5000.0,1457.0,1014523.0,123704.0,1536,382757.0,639173.0,9998.0,6.0,68.0,50.0,318.0,913.0,2075.0,2842.0,4402.0,10857.0,14119.0,10227.0,12010.0,12167.0,12762.0,9969.0,82434.0,190075.0,195587.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,52.0,145.0,1207.0,667.0,1739.0,3850.0,6533.0,17104.0,33022.0,52063.0,35590.0,61487.0,75921.0,66372.0,51981.0,150878.0,-13500.0,5000.0,2216.0,894271.0,100778.0,1477,343422.0,554877.0,7001.0,5.0,27.0,51.0,233.0,542.0,1668.0,2981.0,12738.0,21005.0,20546.0,6978.0,11449.0,10727.0,14016.0,14401.0,78121.0,207682.0,196630.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,72.0,307.0,1373.0,1702.0,582.0,2418.0,3079.0,5966.0,13460.0,21490.0,26851.0,53036.0,34648.0,40465.0,52707.0,89427.0,-9304.0,5000.0,1855.0,205873.0,28897.0,1519,86216.0,118569.0,5166.0,1.0,,4.0,20.0,86.0,375.0,786.0,1069.0,6915.0,9061.0,12498.0,23534.0,15406.0,14160.0,19658.0,22183.0,83865.0,137766.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,22.0,125.0,1426.0,1589.0,4740.0,8431.0,10005.0,9680.0,20185.0,24498.0,22806.0,29683.0,46795.0,64640.0,61104.0,81096.0,-11090.0,5000.0,1422.0,179167.0,23100.0,1658,100705.0,77861.0,4094.0,1.0,44.0,25.0,555.0,2048.0,3178.0,3634.0,3502.0,7334.0,5576.0,6014.0,8572.0,14252.0,22992.0,25620.0,27560.0,135252.0,134342.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,8.0,52.0,1314.0,86.0,467.0,1739.0,7013.0,10349.0,12248.0,20375.0,20340.0,29766.0,34579.0,31588.0,24168.0,117756.0,-13500.0,5000.0,2476.0,429647.0,22026.0,1422,144406.0,284264.0,4777.0,,4.0,3.0,23.0,221.0,1082.0,3667.0,3664.0,3722.0,6861.0,6077.0,8819.0,10208.0,10924.0,9374.0,47306.0,106036.0,115777.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,275.0,934.0,3593.0,3989.0,953.0,5354.0,6022.0,11795.0,20006.0,23771.0,25154.0,39389.0,45440.0,40901.0,46136.0,76299.0,-5924.0,5000.0,1636.0,546086.0,48923.0,1525,378522.0,168548.0,4836.0,,3.0,15.0,125.0,245.0,366.0,1100.0,4404.0,7856.0,6987.0,7563.0,12538.0,11548.0,10899.0,10021.0,14860.0,146091.0,116887.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,56.0,407.0,2331.0,904.0,1217.0,3590.0,5644.0,8507.0,17448.0,23227.0,21880.0,25343.0,39144.0,61938.0,48481.0,90862.0,-9400.0,5000.0,1994.0,689714.0,44646.0,1416,563621.0,125606.0,4272.0,,13.0,18.0,44.0,144.0,616.0,1882.0,3636.0,5881.0,7267.0,7993.0,7458.0,8885.0,11486.0,6968.0,15016.0,192489.0,89164.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,26.0,272.0,1859.0,507.0,1205.0,2300.0,4064.0,5819.0,17471.0,28179.0,19727.0,17552.0,18273.0,24560.0,19209.0,54680.0,-11114.0,5000.0,1413.0,184169.0,27191.0,1635,149632.0,33576.0,3127.0,1.0,82.0,47.0,121.0,264.0,439.0,847.0,2353.0,9375.0,12047.0,6012.0,5693.0,5125.0,4823.0,3727.0,11812.0,113952.0,63640.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,39.0,427.0,1282.0,1323.0,2435.0,3226.0,4580.0,5942.0,14543.0,19005.0,14370.0,27812.0,32367.0,23944.0,29441.0,76786.0,-8333.0,5000.0,1186.0,235446.0,54719.0,1581,126150.0,108593.0,3418.0,4.0,96.0,127.0,318.0,482.0,1113.0,1577.0,1803.0,5666.0,6610.0,4729.0,7131.0,8641.0,10374.0,10085.0,20690.0,116754.0,79949.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,69.0,401.0,1720.0,1494.0,2429.0,4768.0,6407.0,10200.0,20332.0,32178.0,27541.0,34420.0,35955.0,35218.0,38675.0,72233.0,-8772.0,5000.0,1214.0,237894.0,50039.0,1627,138309.0,98766.0,5658.0,9.0,17.0,16.0,382.0,533.0,1445.0,1943.0,2648.0,6630.0,8456.0,9551.0,15016.0,14876.0,12707.0,9386.0,13230.0,136737.0,101586.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,41.0,609.0,1890.0,1318.0,2335.0,4034.0,5304.0,7093.0,10380.0,17612.0,19158.0,28079.0,28014.0,25487.0,19750.0,88249.0,-11740.0,5000.0,908.0,160946.0,32421.0,1697,131985.0,28233.0,4550.0,3.0,55.0,72.0,174.0,635.0,1525.0,1431.0,1428.0,2685.0,4613.0,5925.0,7592.0,9589.0,9056.0,6540.0,19317.0,127569.0,74052.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,106.0,921.0,2171.0,1744.0,3144.0,7796.0,10238.0,13703.0,20704.0,37382.0,38443.0,39224.0,33735.0,29728.0,24018.0,81393.0,-11359.0,5000.0,1327.0,387191.0,82875.0,1619,322358.0,69193.0,5132.0,5.0,88.0,60.0,255.0,687.0,1940.0,3934.0,6245.0,6296.0,8288.0,5632.0,7112.0,9355.0,12345.0,4725.0,7626.0,188376.0,101727.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,169.0,815.0,2522.0,2182.0,2995.0,8411.0,10046.0,13309.0,26588.0,32204.0,36499.0,48627.0,39977.0,25152.0,27467.0,93388.0,-13500.0,5000.0,907.0,456306.0,97983.0,1649,343232.0,117026.0,4594.0,1.0,84.0,101.0,235.0,509.0,1603.0,2522.0,3807.0,5590.0,6814.0,6282.0,10427.0,10286.0,7583.0,4945.0,20985.0,192437.0,99990.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,57.0,221.0,153.0,773.0,1380.0,3409.0,5591.0,6815.0,12904.0,14748.0,17693.0,21597.0,17802.0,15912.0,19971.0,72813.0,-11717.0,5000.0,923.0,255998.0,44960.0,1660,208015.0,48947.0,3043.0,2.0,15.0,30.0,202.0,343.0,878.0,1829.0,2134.0,5314.0,5287.0,5991.0,7104.0,4612.0,3660.0,2812.0,13040.0,129355.0,57413.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,74.0,138.0,193.0,506.0,1836.0,6956.0,9402.0,7526.0,16964.0,25747.0,16794.0,19491.0,16765.0,19835.0,13537.0,64154.0,-9792.0,4683.0,639.0,123441.0,18088.0,1695,68821.0,53726.0,4370.0,2.0,12.0,22.0,139.0,591.0,2003.0,3451.0,2613.0,7631.0,6160.0,3982.0,4870.0,4252.0,6715.0,4564.0,18633.0,106988.0,67094.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,44.0,78.0,234.0,443.0,1750.0,4710.0,10977.0,9587.0,17966.0,27055.0,18457.0,21907.0,28235.0,36327.0,38490.0,63736.0,-11525.0,5000.0,1126.0,255799.0,46276.0,1604,155916.0,99129.0,4896.0,7.0,13.0,22.0,104.0,845.0,2202.0,4448.0,3229.0,3918.0,8676.0,6223.0,6568.0,9040.0,11185.0,14137.0,16866.0,131218.0,89538.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,37.0,153.0,322.0,672.0,1411.0,3254.0,8151.0,8317.0,13123.0,27163.0,32015.0,48291.0,83635.0,74199.0,29150.0,115191.0,-7217.0,5000.0,1955.0,184460.0,27287.0,1454,95740.0,87578.0,3334.0,2.0,43.0,41.0,182.0,309.0,936.0,2582.0,3867.0,3744.0,8389.0,9462.0,22495.0,47495.0,49971.0,11398.0,18930.0,98661.0,183151.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,242.0,873.0,1168.0,2286.0,2967.0,6082.0,6120.0,7433.0,15341.0,20290.0,23281.0,24686.0,25348.0,36776.0,27758.0,55347.0,-6437.0,5000.0,1854.0,484961.0,36045.0,1526,420502.0,64046.0,3259.0,8.0,195.0,196.0,812.0,1105.0,1514.0,1182.0,1601.0,2374.0,4064.0,5569.0,8142.0,11148.0,8609.0,4604.0,13444.0,136001.0,72942.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,101.0,411.0,704.0,1055.0,3432.0,10660.0,14127.0,14385.0,23576.0,32609.0,34676.0,41319.0,36880.0,39353.0,30896.0,90077.0,-5959.0,5000.0,2171.0,713622.0,78711.0,1528,492198.0,223736.0,5822.0,9.0,121.0,91.0,233.0,1467.0,5436.0,4860.0,5325.0,13509.0,10909.0,12670.0,14202.0,12643.0,13648.0,8178.0,22241.0,157916.0,125618.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,22.0,139.0,509.0,733.0,2629.0,6345.0,13919.0,14737.0,14023.0,20462.0,24723.0,32044.0,40546.0,42875.0,17449.0,69458.0,-6626.0,5000.0,789.0,198505.0,36187.0,1646,126579.0,72211.0,4335.0,5.0,50.0,55.0,156.0,675.0,2915.0,7054.0,4746.0,6259.0,8662.0,13123.0,7752.0,9368.0,16540.0,7989.0,21767.0,105151.0,107343.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,76.0,208.0,266.0,826.0,2157.0,3786.0,5231.0,5393.0,12636.0,25766.0,34088.0,58560.0,61073.0,63590.0,44468.0,151413.0,-7341.0,5000.0,1945.0,913441.0,81782.0,1471,239475.0,676975.0,6857.0,6.0,32.0,51.0,140.0,428.0,1063.0,1352.0,1772.0,4868.0,9970.0,12718.0,20066.0,22845.0,29200.0,21008.0,68972.0,105604.0,194802.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,61.0,220.0,308.0,1104.0,1846.0,4142.0,7866.0,8697.0,15851.0,32439.0,35654.0,40566.0,32378.0,23859.0,13715.0,63972.0,-8153.0,5000.0,747.0,448398.0,58915.0,1567,255243.0,196146.0,7253.0,3.0,6.0,28.0,130.0,469.0,1375.0,3183.0,3455.0,6701.0,14196.0,13427.0,12758.0,8046.0,6032.0,4088.0,17473.0,106454.0,93316.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,52.0,270.0,385.0,768.0,1804.0,3920.0,4113.0,6122.0,9967.0,10914.0,10300.0,15954.0,34944.0,16455.0,12572.0,31765.0,-8041.0,5000.0,735.0,189367.0,45669.0,1698,152051.0,37854.0,3036.0,,79.0,165.0,307.0,530.0,747.0,1382.0,1752.0,3515.0,2499.0,2759.0,4587.0,3721.0,4722.0,3922.0,7803.0,83722.0,40692.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,7.0,28.0,146.0,293.0,618.0,1377.0,4359.0,2368.0,3380.0,7703.0,7378.0,11282.0,11758.0,10619.0,10338.0,32707.0,-6042.0,5000.0,977.0,75164.0,21670.0,1805,42613.0,32190.0,1245.0,4.0,5.0,26.0,142.0,230.0,451.0,568.0,590.0,939.0,3860.0,2743.0,4976.0,4111.0,3811.0,2729.0,12032.0,32443.0,44814.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,24.0,61.0,140.0,518.0,1829.0,2447.0,3142.0,5301.0,7542.0,11295.0,14144.0,20298.0,18517.0,16521.0,10437.0,23837.0,-7433.0,5000.0,936.0,113631.0,22649.0,1691,83995.0,29381.0,3058.0,1.0,13.0,28.0,230.0,1038.0,1040.0,1014.0,2224.0,1522.0,2569.0,3727.0,6123.0,7296.0,7495.0,3702.0,6813.0,59789.0,66370.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-341601,25.0,5839.0,3359.0,2599.0,4892.0,2782.0,1794.0,10247.0,3533.0,3317.0,4771.0,9007.0,9648.0,6409.0,5173.0,19198.0,-5405.0,5000.0,-666.0,142363.0,24317.0,1951,134048.0,10222.0,807.0,13.0,3144.0,1441.0,1009.0,632.0,486.0,352.0,4735.0,756.0,659.0,1392.0,2234.0,2775.0,2862.0,2989.0,8242.0,33046.0,45856.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-341601,74.0,18043.0,8448.0,12356.0,16874.0,13791.0,1111.0,9082.0,1972.0,2234.0,1508.0,2513.0,4153.0,2932.0,3653.0,20077.0,-9833.0,5000.0,-968.0,377050.0,60611.0,2105,374314.0,3906.0,397.0,1.0,12277.0,2908.0,3286.0,1236.0,304.0,90.0,4162.0,467.0,626.0,174.0,169.0,243.0,1178.0,2256.0,6368.0,51654.0,35155.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-341601,15.0,2653.0,726.0,1395.0,8896.0,4617.0,1851.0,5148.0,1692.0,2551.0,1642.0,2484.0,3051.0,2392.0,2537.0,13806.0,-4151.0,5000.0,67.0,85574.0,22601.0,1965,82288.0,3225.0,495.0,2.0,1568.0,164.0,382.0,772.0,1239.0,299.0,2060.0,234.0,411.0,300.0,752.0,895.0,752.0,880.0,4005.0,34116.0,18351.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-341601,97.0,298.0,575.0,645.0,1626.0,2597.0,3917.0,11180.0,15754.0,4791.0,2846.0,5679.0,4734.0,2847.0,4046.0,9947.0,-5917.0,5000.0,240.0,109505.0,13601.0,1824,101341.0,8388.0,869.0,,11.0,4.0,88.0,280.0,505.0,775.0,3901.0,420.0,76.0,262.0,677.0,1767.0,863.0,1964.0,1502.0,40436.0,18510.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-341601,59.0,257.0,116.0,1064.0,4596.0,12999.0,22704.0,31041.0,34159.0,36486.0,27422.0,37764.0,58356.0,15802.0,11714.0,16484.0,-6313.0,5000.0,503.0,387409.0,30447.0,1626,294086.0,96424.0,4604.0,,3.0,23.0,153.0,1721.0,2246.0,7785.0,13834.0,9224.0,12248.0,3980.0,5746.0,7294.0,3622.0,2691.0,4154.0,171833.0,78585.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-341601,32.0,2987.0,1941.0,4996.0,10327.0,18916.0,11763.0,30202.0,41400.0,59351.0,16166.0,22695.0,12237.0,10594.0,6225.0,12226.0,-5688.0,4046.0,540.0,306844.0,77447.0,1905,276382.0,32826.0,3634.0,5.0,1329.0,994.0,1859.0,2095.0,6823.0,5168.0,7372.0,5081.0,4366.0,2751.0,4557.0,6366.0,5452.0,1726.0,1598.0,154291.0,61346.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-341601,14.0,375.0,63.0,620.0,3251.0,2032.0,1929.0,12085.0,20685.0,53889.0,23409.0,18393.0,18725.0,12156.0,5729.0,16463.0,-7761.0,5000.0,982.0,299315.0,62854.0,1806,200264.0,100879.0,1774.0,5.0,2.0,3.0,136.0,1219.0,683.0,244.0,4448.0,1333.0,6180.0,6907.0,10436.0,11078.0,3813.0,633.0,566.0,100927.0,52717.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-341601,72.0,226.0,150.0,415.0,713.0,1621.0,8837.0,13909.0,11818.0,9151.0,14350.0,25730.0,14753.0,16600.0,7109.0,25459.0,-8981.0,5000.0,1302.0,108694.0,4594.0,1484,48874.0,59440.0,1813.0,,,,4.0,6.0,235.0,2338.0,5025.0,6255.0,2779.0,4972.0,16297.0,4336.0,3980.0,862.0,8947.0,40685.0,56256.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-341601,16.0,27.0,15.0,94.0,323.0,2229.0,4604.0,3288.0,13092.0,47062.0,28942.0,19372.0,14494.0,8496.0,11623.0,58271.0,-4604.0,5000.0,1198.0,338002.0,7269.0,1368,213561.0,124110.0,1815.0,,,1.0,8.0,27.0,584.0,1863.0,681.0,3786.0,10425.0,10460.0,6899.0,2536.0,520.0,726.0,24706.0,85637.0,63396.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-341601,27.0,59.0,181.0,147.0,178.0,1929.0,3927.0,6931.0,8995.0,6662.0,16018.0,15315.0,16220.0,11539.0,10289.0,68692.0,-5438.0,5000.0,3483.0,104744.0,5690.0,1445,40284.0,64121.0,1403.0,3.0,2.0,,2.0,10.0,1033.0,1722.0,2436.0,2638.0,2481.0,8318.0,9108.0,7629.0,4114.0,1365.0,26362.0,32601.0,69262.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-341601,47.0,99.0,25.0,306.0,880.0,2593.0,8786.0,14682.0,15840.0,27084.0,31187.0,51242.0,41035.0,25427.0,11288.0,21274.0,-4522.0,5000.0,-417.0,523123.0,16824.0,1439,147088.0,375963.0,6070.0,3.0,1.0,,15.0,128.0,1023.0,4494.0,7416.0,6588.0,10055.0,12649.0,26802.0,20830.0,9251.0,1454.0,451.0,57610.0,101492.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-341601,16.0,18.0,23.0,87.0,986.0,3742.0,8833.0,13735.0,15828.0,23441.0,21868.0,28332.0,27683.0,22553.0,21058.0,29249.0,-6709.0,5000.0,-60.0,608023.0,48242.0,1432,297185.0,310794.0,8302.0,2.0,,2.0,9.0,129.0,1015.0,4088.0,7700.0,5806.0,5692.0,6782.0,15058.0,15641.0,10000.0,3773.0,1492.0,76035.0,77676.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-341601,49.0,227.0,59.0,613.0,1323.0,2438.0,3048.0,4434.0,13184.0,22237.0,21807.0,19395.0,15812.0,14620.0,16708.0,16779.0,-4500.0,5000.0,-111.0,411758.0,12743.0,1495,177842.0,233580.0,8717.0,1.0,,4.0,9.0,18.0,475.0,450.0,1695.0,7015.0,12525.0,8253.0,7299.0,4993.0,3428.0,1006.0,360.0,61090.0,47563.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-341601,72.0,869.0,599.0,1049.0,849.0,3611.0,3628.0,10072.0,11437.0,13691.0,15148.0,19618.0,21010.0,17272.0,13930.0,21932.0,-12417.0,5000.0,865.0,286768.0,11568.0,1496,161212.0,125342.0,4081.0,,,1.0,2.0,12.0,660.0,754.0,2454.0,4157.0,3597.0,5548.0,7331.0,6563.0,4050.0,1787.0,962.0,65095.0,51690.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-341601,241.0,595.0,857.0,1496.0,575.0,3376.0,3556.0,7474.0,15291.0,22831.0,30798.0,25413.0,22036.0,24972.0,15722.0,27094.0,-11152.0,5000.0,906.0,208823.0,9407.0,1480,75633.0,132943.0,5092.0,,1.0,,1.0,2.0,33.0,238.0,1450.0,4480.0,12526.0,17135.0,11231.0,3933.0,1915.0,430.0,657.0,75269.0,74739.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-341601,60.0,279.0,534.0,1083.0,1379.0,2297.0,2836.0,6077.0,15519.0,22166.0,20331.0,10958.0,10248.0,20814.0,18769.0,30353.0,-6146.0,5000.0,1503.0,48553.0,4210.0,1501,40724.0,7493.0,4983.0,,1.0,1.0,1.0,6.0,23.0,577.0,2336.0,7774.0,9347.0,5965.0,2874.0,612.0,396.0,2287.0,3968.0,86333.0,42156.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-341601,108.0,471.0,299.0,887.0,1292.0,2089.0,2354.0,5598.0,17683.0,19159.0,17124.0,13813.0,11238.0,18359.0,24914.0,40791.0,-5542.0,5000.0,1137.0,144407.0,7359.0,1504,67175.0,76936.0,4275.0,,,,12.0,2.0,34.0,674.0,2578.0,11384.0,10086.0,5276.0,3009.0,1795.0,413.0,3451.0,6268.0,83680.0,48608.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-341601,265.0,513.0,262.0,588.0,897.0,1749.0,2128.0,4666.0,16082.0,26641.0,25615.0,23234.0,12446.0,15744.0,16006.0,35739.0,-5917.0,5000.0,825.0,297271.0,9599.0,1502,77204.0,219733.0,4041.0,,,,12.0,8.0,121.0,503.0,1857.0,10042.0,16273.0,9727.0,6375.0,1815.0,893.0,1615.0,3768.0,71361.0,59382.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-341601,55.0,91.0,112.0,192.0,310.0,817.0,1103.0,3074.0,12630.0,12639.0,9958.0,8907.0,7901.0,14661.0,17593.0,44813.0,-6501.0,5000.0,1600.0,50317.0,3602.0,1482,40937.0,9023.0,4479.0,,,,,,129.0,305.0,1319.0,4119.0,6047.0,5316.0,4329.0,2764.0,831.0,1412.0,3396.0,76682.0,30633.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-341601,5.0,462.0,1264.0,959.0,204.0,2933.0,1745.0,4312.0,16298.0,34789.0,35386.0,33382.0,33757.0,34178.0,21872.0,52481.0,-4184.0,5000.0,2321.0,71344.0,4207.0,1387,61895.0,9146.0,5588.0,,1.0,,,8.0,14.0,440.0,1589.0,9105.0,24224.0,21483.0,17940.0,7357.0,2857.0,1112.0,1843.0,85698.0,103398.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-341601,163.0,1038.0,1023.0,1760.0,1261.0,4172.0,2229.0,5057.0,13543.0,35048.0,43087.0,40752.0,38750.0,41727.0,28594.0,44729.0,-5917.0,5000.0,2819.0,78293.0,4550.0,1363,59683.0,18353.0,4194.0,1.0,,2.0,3.0,9.0,179.0,857.0,2089.0,8908.0,27037.0,29597.0,20572.0,5925.0,1309.0,3379.0,1719.0,84218.0,119650.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-341601,159.0,816.0,1242.0,1208.0,842.0,4141.0,1185.0,2389.0,6260.0,30826.0,37495.0,38459.0,32073.0,30216.0,17295.0,22300.0,-5792.0,5000.0,2736.0,50713.0,3045.0,1401,42313.0,8219.0,1708.0,,,1.0,,5.0,11.0,69.0,319.0,4993.0,25433.0,28617.0,23089.0,4043.0,449.0,1900.0,3281.0,27201.0,109839.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-341601,143.0,425.0,53.0,543.0,689.0,565.0,948.0,2371.0,8719.0,9226.0,9083.0,5298.0,7222.0,13908.0,14392.0,35134.0,-5792.0,5000.0,2102.0,33258.0,2903.0,1456,30721.0,2309.0,3122.0,,1.0,,1.0,6.0,29.0,361.0,1585.0,4983.0,4177.0,2446.0,1528.0,1144.0,185.0,1220.0,2240.0,73984.0,20002.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-341601,148.0,332.0,60.0,744.0,623.0,1039.0,653.0,803.0,1111.0,2397.0,3435.0,2165.0,2465.0,1594.0,3116.0,7429.0,-3252.0,4989.0,266.0,10437.0,2266.0,1787,9201.0,985.0,371.0,,,,,1.0,12.0,58.0,195.0,406.0,767.0,718.0,731.0,321.0,156.0,1121.0,1618.0,21637.0,7138.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-341601,65.0,80.0,36.0,405.0,91.0,349.0,219.0,437.0,1168.0,1983.0,3146.0,1333.0,902.0,1368.0,2448.0,4742.0,-6501.0,2958.0,-226.0,7571.0,1155.0,1769,6716.0,666.0,365.0,,,,1.0,,7.0,16.0,72.0,245.0,399.0,355.0,315.0,162.0,121.0,837.0,490.0,11816.0,3966.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-341601,44.0,101.0,65.0,385.0,170.0,599.0,475.0,1284.0,2470.0,4848.0,9986.0,5871.0,3675.0,3774.0,3211.0,7127.0,-7542.0,4832.0,509.0,16013.0,1915.0,1716,13848.0,1927.0,661.0,,,1.0,,1.0,34.0,153.0,104.0,558.0,2331.0,2848.0,2270.0,580.0,91.0,807.0,900.0,21732.0,11756.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-341601,2.0,14.0,47.0,183.0,152.0,596.0,1212.0,2734.0,4713.0,4522.0,8109.0,2831.0,3880.0,4411.0,7770.0,12717.0,-4625.0,5000.0,745.0,48267.0,2699.0,1631,39403.0,8585.0,1188.0,,,,,1.0,33.0,251.0,629.0,1988.0,1313.0,798.0,573.0,420.0,184.0,1105.0,1772.0,35647.0,9417.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-341601,1.0,2.0,6.0,106.0,8.0,79.0,961.0,3297.0,9450.0,11694.0,12277.0,7225.0,9877.0,16620.0,15670.0,36371.0,-4604.0,4601.0,2176.0,36608.0,1970.0,1436,31197.0,5243.0,3999.0,,,,,6.0,44.0,742.0,2392.0,5283.0,4805.0,2929.0,2042.0,1028.0,302.0,1212.0,1168.0,80446.0,22233.0
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-341601,1.0,1.0,5.0,11.0,23.0,280.0,1162.0,3518.0,10333.0,10753.0,10724.0,7846.0,13215.0,15389.0,37286.0,22401.0,-6501.0,5000.0,1589.0,85672.0,3598.0,1433,75733.0,9787.0,3850.0,,,,,4.0,233.0,893.0,2296.0,6233.0,3130.0,3064.0,2679.0,1477.0,271.0,494.0,1073.0,91302.0,22822.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-341601,5.0,1.0,,1.0,6.0,71.0,236.0,643.0,1795.0,3228.0,5354.0,2246.0,2555.0,1575.0,4916.0,11347.0,-4250.0,5000.0,1626.0,11032.0,1444.0,1674,8462.0,2379.0,694.0,1.0,,,,1.0,59.0,159.0,416.0,1153.0,991.0,482.0,569.0,207.0,37.0,322.0,3146.0,19423.0,7711.0
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-341601,4.0,2.0,1.0,,23.0,706.0,1293.0,3248.0,10881.0,9859.0,11985.0,7392.0,10317.0,17171.0,14177.0,42665.0,-4375.0,5000.0,2527.0,37452.0,2158.0,1422,35484.0,1748.0,4161.0,1.0,1.0,,,8.0,666.0,825.0,1474.0,5082.0,5021.0,3840.0,2609.0,1783.0,508.0,308.0,1445.0,85319.0,24570.0
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-341601,51.0,5.0,23.0,11.0,25.0,455.0,1034.0,2441.0,8336.0,9263.0,10278.0,6093.0,9394.0,13627.0,10354.0,43142.0,-4625.0,5000.0,2161.0,35478.0,3449.0,1432,33494.0,1788.0,3139.0,1.0,,1.0,,1.0,421.0,734.0,1383.0,4078.0,4760.0,2847.0,2186.0,1979.0,965.0,700.0,2917.0,79076.0,23039.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-341601,10.0,119.0,51.0,64.0,149.0,357.0,1431.0,4016.0,10909.0,10227.0,10861.0,7957.0,10067.0,15450.0,17864.0,34763.0,-6480.0,5000.0,2382.0,39719.0,3344.0,1438,37131.0,2338.0,3948.0,,37.0,22.0,23.0,63.0,219.0,795.0,1740.0,4755.0,4828.0,2951.0,3354.0,2543.0,1056.0,666.0,2818.0,86979.0,25889.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-341601,4.0,10.0,17.0,38.0,46.0,223.0,451.0,633.0,2149.0,4382.0,6106.0,3531.0,3814.0,4318.0,10095.0,15711.0,-6042.0,5000.0,1510.0,41157.0,2580.0,1616,33206.0,7699.0,856.0,1.0,1.0,2.0,2.0,8.0,112.0,248.0,279.0,1122.0,1665.0,861.0,1213.0,945.0,260.0,2220.0,4545.0,26046.0,13463.0
