createAt,manageObject,M8011C86,M8011C95,M8011C101,M8011C107,M8011C189,M8011C191,M8011C25,M8011C26,M8011C27,M8011C28,M8011C29,M8011C30,M8011C31,M8011C32,M8011C33,M8011C34,M8011C36,M8011C37,M8011C51,M8011C54,M8011C57,M8011C58,M8011C79,M8011C226,M8011C12,M8011C13,M8011C14,M8011C15,M8011C16,M8011C17,M8011C18,M8011C19,M8011C20,M8011C21,M8011C23,M8011C24,M8011C38,M8011C39,M8011C40,M8011C41,M8011C42,M8011C43,M8011C44,M8011C45,M8011C46,M8011C47,M8011C49,M8011C50,M8011C55,M8011C56,M8011C60,M8011C61,M8011C74,M8011C227,M8011C297,M8011C298,M8011C323,M8011C324,M8011C325,M8011C326,M8011C327,M8011C328,M8011C317,M8011C321,M8011C322,M8011C318,M8011C319,M8011C320,M8011C59
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,352.0,352.0,725914,43961,12026,2383.0,971.0,925.0,2593.0,2120.0,6251.0,102856.0,100,139,3120263,2846609.0,2.0,4.0,900000,2846609.0,804183,40795.0,10919.0,4748.0,7036.0,4958.0,748.0,5540.0,2450.0,18623.0,100.0,47.0,12254504,43.0,192084.0,105026,23839.0,1.0,2.0,,,5007131,3600000,867131.0,1.0,4.0,830366,69634,900000,867786.0,2.0,1.0,,1.0,,,1.0,,,,,,,,
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,393.0,393.0,655890,47175,14797,5211.0,2038.0,2278.0,3984.0,3323.0,9355.0,155949.0,100,208,4691142,4413736.0,3.0,5.0,900000,4413736.0,676878,93490.0,24830.0,11743.0,12162.0,9934.0,2066.0,8715.0,4037.0,56145.0,100.0,114.0,13751056,3003.0,315740.0,147556,138205.0,336.0,158.0,288.0,1359.0,6242120,3600000,2102120.0,3.0,5.0,643826,256174,900000,2107894.0,1244.0,897.0,19.0,51.0,104.0,412.0,297.0,289.0,6.0,7.0,3.0,2.0,1.0,1.0,
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,385.0,385.0,647003,47341,15310,5596.0,1737.0,1881.0,3831.0,3693.0,10273.0,163335.0,100,219,4911935,4631655.0,3.0,5.0,900000,4631655.0,409331,44147.0,11123.0,6357.0,8958.0,5492.0,2884.0,13969.0,7916.0,389823.0,100.0,458.0,13039352,1688.0,751019.0,137882,61196.0,102.0,13.0,1.0,31.0,12582574,3600000,8442574.0,6.0,5.0,732593,167407,900000,8445314.0,79.0,68.0,4.0,1.0,,13.0,2.0,16.0,4.0,6.0,1.0,2.0,,1.0,
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,271.0,271.0,609956,42808,13104,5745.0,2903.0,2757.0,4284.0,5276.0,12758.0,200409.0,100,261,5866467,5587927.0,4.0,5.0,900000,5587927.0,696555,68254.0,13666.0,10487.0,22511.0,20071.0,3674.0,17742.0,6257.0,40783.0,100.0,113.0,13194104,571.0,452487.0,121016,67882.0,153.0,23.0,8.0,25.0,6236079,3600000,2096079.0,3.0,4.0,713988,186012,900000,2097137.0,126.0,83.0,5.0,7.0,5.0,14.0,21.0,10.0,5.0,2.0,3.0,,,,
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,376.0,376.0,125049,12158,4811,4848.0,4794.0,5693.0,9638.0,10182.0,41277.0,681550.0,100,822,18512252,18232006.0,13.0,5.0,900000,18232006.0,602445,129193.0,25589.0,18466.0,15937.0,14581.0,4074.0,18373.0,8881.0,62461.0,100.0,151.0,14424208,7724.0,1196693.0,208678,213551.0,1382.0,140.0,187.0,166.0,6944031,3600000,2804031.0,5.0,5.0,559476,340524,900000,2801524.0,1455.0,420.0,38.0,37.0,69.0,35.0,143.0,36.0,54.0,38.0,24.0,4.0,,4.0,
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,340.0,340.0,161792,16089,5585,4842.0,4360.0,4987.0,12453.0,9494.0,37356.0,643042.0,100,778,17495716,17216384.0,10.0,5.0,900000,17216384.0,720454,72659.0,14091.0,9385.0,9179.0,8388.0,1584.0,11772.0,4423.0,48065.0,100.0,100.0,13875928,1743.0,802029.0,161914,202333.0,206.0,75.0,79.0,49.0,5999638,3600000,1859638.0,3.0,5.0,627703,272297,900000,1861792.0,320.0,89.0,,15.0,19.0,4.0,38.0,,8.0,8.0,6.0,3.0,2.0,1.0,
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,261.0,261.0,191671,19750,7394,7634.0,5120.0,5660.0,14882.0,11751.0,37372.0,598766.0,100,736,16564701,16286917.0,10.0,5.0,900000,16286917.0,556749,148017.0,38208.0,22373.0,29688.0,19696.0,7574.0,16479.0,7583.0,53633.0,100.0,158.0,13776696,3945.0,1098185.0,169446,151018.0,743.0,216.0,223.0,127.0,7065223,3600000,2925223.0,5.0,5.0,641106,258894,900000,2924897.0,938.0,371.0,18.0,118.0,172.0,46.0,241.0,113.0,16.0,14.0,8.0,4.0,1.0,1.0,
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,203.0,203.0,233097,20935,7302,6982.0,5018.0,5597.0,13961.0,9456.0,34166.0,563486.0,100,691,15557657,15282025.0,10.0,5.0,900000,15282025.0,747690,73509.0,13719.0,8193.0,8894.0,6483.0,1442.0,7557.0,3239.0,29274.0,100.0,74.0,12910920,788.0,895634.0,155049,93157.0,64.0,18.0,31.0,10.0,5513069,3600000,1373069.0,2.0,4.0,748632,151368,900000,1372744.0,86.0,37.0,,2.0,12.0,2.0,15.0,1.0,3.0,3.0,,,,,
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,176.0,176.0,461573,41150,17525,17911.0,7639.0,7731.0,7618.0,10149.0,20271.0,308433.0,100,405,9117286,8845192.0,6.0,5.0,900000,8845192.0,780408,78922.0,8664.0,6311.0,3475.0,2860.0,727.0,3235.0,1421.0,13977.0,100.0,45.0,12616056,446.0,608292.0,131271,39459.0,29.0,4.0,2.0,,4975220,3600000,835220.0,2.0,4.0,785496,114504,900000,836078.0,30.0,5.0,,,,,,,4.0,3.0,2.0,1.0,,,
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,251.0,251.0,622443,54507,22325,22256.0,9396.0,8315.0,6959.0,8449.0,11097.0,134253.0,100,210,4718531,4446231.0,4.0,5.0,900000,4446231.0,787856,69499.0,9764.0,4713.0,2556.0,2237.0,431.0,2688.0,1080.0,19176.0,100.0,46.0,12538184,311.0,351338.0,146103,48265.0,18.0,10.0,3.0,,4994724,3600000,854724.0,1.0,4.0,794763,105237,900000,854200.0,27.0,4.0,,2.0,,,2.0,,1.0,1.0,,,,,
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,222.0,222.0,622899,56165,24830,24656.0,10516.0,9703.0,9611.0,11432.0,11306.0,118882.0,100,200,4519165,4248253.0,3.0,5.0,900000,4248253.0,779524,58040.0,4075.0,2519.0,1581.0,1211.0,336.0,2263.0,847.0,49604.0,100.0,71.0,12565272,177.0,335226.0,117687,61986.0,17.0,5.0,3.0,1.0,5462132,3600000,1322132.0,2.0,4.0,792299,107701,900000,1321828.0,20.0,6.0,,,,,,,2.0,2.0,,,,,
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,291.0,291.0,689408,49673,16883,11584.0,5340.0,5137.0,6014.0,6512.0,8430.0,101019.0,100,157,3523937,3251541.0,2.0,4.0,900000,3251541.0,691204,78011.0,4380.0,2793.0,1607.0,1020.0,398.0,2759.0,1160.0,116668.0,100.0,146.0,12377840,175.0,362918.0,97051,50608.0,50.0,16.0,5.0,11.0,6829747,3600000,2689747.0,3.0,5.0,814872,85128,900000,2701227.0,53.0,29.0,5.0,10.0,5.0,8.0,18.0,10.0,,,,,,,
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,252.0,252.0,466724,40108,16931,17329.0,8967.0,9616.0,9604.0,10844.0,19800.0,300077.0,100,399,8981542,8711380.0,6.0,5.0,900000,8711380.0,800008,66264.0,7887.0,3705.0,1892.0,1615.0,261.0,2390.0,1165.0,14813.0,100.0,39.0,13866008,2140.0,429542.0,169068,160485.0,340.0,66.0,18.0,70.0,4858735,3600000,718735.0,1.0,4.0,629620,270380,900000,718519.0,468.0,26.0,33.0,27.0,12.0,22.0,86.0,8.0,4.0,5.0,,1.0,,,
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,314.0,314.0,426785,34646,14691,15121.0,10676.0,11963.0,10738.0,12074.0,23000.0,340306.0,100,449,10088415,9818163.0,7.0,5.0,900000,9818163.0,767151,96611.0,6644.0,6322.0,1998.0,1655.0,369.0,2224.0,1057.0,15969.0,100.0,47.0,14633512,2616.0,511712.0,166434,188929.0,485.0,100.0,42.0,90.0,5016511,3600000,876511.0,2.0,4.0,532787,367213,900000,876263.0,650.0,67.0,65.0,50.0,27.0,59.0,183.0,18.0,13.0,13.0,1.0,1.0,,,
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,259.0,259.0,403338,36127,15056,14848.0,8846.0,9085.0,8647.0,12189.0,24421.0,367443.0,100,476,10708603,10436641.0,7.0,5.0,900000,10436641.0,797895,72212.0,6460.0,4212.0,2276.0,1698.0,359.0,2003.0,755.0,12130.0,100.0,37.0,12741768,715.0,647926.0,132663,56009.0,113.0,15.0,3.0,4.0,4820173,3600000,680173.0,1.0,4.0,770507,129493,900000,679247.0,119.0,16.0,5.0,2.0,,,7.0,,1.0,1.0,,,,,
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,307.0,307.0,509533,45632,22942,19905.0,10077.0,10224.0,8802.0,12951.0,18636.0,241298.0,100,340,7662662,7392374.0,6.0,5.0,900000,7392374.0,738493,85653.0,26103.0,5128.0,3082.0,2622.0,398.0,3172.0,1508.0,33841.0,100.0,71.0,13285112,481.0,566630.0,118375,55254.0,89.0,37.0,7.0,49.0,5421770,3600000,1281770.0,2.0,4.0,701862,198138,900000,1280767.0,144.0,38.0,2.0,4.0,1.0,26.0,20.0,13.0,1.0,,1.0,,,,
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,355.0,355.0,470921,39696,16920,17003.0,10329.0,10408.0,9015.0,12063.0,19964.0,293681.0,100,394,8876822,8603998.0,6.0,4.0,900000,8603998.0,760554,80022.0,10121.0,3830.0,2540.0,1995.0,345.0,2893.0,1557.0,36143.0,100.0,66.0,13020744,751.0,596563.0,124682,55500.0,107.0,6.0,2.0,4.0,5358976,3600000,1218976.0,2.0,4.0,734907,165093,900000,1218837.0,106.0,13.0,17.0,2.0,1.0,2.0,18.0,4.0,2.0,2.0,,,,,
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,361.0,361.0,601793,43725,16422,12124.0,5383.0,4657.0,5093.0,6238.0,12341.0,192224.0,100,259,5829822,5555370.0,4.0,5.0,900000,5555370.0,791862,66324.0,9310.0,3775.0,3135.0,2595.0,531.0,3268.0,1538.0,17662.0,100.0,44.0,12578048,433.0,362976.0,124260,47323.0,57.0,5.0,2.0,5.0,4955761,3600000,815761.0,1.0,3.0,789806,110194,900000,816418.0,39.0,30.0,2.0,1.0,,,3.0,,2.0,2.0,,,,,
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,269.0,269.0,528063,35022,9883,4367.0,4053.0,3277.0,4722.0,7296.0,17445.0,285872.0,100,359,8084660,7811076.0,5.0,4.0,900000,7811076.0,819835,54201.0,3954.0,2324.0,1869.0,1504.0,188.0,1961.0,868.0,13296.0,100.0,32.0,12272704,331.0,465090.0,121252,32563.0,37.0,4.0,,,4736533,3600000,596533.0,1.0,4.0,828738,71262,900000,595759.0,40.0,1.0,4.0,1.0,,,5.0,,3.0,3.0,,,,,
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,250.0,250.0,732917,45070,12516,4894.0,1807.0,1617.0,2636.0,5751.0,5646.0,87146.0,100,126,2838229,2566011.0,2.0,3.0,900000,2566011.0,846874,34538.0,4885.0,1794.0,1385.0,1267.0,94.0,1669.0,531.0,6963.0,100.0,21.0,11918576,17.0,178927.0,78064,8617.0,8.0,,,1.0,4518132,3600000,378132.0,1.0,3.0,872679,27321,900000,378280.0,5.0,4.0,2.0,,,,1.0,1.0,,,,,,,
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,212.0,212.0,788951,46737,11710,1166.0,471.0,373.0,1104.0,1133.0,2423.0,45932.0,100,69,1547971,1275371.0,1.0,3.0,900000,1275371.0,875008,18600.0,1385.0,440.0,487.0,311.0,24.0,459.0,175.0,3111.0,100.0,9.0,11846176,5.0,81308.0,71202,4465.0,,,,,4302099,3600000,162099.0,,2.0,881728,18272,900000,161955.0,,,,,,,,,,,,,,,
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,230.0,230.0,737573,43937,11116,1732.0,861.0,882.0,1975.0,2009.0,4861.0,95054.0,100,127,2861752,2592028.0,1.0,4.0,900000,2592028.0,870297,21835.0,1019.0,396.0,491.0,516.0,41.0,511.0,206.0,4688.0,100.0,11.0,12000376,92.0,110237.0,78902,35343.0,8.0,,1.0,,4347792,3600000,207792.0,,3.0,862453,37547,900000,207678.0,8.0,1.0,,,,,,,,,,,,,
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,188.0,188.0,788817,46182,11642,1258.0,447.0,368.0,1131.0,1239.0,2405.0,46511.0,100,69,1559218,1288944.0,1.0,3.0,900000,1288944.0,877009,16925.0,875.0,335.0,355.0,237.0,30.0,298.0,183.0,3753.0,100.0,9.0,11847296,3.0,79127.0,70050,4625.0,2.0,,,,4299890,3600000,159890.0,,3.0,881588,18412,900000,159884.0,2.0,,,,,,,,,,,,,,
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,199.0,199.0,794051,46643,11667,1162.0,548.0,457.0,993.0,1112.0,2173.0,41194.0,100,63,1422198,1151430.0,1.0,3.0,900000,1151430.0,880381,15559.0,847.0,299.0,272.0,210.0,13.0,211.0,115.0,2093.0,100.0,6.0,11870448,3.0,66928.0,71386,4546.0,,,,,4258193,3600000,118193.0,,2.0,878694,21306,900000,118182.0,,,,,,,,,,,,,,,
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,195.0,195.0,761813,45107,11217,1361.0,442.0,377.0,1545.0,1345.0,3692.0,73101.0,100,100,2258657,1987851.0,1.0,3.0,900000,1987851.0,874078,18809.0,910.0,387.0,520.0,383.0,23.0,444.0,194.0,4252.0,100.0,10.0,11818888,1.0,114214.0,68187,3336.0,1.0,,,,4324965,3600000,184965.0,,3.0,885238,14762,900000,184478.0,1.0,,,,,,,,,,,,,,
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,206.0,206.0,666971,41434,10745,2611.0,1228.0,939.0,3423.0,3361.0,8272.0,161016.0,100,206,4631883,4360619.0,2.0,3.0,900000,4360619.0,864143,29811.0,1157.0,474.0,478.0,300.0,32.0,533.0,174.0,2898.0,100.0,11.0,11829144,13.0,226604.0,69869,4751.0,6.0,,1.0,,4345931,3600000,205931.0,,3.0,883858,16142,900000,205913.0,7.0,,,,,,,,,,,,,,
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,193.0,193.0,763825,45546,11506,1380.0,605.0,492.0,1557.0,1572.0,3576.0,69941.0,100,97,2187502,1916218.0,1.0,3.0,900000,1916218.0,873573,20182.0,829.0,333.0,485.0,274.0,29.0,554.0,176.0,3565.0,100.0,9.0,11819160,5.0,109631.0,70125,5022.0,,,,,4315440,3600000,175440.0,,2.0,885106,14894,900000,175456.0,,,,,,,,,,,,,,,
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,186.0,186.0,837655,49078,11849,386.0,115.0,91.0,135.0,132.0,70.0,489.0,100,14,317385,42713.0,,3.0,900000,42713.0,886470,10650.0,722.0,191.0,299.0,115.0,17.0,140.0,65.0,1331.0,100.0,4.0,11780072,,15506.0,67645,3489.0,,,,,4218135,3600000,78135.0,,3.0,889991,10009,900000,78168.0,,,,,,,,,,,,,,,
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,190.0,190.0,687828,42779,11108,2711.0,1119.0,765.0,2418.0,2689.0,7283.0,141300.0,100,182,4092017,3818323.0,2.0,3.0,900000,3818323.0,864020,26328.0,1477.0,534.0,647.0,257.0,53.0,394.0,265.0,6025.0,100.0,14.0,11813728,14.0,201393.0,70199,4701.0,1.0,,,,4393134,3600000,253134.0,,3.0,885784,14216,900000,253171.0,1.0,,,,,,,,,,,,,,
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,242.0,242.0,800000,48928,12140,1199.0,301.0,212.0,641.0,702.0,1776.0,34101.0,100,56,1251439,976603.0,1.0,3.0,900000,976603.0,754917,19040.0,3750.0,3178.0,3895.0,5157.0,369.0,10223.0,4962.0,94509.0,100.0,126.0,11882120,4.0,202211.0,75453,7557.0,2.0,,,,6454072,3600000,2314072.0,2.0,3.0,877235,22765,900000,2313997.0,,2.0,,,,,,,,,,,,,
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,200.0,200.0,836553,48869,11694,393.0,110.0,64.0,124.0,170.0,130.0,1893.0,100,16,350972,76838.0,,2.0,900000,76838.0,886813,10401.0,653.0,157.0,224.0,89.0,17.0,157.0,69.0,1420.0,100.0,4.0,11854800,1.0,13957.0,67932,4895.0,1.0,,,,4217619,3600000,77619.0,,3.0,880956,19044,900000,77460.0,,1.0,,,,,,,,,,,,,
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,243.0,243.0,837584,48418,11907,458.0,156.0,101.0,153.0,159.0,91.0,973.0,100,15,326860,55134.0,,3.0,900000,55134.0,886303,9257.0,699.0,246.0,260.0,206.0,23.0,308.0,154.0,2544.0,100.0,6.0,11830208,10.0,13586.0,67369,5990.0,3.0,,,,4242603,3600000,102603.0,,3.0,883417,16583,900000,102917.0,3.0,,,,,,,,,,,,,,
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,217.0,217.0,839323,47499,11640,350.0,106.0,103.0,80.0,124.0,72.0,703.0,100,14,311613,43591.0,,2.0,900000,43591.0,888748,8674.0,886.0,197.0,161.0,110.0,7.0,166.0,93.0,958.0,100.0,3.0,11829008,,11010.0,65855,5996.0,,,,,4203625,3600000,63625.0,,3.0,884181,15819,900000,63357.0,,,,,,,,,,,,,,,
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,187.0,187.0,839176,46618,11612,378.0,120.0,100.0,106.0,171.0,139.0,1580.0,100,15,332117,67557.0,,2.0,900000,67557.0,889909,7127.0,550.0,150.0,166.0,118.0,9.0,151.0,79.0,1741.0,100.0,4.0,11790728,,13543.0,65064,3823.0,,,,,4212504,3600000,72504.0,,2.0,888659,11341,900000,72471.0,,,,,,,,,,,,,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,191.0,191.0,840446,46759,11700,329.0,85.0,61.0,73.0,118.0,39.0,390.0,100,13,297572,32150.0,,2.0,900000,32150.0,888397,8584.0,1060.0,145.0,172.0,152.0,6.0,220.0,70.0,1194.0,100.0,4.0,11824936,,10504.0,65495,5790.0,,,,2.0,4207994,3600000,67994.0,,2.0,884383,15617,900000,67995.0,,2.0,,,,2.0,,2.0,,,,,,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,161.0,161.0,840354,46611,11786,310.0,78.0,64.0,99.0,115.0,59.0,524.0,100,13,301082,35704.0,,3.0,900000,35704.0,891306,5510.0,1827.0,134.0,162.0,73.0,8.0,152.0,48.0,780.0,100.0,3.0,11810608,,9311.0,65857,3804.0,,,,,4190870,3600000,50870.0,,2.0,886174,13826,900000,50888.0,,,,,,,,,,,,,,,
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,243.0,243.0,707022,41728,10767,1377.0,650.0,410.0,1626.0,1781.0,6368.0,128271.0,100,164,3679004,3411500.0,2.0,3.0,900000,3411500.0,876203,18852.0,1439.0,490.0,327.0,281.0,17.0,377.0,136.0,1878.0,100.0,7.0,11819952,6.0,165211.0,67804,5810.0,3.0,,,,4275616,3600000,135616.0,,2.0,885122,14878,900000,135571.0,3.0,,,,,,,,,,,,,,
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,235.0,235.0,836714,47075,11817,614.0,171.0,130.0,278.0,379.0,195.0,2627.0,100,17,372810,106426.0,,3.0,900000,106426.0,886541,8681.0,1432.0,222.0,334.0,269.0,19.0,264.0,99.0,2139.0,100.0,5.0,11907768,2.0,14412.0,66653,7916.0,,,,2.0,4234848,3600000,94848.0,,2.0,874029,25971,900000,94852.0,2.0,,,,,,,,,,,,,,
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,216.0,216.0,838398,46525,11826,499.0,161.0,122.0,154.0,267.0,169.0,1879.0,100,15,348678,85186.0,,2.0,900000,85186.0,885913,9473.0,1093.0,345.0,330.0,226.0,26.0,317.0,134.0,2143.0,100.0,5.0,11850048,1.0,17930.0,66143,5682.0,,,,,4239568,3600000,99568.0,,2.0,881142,18858,900000,99659.0,,,,,,,,,,,,,,,
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,240.0,240.0,829570,46770,11913,855.0,388.0,276.0,415.0,654.0,721.0,8438.0,100,24,546901,280959.0,,2.0,900000,280959.0,883633,10676.0,1124.0,389.0,246.0,185.0,13.0,334.0,143.0,3257.0,100.0,7.0,11909784,,27577.0,67368,7118.0,1.0,,,,4266290,3600000,126290.0,,3.0,873770,26230,900000,126266.0,1.0,,,,,,,,,,,,,,
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,300.0,300.0,831062,47709,11969,752.0,258.0,201.0,307.0,369.0,463.0,6910.0,100,22,505106,236366.0,,3.0,900000,236366.0,868741,21860.0,2150.0,655.0,793.0,598.0,78.0,609.0,265.0,4251.0,100.0,11.0,12105760,2.0,35599.0,70092,14129.0,1.0,,,,4351742,3600000,211742.0,,3.0,849077,50923,900000,212252.0,1.0,,,,,,,,,,,,,,
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,297.0,297.0,822154,49899,14917,3754.0,949.0,477.0,464.0,641.0,467.0,6278.0,100,25,570576,300278.0,,3.0,900000,300278.0,852970,30477.0,3817.0,1759.0,1524.0,1218.0,159.0,1239.0,433.0,6404.0,100.0,18.0,12647152,8.0,46434.0,75053,30682.0,5.0,1.0,,1.0,4472291,3600000,332291.0,1.0,4.0,781816,118184,900000,331760.0,6.0,1.0,1.0,,,,1.0,,,,,,,,
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,413.0,413.0,698256,42745,12654,3687.0,2767.0,2594.0,2940.0,4119.0,8178.0,122060.0,100,167,3764141,3491893.0,2.0,4.0,900000,3491893.0,800042,69770.0,9382.0,3113.0,1865.0,1961.0,245.0,2276.0,945.0,10401.0,100.0,35.0,12416928,105.0,257661.0,98686,25792.0,12.0,2.0,,,4777933,3600000,637933.0,1.0,4.0,810380,89620,900000,637490.0,11.0,3.0,1.0,,,,1.0,,1.0,1.0,,,,,
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,424.0,424.0,742161,45634,12855,3177.0,1613.0,1377.0,2161.0,2488.0,4914.0,83620.0,100,118,2652053,2382741.0,2.0,4.0,900000,2382741.0,730905,95744.0,19370.0,10659.0,11917.0,6685.0,1318.0,5170.0,2237.0,15995.0,100.0,61.0,13081608,426.0,155840.0,100848,132405.0,291.0,102.0,107.0,652.0,5273374,3600000,1133374.0,2.0,5.0,727303,172697,900000,1133385.0,644.0,508.0,55.0,46.0,70.0,491.0,329.0,333.0,,,,,,,
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,417.0,417.0,693489,42482,12225,2834.0,1344.0,1300.0,2809.0,2730.0,7884.0,132903.0,100,175,3927303,3656275.0,2.0,4.0,900000,3656275.0,775464,65839.0,10433.0,5370.0,5013.0,4189.0,640.0,4522.0,1936.0,26594.0,100.0,57.0,12472848,193.0,251483.0,103507,58258.0,136.0,15.0,6.0,18.0,5192518,3600000,1052518.0,2.0,4.0,803394,96606,900000,1052553.0,124.0,51.0,11.0,12.0,3.0,7.0,20.0,13.0,,,,,,,
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,357.0,357.0,722558,44680,12190,3401.0,2007.0,1773.0,2889.0,3071.0,6181.0,101250.0,100,139,3131927,2860935.0,2.0,4.0,900000,2860935.0,814053,51001.0,11096.0,4508.0,6036.0,3920.0,786.0,2091.0,799.0,5710.0,100.0,29.0,12594496,358.0,163926.0,92003,57556.0,64.0,9.0,3.0,15.0,4680324,3600000,540324.0,1.0,4.0,788189,111811,900000,541141.0,66.0,25.0,28.0,4.0,,9.0,28.0,13.0,,,,,,,
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,380.0,380.0,768746,46841,13034,2987.0,1106.0,975.0,1715.0,2019.0,3676.0,58901.0,100,88,1976968,1707452.0,1.0,4.0,900000,1707452.0,799929,61065.0,11328.0,4951.0,6284.0,3731.0,727.0,2724.0,893.0,8368.0,100.0,34.0,12967152,132.0,110785.0,90467,71539.0,26.0,22.0,6.0,60.0,4775378,3600000,635378.0,1.0,3.0,741606,158394,900000,634539.0,71.0,43.0,6.0,11.0,3.0,39.0,34.0,25.0,,,,,,,
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,416.0,416.0,799978,48498,12879,2004.0,705.0,605.0,877.0,1125.0,2031.0,31298.0,100,54,1209235,937211.0,1.0,4.0,900000,937211.0,804102,54015.0,9895.0,4598.0,8816.0,6110.0,1030.0,3419.0,1040.0,6975.0,100.0,35.0,12512728,67.0,87652.0,82175,59867.0,44.0,6.0,,27.0,4781324,3600000,641324.0,1.0,4.0,798176,101824,900000,641413.0,46.0,31.0,5.0,4.0,,17.0,11.0,15.0,,,,,,,
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,351.0,351.0,679786,43064,13887,4737.0,2022.0,2016.0,3237.0,3950.0,8861.0,138440.0,100,186,4188102,3917532.0,3.0,5.0,900000,3917532.0,733609,102526.0,14906.0,7706.0,5956.0,4715.0,927.0,5209.0,2196.0,22250.0,100.0,64.0,14520832,760.0,244020.0,123985,120438.0,122.0,68.0,42.0,157.0,5316772,3600000,1176772.0,2.0,4.0,547511,352489,900000,1176901.0,270.0,119.0,14.0,27.0,29.0,80.0,79.0,71.0,1.0,2.0,,1.0,,,
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-772601,900,900,900,900,347.0,347.0,654631,39679,13860,4105.0,2245.0,2293.0,3154.0,4544.0,10600.0,164889.0,100,217,4872339,4601389.0,3.0,5.0,900000,4601389.0,748462,62790.0,43007.0,5927.0,5921.0,5971.0,839.0,5371.0,1905.0,19807.0,100.0,62.0,15546664,562.0,284593.0,119990,110367.0,168.0,42.0,24.0,104.0,5245681,3600000,1105681.0,2.0,5.0,419157,480843,900000,1105878.0,264.0,74.0,8.0,15.0,14.0,64.0,71.0,30.0,4.0,5.0,,,,1.0,
