createAt,manageObject,M8029C207,M8029C209,M8029C210,M8029C211,M8029C31,M8029C32,M8029C186,M8029C187,M8029C188,M8029C189,M8029C190,M8029C191,M8029C192,M8029C193,M8029C194,M8029C196,M8029C198,M8029C199,M8029C200,M8029C201,M8029C202,M8029C203,M8029C204,M8029C205,M8029C224,M8029C195,M8029C197,M8029C208
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-660701,16.0,93.0,1182.0,100,56.0,261.0,1094.0,1255.0,1179.0,836.0,104.0,85.0,102.0,112.0,,1.0,988.0,1164.0,1071.0,720.0,100.0,78.0,97.0,112.0,90000,1.0,1.0,
2025-05-07T15:45:00.000-04:00:00,NE-MRBTS-660701,23.0,81.0,319.0,100,51.0,212.0,1431.0,1437.0,1120.0,915.0,222.0,161.0,130.0,122.0,1.0,,1210.0,1269.0,990.0,793.0,218.0,160.0,125.0,118.0,90000,2.0,,
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-660701,21.0,87.0,403.0,100,49.0,258.0,986.0,1226.0,1107.0,897.0,148.0,159.0,124.0,100.0,,3.0,837.0,1049.0,971.0,778.0,139.0,150.0,116.0,89.0,90000,4.0,5.0,
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-660701,20.0,59.0,825.0,100,26.0,169.0,513.0,469.0,308.0,235.0,103.0,115.0,84.0,70.0,,,409.0,351.0,224.0,166.0,97.0,98.0,78.0,64.0,90000,2.0,1.0,
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-660701,19.0,98.0,327.0,100,42.0,194.0,423.0,317.0,307.0,235.0,69.0,58.0,65.0,57.0,,,352.0,255.0,242.0,178.0,66.0,52.0,60.0,55.0,90000,1.0,,
2025-05-07T16:45:00.000-04:00:00,NE-MRBTS-660701,21.0,85.0,621.0,100,46.0,208.0,1162.0,1454.0,1239.0,1136.0,217.0,224.0,190.0,141.0,4.0,4.0,927.0,1216.0,1030.0,981.0,206.0,212.0,178.0,137.0,90000,1.0,2.0,
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-660701,22.0,52.0,648.0,100,17.0,145.0,520.0,477.0,391.0,310.0,76.0,68.0,43.0,45.0,,,444.0,394.0,348.0,265.0,71.0,66.0,42.0,45.0,90000,3.0,,
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-660701,22.0,42.0,1169.0,100,37.0,125.0,435.0,433.0,468.0,384.0,64.0,61.0,59.0,46.0,1.0,2.0,367.0,372.0,401.0,338.0,61.0,56.0,54.0,45.0,90000,1.0,,
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-660701,18.0,37.0,1349.0,100,31.0,116.0,247.0,257.0,177.0,95.0,21.0,35.0,34.0,21.0,2.0,,206.0,213.0,138.0,74.0,20.0,34.0,29.0,21.0,90000,2.0,,
2025-05-07T17:45:00.000-04:00:00,NE-MRBTS-660701,25.0,42.0,113.0,100,30.0,111.0,579.0,592.0,376.0,222.0,49.0,48.0,35.0,33.0,3.0,2.0,496.0,506.0,313.0,185.0,47.0,43.0,32.0,33.0,90000,2.0,,
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-660701,24.0,26.0,88.0,100,10.0,82.0,790.0,598.0,334.0,170.0,48.0,45.0,31.0,30.0,3.0,1.0,704.0,540.0,298.0,140.0,43.0,43.0,31.0,30.0,90000,,,
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-660701,23.0,16.0,289.0,100,6.0,49.0,689.0,912.0,784.0,564.0,58.0,36.0,29.0,44.0,4.0,11.0,604.0,842.0,704.0,486.0,58.0,36.0,28.0,43.0,90000,4.0,5.0,
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-660701,22.0,15.0,309.0,100,4.0,58.0,200.0,145.0,118.0,81.0,4.0,9.0,17.0,16.0,2.0,1.0,188.0,134.0,97.0,59.0,4.0,9.0,17.0,13.0,90000,,,
2025-05-07T18:45:00.000-04:00:00,NE-MRBTS-660701,19.0,11.0,310.0,100,5.0,46.0,259.0,180.0,141.0,70.0,25.0,17.0,23.0,13.0,,1.0,227.0,156.0,108.0,57.0,25.0,17.0,23.0,13.0,90000,1.0,,
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-660701,23.0,24.0,62.0,100,9.0,62.0,605.0,598.0,416.0,231.0,59.0,52.0,62.0,41.0,4.0,7.0,472.0,462.0,284.0,169.0,37.0,26.0,42.0,40.0,90000,10.0,1.0,
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-660701,25.0,26.0,94.0,100,15.0,79.0,609.0,600.0,571.0,404.0,90.0,107.0,102.0,80.0,,2.0,453.0,422.0,407.0,278.0,47.0,62.0,59.0,53.0,90000,1.0,3.0,
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-660701,25.0,20.0,118.0,100,10.0,69.0,1812.0,2426.0,1812.0,844.0,146.0,111.0,107.0,89.0,28.0,20.0,1485.0,2098.0,1554.0,699.0,103.0,82.0,76.0,72.0,90000,33.0,8.0,
2025-05-07T19:45:00.000-04:00:00,NE-MRBTS-660701,24.0,12.0,61.0,100,4.0,52.0,456.0,401.0,305.0,135.0,48.0,46.0,36.0,24.0,13.0,6.0,337.0,329.0,240.0,108.0,43.0,28.0,32.0,20.0,90000,7.0,2.0,
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-660701,23.0,18.0,75.0,100,11.0,70.0,247.0,179.0,95.0,64.0,18.0,18.0,11.0,11.0,1.0,1.0,219.0,153.0,78.0,51.0,18.0,18.0,11.0,11.0,90000,1.0,,
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-660701,23.0,18.0,280.0,100,14.0,76.0,401.0,621.0,365.0,422.0,21.0,23.0,15.0,25.0,11.0,9.0,314.0,429.0,317.0,281.0,21.0,23.0,15.0,25.0,90000,39.0,29.0,
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-660701,22.0,10.0,64.0,100,1.0,40.0,894.0,739.0,594.0,341.0,129.0,152.0,164.0,104.0,,,738.0,576.0,417.0,229.0,127.0,151.0,163.0,103.0,90000,,,
2025-05-07T20:45:00.000-04:00:00,NE-MRBTS-660701,21.0,9.0,37.0,100,,37.0,1225.0,805.0,572.0,365.0,125.0,126.0,121.0,81.0,10.0,5.0,1024.0,627.0,419.0,248.0,118.0,124.0,120.0,78.0,90000,8.0,5.0,
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-660701,21.0,11.0,37.0,100,2.0,36.0,1787.0,1314.0,802.0,691.0,213.0,190.0,149.0,144.0,2.0,2.0,1520.0,1056.0,619.0,533.0,207.0,179.0,146.0,143.0,90000,6.0,,
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-660701,22.0,20.0,287.0,100,9.0,73.0,1060.0,825.0,635.0,439.0,46.0,80.0,88.0,45.0,4.0,1.0,975.0,735.0,528.0,380.0,44.0,79.0,87.0,44.0,90000,1.0,3.0,
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-660701,22.0,28.0,382.0,100,23.0,105.0,339.0,256.0,218.0,166.0,10.0,13.0,24.0,22.0,9.0,1.0,275.0,207.0,179.0,132.0,10.0,11.0,23.0,21.0,90000,4.0,1.0,
2025-05-07T21:45:00.000-04:00:00,NE-MRBTS-660701,21.0,25.0,92.0,100,3.0,77.0,546.0,329.0,206.0,131.0,93.0,60.0,45.0,34.0,4.0,,424.0,244.0,154.0,92.0,89.0,60.0,43.0,34.0,90000,6.0,1.0,
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-660701,21.0,22.0,415.0,100,2.0,71.0,1170.0,744.0,429.0,314.0,214.0,133.0,84.0,83.0,17.0,5.0,867.0,525.0,326.0,208.0,206.0,130.0,84.0,82.0,90000,23.0,6.0,
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-660701,21.0,26.0,498.0,100,4.0,66.0,1869.0,1441.0,1122.0,1091.0,117.0,92.0,86.0,134.0,106.0,43.0,1283.0,1078.0,866.0,761.0,107.0,87.0,83.0,133.0,90000,56.0,50.0,
2025-05-07T22:30:00.000-04:00:00,NE-MRBTS-660701,14.0,46.0,246.0,100,6.0,115.0,6.0,9.0,7.0,10.0,,,,,,,6.0,9.0,7.0,9.0,,,,,90000,,,
2025-05-07T22:45:00.000-04:00:00,NE-MRBTS-660701,17.0,26.0,649.0,100,20.0,102.0,6.0,3.0,,3.0,2.0,,,,,,4.0,3.0,,3.0,2.0,,,,90000,,,
2025-05-07T23:00:00.000-04:00:00,NE-MRBTS-660701,24.0,36.0,383.0,100,23.0,101.0,4.0,,2.0,,1.0,,1.0,,,,3.0,,1.0,,1.0,,1.0,,90000,,,
2025-05-07T23:15:00.000-04:00:00,NE-MRBTS-660701,23.0,22.0,356.0,100,42.0,96.0,2.0,,2.0,,,,1.0,,,,2.0,,1.0,,,,1.0,,90000,,,
2025-05-07T23:30:00.000-04:00:00,NE-MRBTS-660701,12.0,25.0,812.0,100,25.0,91.0,1.0,,2.0,,,,,,,,1.0,,2.0,,,,,,90000,,,
2025-05-07T23:45:00.000-04:00:00,NE-MRBTS-660701,13.0,20.0,394.0,100,32.0,97.0,1.0,4.0,1.0,2.0,,,,,,,1.0,4.0,1.0,2.0,,,,,90000,,,
2025-05-08T00:00:00.000-04:00:00,NE-MRBTS-660701,12.0,30.0,168.0,100,28.0,112.0,3.0,3.0,1.0,3.0,1.0,,,1.0,,,2.0,3.0,1.0,2.0,1.0,,,1.0,90000,,,
2025-05-08T00:15:00.000-04:00:00,NE-MRBTS-660701,20.0,20.0,327.0,100,34.0,104.0,19.0,12.0,7.0,9.0,1.0,,1.0,,,,18.0,12.0,6.0,9.0,1.0,,1.0,,90000,,,
2025-05-08T00:30:00.000-04:00:00,NE-MRBTS-660701,12.0,24.0,310.0,100,27.0,102.0,,2.0,1.0,13.0,,,,,,,,2.0,1.0,13.0,,,,,90000,,,
2025-05-08T00:45:00.000-04:00:00,NE-MRBTS-660701,11.0,23.0,827.0,100,30.0,102.0,2.0,,,,,,,,,,2.0,,,,,,,,90000,,,
2025-05-08T01:00:00.000-04:00:00,NE-MRBTS-660701,13.0,31.0,1079.0,100,24.0,101.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-08T01:15:00.000-04:00:00,NE-MRBTS-660701,22.0,21.0,1601.0,100,38.0,99.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-08T01:30:00.000-04:00:00,NE-MRBTS-660701,13.0,19.0,736.0,100,34.0,95.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-08T01:45:00.000-04:00:00,NE-MRBTS-660701,21.0,17.0,927.0,100,34.0,96.0,2.0,3.0,23.0,,1.0,2.0,17.0,,,,1.0,1.0,6.0,,1.0,1.0,6.0,,90000,,,
2025-05-08T02:00:00.000-04:00:00,NE-MRBTS-660701,14.0,21.0,1113.0,100,37.0,101.0,2.0,3.0,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,1.0,1.0,,,90000,,,
2025-05-08T02:15:00.000-04:00:00,NE-MRBTS-660701,21.0,23.0,884.0,100,36.0,91.0,1.0,4.0,3.0,1.0,,,,,,,1.0,4.0,3.0,1.0,,,,,90000,,,
2025-05-08T02:30:00.000-04:00:00,NE-MRBTS-660701,19.0,32.0,672.0,100,31.0,115.0,1.0,7.0,7.0,1.0,,,,,,,1.0,7.0,7.0,1.0,,,,,90000,,,
2025-05-08T02:45:00.000-04:00:00,NE-MRBTS-660701,23.0,31.0,1033.0,100,32.0,100.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-08T03:00:00.000-04:00:00,NE-MRBTS-660701,21.0,29.0,659.0,100,29.0,124.0,8.0,8.0,4.0,,,1.0,,,,,6.0,7.0,4.0,,,1.0,,,90000,,,
2025-05-08T03:15:00.000-04:00:00,NE-MRBTS-660701,22.0,29.0,713.0,100,16.0,101.0,1.0,2.0,,2.0,,,,,,,1.0,2.0,,2.0,,,,,90000,,,
2025-05-08T03:30:00.000-04:00:00,NE-MRBTS-660701,20.0,32.0,870.0,100,13.0,107.0,,3.0,,,,,,,,,,3.0,,,,,,,90000,,,
2025-05-08T03:45:00.000-04:00:00,NE-MRBTS-660701,11.0,45.0,815.0,100,15.0,109.0,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,90000,,,
2025-05-08T04:00:00.000-04:00:00,NE-MRBTS-660701,23.0,39.0,582.0,100,7.0,100.0,4.0,2.0,1.0,2.0,,,,,,,4.0,2.0,1.0,2.0,,,,,90000,,,
2025-05-08T04:15:00.000-04:00:00,NE-MRBTS-660701,22.0,37.0,1228.0,100,13.0,105.0,,6.0,1.0,1.0,,,,,,,,6.0,1.0,1.0,,,,,90000,,,
2025-05-08T04:30:00.000-04:00:00,NE-MRBTS-660701,13.0,41.0,1453.0,100,6.0,109.0,2.0,,1.0,,,,,,,,2.0,,1.0,,,,,,90000,,,
2025-05-08T04:45:00.000-04:00:00,NE-MRBTS-660701,22.0,36.0,3229.0,100,23.0,105.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,2.0,1.0,,,,,90000,,,
2025-05-08T05:00:00.000-04:00:00,NE-MRBTS-660701,13.0,44.0,4133.0,100,17.0,120.0,8.0,4.0,2.0,5.0,1.0,,,,,,7.0,4.0,2.0,5.0,1.0,,,,90000,,,
2025-05-08T05:15:00.000-04:00:00,NE-MRBTS-660701,21.0,53.0,3081.0,100,27.0,172.0,24.0,25.0,38.0,8.0,6.0,3.0,8.0,1.0,,,18.0,22.0,30.0,7.0,6.0,2.0,8.0,1.0,90000,,,
2025-05-08T05:30:00.000-04:00:00,NE-MRBTS-660701,21.0,53.0,1403.0,100,18.0,126.0,205.0,280.0,200.0,148.0,47.0,50.0,40.0,36.0,2.0,1.0,153.0,212.0,150.0,108.0,37.0,39.0,35.0,27.0,90000,1.0,1.0,
2025-05-08T05:45:00.000-04:00:00,NE-MRBTS-660701,22.0,67.0,895.0,100,33.0,157.0,161.0,168.0,106.0,61.0,49.0,47.0,31.0,15.0,4.0,2.0,88.0,107.0,64.0,40.0,28.0,33.0,23.0,13.0,90000,3.0,1.0,
2025-05-08T06:00:00.000-04:00:00,NE-MRBTS-660701,21.0,64.0,1388.0,100,32.0,203.0,1468.0,1365.0,1063.0,946.0,209.0,172.0,117.0,112.0,1.0,1.0,1253.0,1179.0,944.0,824.0,197.0,155.0,117.0,110.0,90000,3.0,2.0,
2025-05-08T06:15:00.000-04:00:00,NE-MRBTS-660701,20.0,79.0,771.0,100,30.0,185.0,508.0,934.0,2390.0,4280.0,64.0,71.0,185.0,283.0,,,442.0,855.0,2199.0,3971.0,61.0,69.0,180.0,276.0,90000,1.0,5.0,
2025-05-08T06:30:00.000-04:00:00,NE-MRBTS-660701,16.0,77.0,1082.0,100,54.0,234.0,3839.0,3175.0,4079.0,9874.0,1153.0,836.0,380.0,525.0,4.0,,2668.0,2328.0,3699.0,9342.0,1151.0,823.0,376.0,520.0,90000,3.0,2.0,
2025-05-08T06:45:00.000-04:00:00,NE-MRBTS-660701,13.0,66.0,6422.0,100,24.0,204.0,407.0,499.0,503.0,552.0,26.0,20.0,20.0,18.0,,1.0,381.0,473.0,476.0,523.0,26.0,20.0,20.0,18.0,90000,2.0,2.0,
2025-05-08T07:00:00.000-04:00:00,NE-MRBTS-660701,19.0,90.0,2617.0,100,55.0,265.0,562.0,654.0,696.0,676.0,133.0,91.0,74.0,62.0,2.0,3.0,427.0,545.0,597.0,603.0,120.0,76.0,57.0,46.0,90000,2.0,3.0,
2025-05-08T07:15:00.000-04:00:00,NE-MRBTS-660701,21.0,88.0,2008.0,100,70.0,283.0,757.0,756.0,665.0,701.0,134.0,89.0,69.0,53.0,2.0,1.0,617.0,654.0,589.0,631.0,128.0,84.0,65.0,50.0,90000,2.0,3.0,
2025-05-08T07:30:00.000-04:00:00,NE-MRBTS-660701,19.0,91.0,2247.0,100,38.0,224.0,23224.0,13568.0,10906.0,9120.0,8220.0,2965.0,1432.0,888.0,4.0,5.0,14979.0,10592.0,9450.0,8231.0,8187.0,2932.0,1410.0,865.0,90000,5.0,1.0,
2025-05-08T07:45:00.000-04:00:00,NE-MRBTS-660701,18.0,82.0,523.0,100,32.0,217.0,4728.0,2905.0,2731.0,2522.0,1556.0,471.0,249.0,201.0,5.0,,3169.0,2425.0,2477.0,2310.0,1529.0,450.0,241.0,198.0,90000,1.0,2.0,
2025-05-08T08:00:00.000-04:00:00,NE-MRBTS-660701,16.0,90.0,519.0,100,39.0,232.0,151.0,192.0,200.0,157.0,20.0,14.0,20.0,13.0,2.0,2.0,123.0,174.0,176.0,144.0,17.0,13.0,16.0,10.0,90000,1.0,,
2025-05-08T08:15:00.000-04:00:00,NE-MRBTS-660701,16.0,87.0,715.0,100,35.0,241.0,199.0,315.0,308.0,273.0,24.0,36.0,25.0,17.0,,,175.0,279.0,282.0,249.0,23.0,33.0,24.0,16.0,90000,,1.0,
2025-05-08T08:30:00.000-04:00:00,NE-MRBTS-660701,17.0,104.0,749.0,100,50.0,292.0,230.0,185.0,160.0,131.0,54.0,38.0,36.0,27.0,1.0,1.0,172.0,147.0,125.0,102.0,47.0,36.0,29.0,25.0,90000,,,
2025-05-08T08:45:00.000-04:00:00,NE-MRBTS-660701,19.0,67.0,581.0,100,47.0,220.0,535.0,635.0,563.0,530.0,69.0,65.0,57.0,60.0,1.0,,460.0,561.0,503.0,466.0,68.0,59.0,56.0,57.0,90000,1.0,2.0,
2025-05-08T09:00:00.000-04:00:00,NE-MRBTS-660701,18.0,86.0,837.0,100,45.0,238.0,279.0,651.0,583.0,588.0,42.0,72.0,56.0,54.0,,1.0,236.0,572.0,517.0,527.0,39.0,67.0,53.0,53.0,90000,4.0,,
2025-05-08T09:15:00.000-04:00:00,NE-MRBTS-660701,18.0,91.0,578.0,100,57.0,275.0,416.0,487.0,452.0,378.0,57.0,76.0,43.0,41.0,3.0,2.0,341.0,408.0,400.0,332.0,57.0,71.0,41.0,40.0,90000,,,
2025-05-08T09:30:00.000-04:00:00,NE-MRBTS-660701,20.0,71.0,439.0,100,39.0,198.0,148.0,283.0,292.0,340.0,17.0,37.0,24.0,36.0,,,131.0,241.0,265.0,301.0,17.0,36.0,23.0,33.0,90000,1.0,1.0,
2025-05-08T09:45:00.000-04:00:00,NE-MRBTS-660701,21.0,59.0,294.0,100,23.0,157.0,593.0,967.0,1509.0,2221.0,77.0,69.0,106.0,120.0,1.0,1.0,512.0,895.0,1398.0,2101.0,72.0,65.0,101.0,118.0,90000,1.0,,
2025-05-08T10:00:00.000-04:00:00,NE-MRBTS-660701,24.0,63.0,214.0,100,37.0,189.0,234.0,309.0,284.0,309.0,34.0,40.0,26.0,31.0,,,200.0,265.0,258.0,275.0,33.0,33.0,25.0,23.0,90000,,2.0,
2025-05-08T10:15:00.000-04:00:00,NE-MRBTS-660701,21.0,52.0,661.0,100,32.0,164.0,404.0,347.0,166.0,112.0,54.0,45.0,20.0,28.0,1.0,,346.0,295.0,146.0,84.0,54.0,45.0,20.0,28.0,90000,2.0,,
2025-05-08T10:30:00.000-04:00:00,NE-MRBTS-660701,24.0,17.0,1193.0,100,15.0,60.0,853.0,759.0,422.0,239.0,106.0,129.0,65.0,49.0,9.0,3.0,696.0,583.0,345.0,190.0,104.0,117.0,62.0,49.0,90000,9.0,,
2025-05-08T10:45:00.000-04:00:00,NE-MRBTS-660701,22.0,36.0,149.0,100,26.0,119.0,406.0,378.0,312.0,301.0,87.0,78.0,46.0,74.0,2.0,2.0,311.0,296.0,257.0,214.0,85.0,74.0,45.0,72.0,90000,1.0,3.0,
2025-05-08T11:00:00.000-04:00:00,NE-MRBTS-660701,22.0,47.0,288.0,100,15.0,143.0,40.0,101.0,48.0,30.0,,3.0,2.0,1.0,1.0,,36.0,67.0,46.0,25.0,,3.0,2.0,1.0,90000,8.0,1.0,
2025-05-08T11:15:00.000-04:00:00,NE-MRBTS-660701,21.0,43.0,578.0,100,33.0,146.0,83.0,352.0,206.0,134.0,1.0,5.0,1.0,1.0,7.0,7.0,52.0,293.0,166.0,88.0,1.0,3.0,1.0,1.0,90000,11.0,10.0,
2025-05-08T11:30:00.000-04:00:00,NE-MRBTS-660701,22.0,39.0,167.0,100,14.0,124.0,56.0,154.0,100.0,78.0,1.0,,,3.0,4.0,3.0,39.0,123.0,89.0,62.0,1.0,,,3.0,90000,6.0,2.0,
2025-05-08T11:45:00.000-04:00:00,NE-MRBTS-660701,23.0,39.0,141.0,100,18.0,133.0,31.0,35.0,33.0,28.0,5.0,5.0,1.0,3.0,,,26.0,30.0,32.0,25.0,5.0,3.0,1.0,3.0,90000,,,
2025-05-08T12:00:00.000-04:00:00,NE-MRBTS-660701,22.0,43.0,533.0,100,16.0,132.0,282.0,540.0,533.0,419.0,39.0,65.0,65.0,39.0,,,243.0,475.0,468.0,380.0,35.0,64.0,64.0,39.0,90000,,,
2025-05-08T12:15:00.000-04:00:00,NE-MRBTS-660701,18.0,49.0,960.0,100,23.0,152.0,58.0,156.0,109.0,62.0,11.0,49.0,29.0,14.0,,,47.0,98.0,73.0,47.0,10.0,32.0,27.0,12.0,90000,,,
2025-05-08T12:30:00.000-04:00:00,NE-MRBTS-660701,22.0,54.0,265.0,100,33.0,211.0,389.0,492.0,308.0,285.0,45.0,52.0,31.0,39.0,,1.0,340.0,401.0,267.0,235.0,45.0,45.0,31.0,32.0,90000,4.0,2.0,
2025-05-08T12:45:00.000-04:00:00,NE-MRBTS-660701,24.0,53.0,208.0,100,37.0,156.0,458.0,731.0,594.0,594.0,63.0,106.0,85.0,77.0,1.0,1.0,384.0,611.0,494.0,509.0,58.0,96.0,77.0,76.0,90000,2.0,2.0,
2025-05-08T13:00:00.000-04:00:00,NE-MRBTS-660701,18.0,58.0,377.0,100,48.0,218.0,209.0,152.0,126.0,94.0,25.0,25.0,22.0,19.0,7.0,2.0,153.0,125.0,100.0,69.0,24.0,23.0,16.0,12.0,90000,,3.0,
2025-05-08T13:15:00.000-04:00:00,NE-MRBTS-660701,16.0,67.0,579.0,100,51.0,206.0,156.0,193.0,147.0,87.0,23.0,17.0,27.0,8.0,1.0,1.0,116.0,156.0,102.0,65.0,20.0,17.0,16.0,8.0,90000,2.0,1.0,
2025-05-08T13:30:00.000-04:00:00,NE-MRBTS-660701,13.0,66.0,378.0,100,25.0,188.0,120.0,53.0,65.0,39.0,45.0,14.0,20.0,8.0,2.0,,71.0,38.0,42.0,29.0,26.0,10.0,10.0,6.0,90000,,,
2025-05-08T13:45:00.000-04:00:00,NE-MRBTS-660701,20.0,65.0,551.0,100,35.0,215.0,147.0,170.0,106.0,76.0,29.0,44.0,18.0,21.0,3.0,,112.0,118.0,83.0,56.0,20.0,32.0,13.0,18.0,90000,4.0,1.0,
2025-05-08T14:00:00.000-04:00:00,NE-MRBTS-660701,22.0,48.0,524.0,100,23.0,158.0,120.0,81.0,72.0,46.0,23.0,20.0,12.0,15.0,2.0,2.0,92.0,62.0,52.0,31.0,16.0,13.0,12.0,12.0,90000,1.0,,
2025-05-08T14:15:00.000-04:00:00,NE-MRBTS-660701,21.0,58.0,375.0,100,19.0,146.0,125.0,92.0,142.0,76.0,24.0,9.0,24.0,14.0,4.0,4.0,86.0,73.0,92.0,58.0,9.0,5.0,16.0,10.0,90000,2.0,,
2025-05-08T14:30:00.000-04:00:00,NE-MRBTS-660701,13.0,60.0,522.0,100,28.0,205.0,124.0,149.0,154.0,100.0,20.0,18.0,18.0,17.0,1.0,2.0,101.0,127.0,130.0,76.0,15.0,18.0,15.0,10.0,90000,1.0,4.0,
2025-05-08T14:45:00.000-04:00:00,NE-MRBTS-660701,11.0,52.0,418.0,100,25.0,241.0,594.0,363.0,224.0,164.0,176.0,74.0,35.0,19.0,12.0,4.0,375.0,279.0,175.0,122.0,172.0,66.0,30.0,16.0,90000,2.0,6.0,
2025-05-08T15:00:00.000-04:00:00,NE-MRBTS-660701,13.0,46.0,889.0,100,15.0,217.0,121.0,212.0,142.0,176.0,12.0,28.0,9.0,18.0,2.0,,97.0,175.0,129.0,147.0,12.0,24.0,9.0,18.0,90000,2.0,1.0,
2025-05-08T15:15:00.000-04:00:00,NE-MRBTS-660701,15.0,57.0,747.0,100,27.0,182.0,218.0,340.0,339.0,335.0,24.0,16.0,17.0,10.0,2.0,1.0,186.0,307.0,311.0,323.0,21.0,15.0,17.0,7.0,90000,2.0,1.0,
2025-05-08T15:30:00.000-04:00:00,NE-MRBTS-660701,21.0,49.0,743.0,100,33.0,218.0,354.0,551.0,609.0,612.0,22.0,32.0,21.0,24.0,2.0,2.0,323.0,510.0,580.0,588.0,19.0,28.0,21.0,24.0,90000,3.0,,
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-414225,6.0,,106.0,100,,10.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-414225,3.0,,127.0,100,,4.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-414225,5.0,,235.0,100,,12.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-414225,6.0,,81.0,100,,13.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-414225,2.0,,84.0,100,,13.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-414225,4.0,,112.0,100,,11.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T16:45:00.000-03:00:00,NE-MRBTS-414225,5.0,,37.0,100,,5.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-414225,4.0,,89.0,100,,9.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-414225,3.0,,26.0,100,,9.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-414225,5.0,,35.0,100,,9.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T17:45:00.000-03:00:00,NE-MRBTS-414225,4.0,,18.0,100,,13.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-414225,4.0,,34.0,100,,28.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-414225,4.0,,77.0,100,,37.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-414225,3.0,,6.0,100,,6.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T18:45:00.000-03:00:00,NE-MRBTS-414225,4.0,,43.0,100,,37.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-414225,3.0,,11.0,100,,4.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-414225,3.0,,3.0,100,,3.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-414225,4.0,,74.0,100,,33.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T19:45:00.000-03:00:00,NE-MRBTS-414225,3.0,,15.0,100,,10.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-414225,3.0,,3.0,100,,3.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-414225,4.0,,41.0,100,,35.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-414225,4.0,,36.0,100,,34.0,,,,,,,,,,,,,,,,,,,90000,,,
