createAt,manageObject,M8051C11,M8051C16,M8051C17,M8051C23,M8051C24,M8051C34,M8051C44,M8051C52,M8051C54,M8051C55,M8051C56,M8051C57,M8051C58,M8051C60,M8051C61,M8051C62,M8051C63,M8051C64,M8051C65,M8051C68,M8051C71,M8051C73,M8051C74,M8051C75,M8051C79,M8051C80,M8051C81,M8051C83,M8051C86,M8051C87,M8051C88,M8051C89,M8051C90,M8051C121,M8051C122,M8051C148,M8051C149,M8051C152,M8051C155,M8051C161,M8051C162,M8051C171,M8051C179,M8051C132,M8051C133,M8051C165,M8051C101,M8051C102,M8051C105,M8051C106,M8051C107,M8051C108,M8051C115,M8051C95,M8051C98,M8051C99,M8051C100,M8051C103,M8051C104,M8051C109,M8051C110,M8051C125,M8051C126,M8051C66,M8051C72,M8051C51,M8051C136,M8051C82,M8051C67,M8051C15,M8051C85,M8051C6,M8051C14,M8051C31,M8051C37,M8051C41,M8051C47,M8051C70,M8051C159,M8051C160,M8051C8,M8051C50,M8051C153,M8051C1,M8051C46,M8051C36,M8051C40,M8051C91,M8051C0,M8051C9,M8051C180,M8051C4
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,2.0,,1.0,1.0,,29.0,12.0,16.0,12.0,16.0,10470.0,900,10417.0,900,12.0,12.0,1.0,29.0,,,,16.0,16.0,15.0,1.0,2.0,1.0,2.0,,2.0,29.0,,,,16.0,,,,,,1169.0,16.0,16.0,127904.0,900000,88521.0,900000,111.0,7.0,111.0,900,101.0,905644.0,900000,906499.0,900000,101.0,3.0,139.0,10.0,11.0,1.0,,,,,,,,,10.0,,14.0,2.0,,,,,,,,,,,,,,,
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-690204,,,,1.0,,,,,25.0,11.0,15.0,11.0,15.0,9925.0,900,9869.0,900,11.0,11.0,,25.0,,,,15.0,15.0,15.0,,1.0,,1.0,,1.0,25.0,,,,15.0,,,,,,1107.0,15.0,15.0,53640.0,900000,6400.0,900000,127.0,9.0,127.0,900,101.0,3317.0,900000,6462.0,900000,101.0,2.0,133.0,7.0,11.0,,,,,,,,,,11.0,,15.0,1.0,,,,,,,,,,,,,,,
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-690204,,,,1.0,,,,,25.0,12.0,17.0,12.0,17.0,10498.0,900,10445.0,900,12.0,12.0,,25.0,,,,17.0,17.0,17.0,,1.0,,1.0,,1.0,25.0,,,,17.0,,,,,,1171.0,17.0,17.0,50407.0,900000,7099.0,900000,126.0,8.0,126.0,900,101.0,4247.0,900000,8578.0,900000,101.0,2.0,135.0,7.0,12.0,,,,,,,,,,11.0,,16.0,1.0,,,,,,,,,,,,,,,
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,1.0,,1.0,1.0,,15.0,12.0,18.0,12.0,17.0,10847.0,900,10781.0,900,12.0,12.0,1.0,15.0,,,,17.0,17.0,17.0,1.0,1.0,1.0,1.0,,1.0,15.0,,,,17.0,,,,,,1208.0,17.0,17.0,63189.0,900000,20925.0,900000,117.0,8.0,117.0,900,100.0,21978.0,900000,19577.0,900000,100.0,2.0,140.0,7.0,11.0,1.0,,,,,,,,,11.0,,16.0,1.0,,,,,,,,,,,,,,,
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,7.0,15.0,7.0,13.0,6515.0,900,6249.0,900,7.0,7.0,1.0,,,,,13.0,13.0,12.0,1.0,,1.0,,,,,,,,13.0,,,,,,731.0,15.0,15.0,36875.0,900002,10362.0,900000,112.0,7.0,112.0,900,100.0,14072.0,900000,12317.0,900000,100.0,2.0,130.0,10.0,6.0,1.0,,,,,,,,,6.0,,12.0,,,,,,,,,,,,,,,,
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,1.0,,1.0,1.0,,4.0,7.0,10.0,7.0,10.0,6156.0,900,6092.0,900,7.0,7.0,1.0,4.0,,,,10.0,10.0,9.0,1.0,1.0,1.0,1.0,,1.0,4.0,,,,10.0,,,,,,689.0,10.0,10.0,27704.0,900000,7715.0,900000,104.0,4.0,104.0,900,100.0,10286.0,900000,9922.0,900000,100.0,2.0,118.0,4.0,6.0,1.0,,,,,,,,,6.0,,9.0,1.0,,,,,,,,,,,,,,,
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,8.0,12.0,8.0,12.0,6797.0,900,6752.0,900,8.0,8.0,1.0,,,,,12.0,12.0,11.0,1.0,,1.0,,,,,,,,12.0,,,,,,759.0,12.0,12.0,38138.0,900000,16537.0,900000,103.0,3.0,103.0,900,100.0,18401.0,900000,15105.0,900000,100.0,2.0,122.0,5.0,7.0,1.0,,,,,,,,,7.0,,11.0,,,,,,,,,,,,,,,,
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,9.0,13.0,9.0,13.0,7901.0,900,7863.0,900,9.0,9.0,1.0,,,,,13.0,13.0,12.0,1.0,,1.0,,,,,,,,13.0,,,,,,882.0,13.0,13.0,171703.0,900000,142149.0,900000,105.0,5.0,105.0,900,100.0,52212.0,900000,36558.0,900000,100.0,2.0,126.0,5.0,8.0,1.0,,,,,,,,,8.0,,12.0,,,,,,,,,,,,,,,,
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,9.0,13.0,9.0,12.0,7789.0,900,7746.0,900,9.0,9.0,1.0,,,,,12.0,12.0,11.0,1.0,,1.0,,,,,,,,12.0,,,,,,869.0,13.0,13.0,66201.0,900000,27346.0,900000,110.0,5.0,110.0,900,100.0,23737.0,900000,20434.0,900000,100.0,3.0,125.0,5.0,8.0,1.0,,,,,,,,,8.0,,11.0,,,,,,,,,,,,,,,,
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,9.0,13.0,9.0,13.0,7916.0,900,7887.0,900,9.0,9.0,1.0,,,,,13.0,13.0,12.0,1.0,,1.0,,,,,,,,13.0,,,,,,887.0,13.0,13.0,133932.0,900000,57363.0,900000,105.0,8.0,105.0,900,100.0,54652.0,900000,30960.0,900000,100.0,2.0,127.0,6.0,8.0,1.0,,,,,,,,,8.0,,12.0,,,,,,,,,,,,,,,,
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-690204,,,,,,,,,,10.0,16.0,10.0,16.0,9439.0,900,9408.0,900,10.0,10.0,,,,,,16.0,16.0,16.0,,,,,,,,,,,16.0,,,,,,1056.0,16.0,16.0,43988.0,900000,5955.0,900000,112.0,7.0,112.0,900,101.0,3470.0,900000,5150.0,900000,101.0,2.0,124.0,6.0,10.0,,,,,,,,,,10.0,,16.0,,,,,,,,,,,,,,,,
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-690204,,,,,,,1.0,,,13.0,16.0,12.0,16.0,11282.0,900,11240.0,900,12.0,12.0,,,,,,16.0,16.0,16.0,1.0,,1.0,,,,,,,,16.0,,,,,,1259.0,17.0,17.0,133160.0,900000,78719.0,900000,115.0,8.0,115.0,900,100.0,51715.0,900000,37024.0,900000,100.0,2.0,135.0,7.0,12.0,,,,,,,,,,12.0,,16.0,,,,,,,,,,,,,,,,
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,14.0,19.0,14.0,19.0,12930.0,900,12899.0,900,14.0,14.0,1.0,,,,,19.0,19.0,18.0,1.0,,1.0,,,,,,,,19.0,,,,,,1443.0,19.0,19.0,459122.0,900000,407304.0,900000,107.0,8.0,107.0,900,100.0,86707.0,900000,53518.0,900000,100.0,2.0,142.0,10.0,13.0,1.0,,,,,,,,,13.0,,18.0,,,,,,,,,,,,,,,,
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-690204,,,,,,,1.0,,,11.0,15.0,11.0,15.0,10168.0,900,10138.0,900,11.0,11.0,,,,,,15.0,15.0,14.0,1.0,,1.0,,,,,,,,15.0,,,,,,1135.0,16.0,16.0,55698.0,900000,9679.0,900000,124.0,9.0,124.0,900,100.0,9289.0,900000,9736.0,900000,100.0,2.0,133.0,8.0,11.0,,,,,,,,,,11.0,,14.0,,,,,,,,,,,,,,,,
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,11.0,16.0,11.0,16.0,10124.0,900,10089.0,900,11.0,11.0,1.0,,,,,16.0,16.0,15.0,1.0,,1.0,,,,,,,,16.0,,,,,,1129.0,16.0,16.0,57450.0,900000,7028.0,900000,117.0,6.0,117.0,900,100.0,5427.0,900000,7125.0,900000,100.0,2.0,127.0,7.0,10.0,1.0,,,,,,,,,10.0,,15.0,,,,,,,,,,,,,,,,
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,10.0,21.0,10.0,15.0,9265.0,900,8550.0,900,10.0,10.0,1.0,,,,,15.0,15.0,14.0,1.0,,1.0,,,,,,,,15.0,,,,,,1037.0,21.0,21.0,44249.0,900002,11794.0,900000,115.0,6.0,115.0,900,100.0,26160.0,900000,20645.0,900000,100.0,2.0,128.0,15.0,9.0,1.0,,,,,,,,,9.0,,14.0,,,,,,,,,,,,,,,,
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,10.0,13.0,9.0,13.0,8571.0,900,8541.0,900,9.0,9.0,1.0,,,,,13.0,13.0,12.0,1.0,,1.0,,,,,,,,13.0,,,,,,959.0,13.0,13.0,177166.0,900000,160989.0,900000,107.0,8.0,107.0,900,100.0,758163.0,900000,741616.0,900000,100.0,4.0,127.0,8.0,8.0,1.0,,,,,,,,,8.0,,12.0,,,,,,,,,,,,,,,,
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,9.0,12.0,9.0,12.0,8488.0,900,8465.0,900,9.0,9.0,1.0,,,,,12.0,12.0,11.0,1.0,,1.0,,,,,,,,12.0,,,,,,947.0,13.0,13.0,106143.0,900000,81424.0,900000,108.0,6.0,108.0,900,100.0,902141.0,900000,897688.0,900000,100.0,3.0,126.0,6.0,8.0,1.0,,,,,,,,,8.0,,11.0,,,,,,,,,,,,,,,,
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,10.0,13.0,10.0,13.0,8933.0,900,8912.0,900,10.0,10.0,1.0,,,,,13.0,13.0,12.0,1.0,,1.0,,,,,,,,13.0,,,,,,998.0,13.0,13.0,76346.0,900000,48577.0,900000,112.0,7.0,112.0,900,100.0,902011.0,900000,895214.0,900000,100.0,3.0,130.0,8.0,9.0,1.0,,,,,,,,,9.0,,12.0,,,,,,,,,,,,,,,,
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,10.0,14.0,10.0,14.0,8718.0,900,8683.0,900,10.0,10.0,1.0,,,,,14.0,14.0,13.0,1.0,,1.0,,,,,,,,14.0,,,,,,974.0,14.0,14.0,68703.0,900000,43820.0,900000,113.0,6.0,113.0,900,100.0,901613.0,900000,893963.0,900000,100.0,3.0,129.0,7.0,9.0,1.0,,,,,,,,,9.0,,13.0,,,,,,,,,,,,,,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,10.0,13.0,10.0,13.0,8872.0,900,8823.0,900,10.0,10.0,1.0,,,,,13.0,13.0,12.0,1.0,,1.0,,,,,,,,13.0,,,,,,991.0,13.0,13.0,104675.0,900000,80621.0,900000,106.0,7.0,106.0,900,100.0,901404.0,900000,898324.0,900000,100.0,3.0,127.0,7.0,9.0,1.0,,,,,,,,,9.0,,12.0,,,,,,,,,,,,,,,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,10.0,15.0,10.0,15.0,9358.0,900,9306.0,900,10.0,10.0,1.0,,,,,15.0,15.0,14.0,1.0,,1.0,,,,,,,,15.0,,,,,,1046.0,15.0,15.0,86528.0,900000,57982.0,900000,113.0,7.0,113.0,900,100.0,901967.0,900000,894380.0,900000,100.0,3.0,132.0,8.0,9.0,1.0,,,,,,,,,9.0,,14.0,,,,,,,,,,,,,,,,
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,1.0,1.0,1.0,1.0,1.0,,10.0,14.0,10.0,14.0,9020.0,900,8971.0,900,10.0,10.0,1.0,,,,,14.0,14.0,13.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,14.0,,1.0,,,,1006.0,14.0,14.0,48126.0,900000,11061.0,900000,120.0,8.0,120.0,900,100.0,904295.0,900000,889643.0,900000,100.0,3.0,132.0,7.0,9.0,1.0,,,,,,,,,9.0,,13.0,,,,,,,,,,,,,,,,
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,10.0,16.0,10.0,16.0,9356.0,900,9298.0,900,10.0,10.0,1.0,,,,,16.0,16.0,15.0,1.0,,1.0,,,,,,,,16.0,,,,,,1044.0,16.0,16.0,36816.0,900000,5964.0,900000,117.0,5.0,117.0,900,100.0,902096.0,900000,888109.0,900000,100.0,2.0,130.0,7.0,9.0,1.0,,,,,,,,,9.0,,15.0,,,,,,,,,,,,,,,,
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,10.0,14.0,10.0,13.0,9026.0,900,8979.0,900,10.0,10.0,1.0,,,,,13.0,13.0,12.0,1.0,,1.0,,,,,,,,13.0,,,,,,1008.0,14.0,14.0,46098.0,900000,9671.0,900000,115.0,7.0,115.0,900,100.0,902089.0,900000,894332.0,900000,100.0,3.0,131.0,8.0,9.0,1.0,,,,,,,,,9.0,,12.0,,,,,,,,,,,,,,,,
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,10.0,15.0,10.0,14.0,9321.0,900,9273.0,900,10.0,10.0,1.0,,,,,14.0,14.0,13.0,1.0,,1.0,,,,,,,,14.0,,,,,,1043.0,14.0,14.0,49250.0,900000,6651.0,900000,124.0,6.0,124.0,900,100.0,903465.0,900000,898715.0,900000,100.0,4.0,136.0,7.0,9.0,1.0,,,,,,,,,9.0,,13.0,,,,,,,,,,,,,,,,
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,2.0,1.0,1.0,1.0,1.0,38.0,12.0,17.0,12.0,16.0,10790.0,900,10634.0,900,12.0,12.0,1.0,38.0,,,,16.0,16.0,15.0,1.0,2.0,1.0,2.0,,2.0,41.0,3.0,,,16.0,,1.0,,,,1209.0,17.0,17.0,54713.0,900000,9345.0,900000,113.0,7.0,113.0,900,102.0,917967.0,900000,898841.0,900000,102.0,3.0,149.0,7.0,11.0,1.0,,,,,,,,,10.0,,13.0,2.0,,,,,,,,,,,,,,,
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,2.0,,1.0,1.0,,170.0,15.0,20.0,15.0,20.0,13403.0,900,13224.0,900,15.0,15.0,1.0,170.0,2.0,,2.0,20.0,20.0,19.0,1.0,2.0,1.0,2.0,,2.0,170.0,,,,20.0,,,,,,1500.0,20.0,20.0,68891.0,900000,12094.0,900000,124.0,7.0,124.0,900,101.0,910055.0,900000,906324.0,900000,101.0,3.0,162.0,8.0,14.0,1.0,,,,,,,2.0,2.0,12.0,2.0,17.0,2.0,,,,,,,,,,,,,,,
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,1.0,,1.0,1.0,1.0,63.0,18.0,25.0,18.0,25.0,16107.0,900,16023.0,900,18.0,18.0,1.0,63.0,1.0,,1.0,25.0,25.0,23.0,1.0,1.0,1.0,1.0,,1.0,63.0,,,,25.0,,1.0,,,,1800.0,25.0,25.0,91737.0,900000,11655.0,900000,119.0,8.0,119.0,900,101.0,906179.0,900000,888065.0,900000,101.0,3.0,161.0,9.0,17.0,1.0,,,,,,,1.0,1.0,16.0,1.0,23.0,1.0,,,,,,,,,,,,,,,
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,3.0,,1.0,1.0,,72.0,22.0,28.0,22.0,27.0,19632.0,900,19525.0,900,22.0,22.0,1.0,72.0,1.0,,1.0,27.0,27.0,26.0,1.0,3.0,1.0,2.0,,2.0,72.0,,,,27.0,,,,,,2189.0,28.0,28.0,98959.0,900000,14544.0,900000,116.0,8.0,116.0,900,102.0,914239.0,900000,907390.0,900000,102.0,3.0,177.0,9.0,21.0,1.0,,,,,,,1.0,1.0,20.0,1.0,25.0,2.0,,,,,,,,,,,,,,,
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,3.0,,1.0,1.0,,160.0,23.0,28.0,23.0,28.0,20366.0,900,20269.0,900,23.0,23.0,1.0,160.0,2.0,,2.0,28.0,28.0,27.0,1.0,3.0,1.0,2.0,,2.0,160.0,,,,28.0,,,,,,2271.0,28.0,28.0,130420.0,900000,21782.0,900000,115.0,10.0,115.0,900,102.0,921271.0,900000,912589.0,900000,102.0,3.0,199.0,9.0,22.0,1.0,,,,,,,2.0,2.0,20.0,2.0,25.0,2.0,,,,,,,,,,,,,,,
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,2.0,,1.0,1.0,,57.0,22.0,28.0,22.0,28.0,19996.0,900,19896.0,900,22.0,22.0,1.0,57.0,1.0,,1.0,28.0,28.0,27.0,1.0,2.0,1.0,2.0,,2.0,57.0,,,,28.0,,,,,,2228.0,28.0,28.0,81728.0,900000,11469.0,900000,113.0,10.0,113.0,900,101.0,911229.0,900000,906791.0,900000,101.0,3.0,166.0,8.0,21.0,1.0,,,,,,,1.0,1.0,21.0,1.0,26.0,2.0,,,,,,,,,,,,,,,
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,2.0,,1.0,1.0,,117.0,20.0,25.0,20.0,25.0,18085.0,900,17970.0,900,20.0,20.0,1.0,117.0,1.0,,1.0,25.0,25.0,24.0,1.0,2.0,1.0,2.0,,2.0,117.0,,,,25.0,,,,,,2020.0,25.0,25.0,82994.0,900000,14782.0,900000,114.0,9.0,114.0,900,103.0,924175.0,900000,909382.0,900000,103.0,4.0,168.0,9.0,19.0,1.0,,,,,,,1.0,1.0,18.0,1.0,22.0,2.0,,,,,,,,,,,,,,,
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,2.0,,1.0,1.0,,191.0,21.0,28.0,21.0,27.0,19289.0,900,19194.0,900,21.0,21.0,1.0,191.0,2.0,,2.0,27.0,27.0,26.0,1.0,2.0,1.0,2.0,,2.0,191.0,,,,27.0,,,,,,2150.0,28.0,28.0,89003.0,900000,16321.0,900000,117.0,6.0,117.0,900,107.0,202412.0,900000,196430.0,900000,107.0,3.0,170.0,8.0,21.0,1.0,,,,,,,2.0,2.0,19.0,2.0,24.0,2.0,,,,,,,,,,,,,,,
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,2.0,,1.0,1.0,,178.0,22.0,28.0,22.0,27.0,19602.0,900,19488.0,900,22.0,22.0,1.0,178.0,2.0,,2.0,27.0,27.0,26.0,1.0,2.0,1.0,2.0,,2.0,178.0,,,,27.0,,,,,,2187.0,27.0,27.0,97107.0,900000,20612.0,900000,115.0,7.0,115.0,900,101.0,25434.0,900000,23874.0,900000,101.0,2.0,159.0,8.0,21.0,1.0,,,,,,,2.0,2.0,19.0,2.0,24.0,2.0,,,,,,,,,,,,,,,
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-690204,,,,2.0,,,1.0,,172.0,21.0,33.0,21.0,26.0,19089.0,900,18786.0,900,21.0,21.0,,172.0,2.0,,2.0,26.0,26.0,25.0,1.0,2.0,1.0,2.0,,2.0,172.0,,,,26.0,,,,,,2129.0,33.0,33.0,97322.0,900000,26786.0,900000,113.0,9.0,113.0,900,107.0,69528.0,900000,61772.0,900000,107.0,3.0,162.0,12.0,21.0,,,,,,,,2.0,2.0,19.0,2.0,23.0,2.0,,,,,,,,,,,,,,,
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,2.0,,1.0,2.0,,100.0,19.0,28.0,19.0,25.0,17219.0,900,16850.0,900,19.0,19.0,1.0,100.0,1.0,,1.0,25.0,25.0,25.0,1.0,2.0,1.0,2.0,,2.0,100.0,,,,25.0,,,,,,1924.0,28.0,28.0,92519.0,900000,17166.0,900000,111.0,5.0,111.0,900,102.0,59510.0,900000,46772.0,900000,102.0,2.0,156.0,13.0,18.0,1.0,,,1.0,,,,1.0,1.0,17.0,1.0,23.0,2.0,,,,,,,,,,,,,,,
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,2.0,,1.0,1.0,,60.0,20.0,24.0,19.0,24.0,17621.0,900,17533.0,900,19.0,19.0,1.0,60.0,1.0,,1.0,24.0,24.0,23.0,1.0,2.0,1.0,2.0,,2.0,60.0,,,,24.0,,,,,,1967.0,24.0,24.0,81173.0,900000,15908.0,900000,110.0,9.0,110.0,900,101.0,55623.0,900000,38800.0,900000,101.0,3.0,148.0,8.0,19.0,1.0,,,,,,,1.0,1.0,18.0,1.0,22.0,2.0,,,,,,,,,,,,,,,
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-690204,,,,2.0,,,1.0,,77.0,20.0,25.0,20.0,24.0,18015.0,900,17929.0,900,20.0,20.0,,77.0,1.0,,1.0,24.0,24.0,23.0,1.0,2.0,1.0,2.0,,2.0,77.0,,,,24.0,,,,,,2010.0,25.0,25.0,95634.0,900000,14195.0,900000,114.0,10.0,114.0,900,100.0,24285.0,900000,25898.0,900000,100.0,2.0,146.0,7.0,19.0,,,,,,,,1.0,1.0,19.0,1.0,22.0,2.0,,,,,,,,,,,,,,,
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-690204,,,,2.0,,,1.0,,32.0,20.0,25.0,20.0,25.0,18043.0,900,17943.0,900,20.0,20.0,,32.0,,,,25.0,25.0,24.0,1.0,2.0,1.0,2.0,,2.0,32.0,,,,25.0,,,,,,2016.0,25.0,25.0,101263.0,900000,25721.0,900000,114.0,10.0,114.0,900,103.0,68550.0,900000,57337.0,900000,103.0,3.0,156.0,9.0,20.0,,,,,,,,,,19.0,,23.0,2.0,,,,,,,,,,,,,,,
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-690204,,,,,,,1.0,,,18.0,23.0,18.0,23.0,16161.0,900,16051.0,900,18.0,18.0,,,,,,23.0,23.0,23.0,1.0,,1.0,,,,,,,,23.0,,,,,,1803.0,24.0,24.0,63195.0,900000,8672.0,900000,111.0,10.0,111.0,900,100.0,6569.0,900000,11502.0,900000,100.0,2.0,144.0,9.0,17.0,,,,,,,,,,17.0,,23.0,,,,,,,,,,,,,,,,
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-690204,,,,,,,1.0,,,18.0,24.0,18.0,23.0,16256.0,900,16172.0,900,18.0,18.0,,,,,,23.0,23.0,23.0,1.0,,1.0,,,,,,,,23.0,,,,,,1813.0,24.0,24.0,71251.0,900000,8500.0,900000,126.0,10.0,126.0,900,101.0,4511.0,900000,8875.0,900000,101.0,3.0,148.0,9.0,18.0,,,,,,,,,,18.0,,23.0,,,,,,,,,,,,,,,,
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-690204,,,,,,,1.0,,,18.0,24.0,17.0,24.0,15849.0,900,15735.0,900,17.0,17.0,,,,,,24.0,24.0,23.0,1.0,,1.0,,,,,,,,24.0,,,,,,1768.0,24.0,24.0,70097.0,900000,8490.0,900000,117.0,8.0,117.0,900,101.0,4259.0,900000,8634.0,900000,101.0,2.0,142.0,8.0,17.0,,,,,,,,,,17.0,,23.0,,,,,,,,,,,,,,,,
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,18.0,23.0,18.0,22.0,16123.0,900,16044.0,900,18.0,18.0,1.0,,,,,22.0,22.0,21.0,1.0,,1.0,,,,,,,,22.0,,,,,,1797.0,23.0,23.0,72342.0,900000,9584.0,900000,115.0,7.0,115.0,900,101.0,11489.0,900000,14437.0,900000,101.0,2.0,144.0,6.0,17.0,1.0,,,,,,,,,17.0,,21.0,,,,,,,,,,,,,,,,
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,18.0,23.0,18.0,23.0,16459.0,900,16333.0,900,18.0,18.0,1.0,,,,,23.0,23.0,22.0,1.0,,1.0,,,,,,,,23.0,,,,,,1837.0,23.0,23.0,79352.0,900000,11925.0,900000,126.0,9.0,126.0,900,101.0,12378.0,900000,14093.0,900000,101.0,3.0,149.0,10.0,17.0,1.0,,,,,,,,,17.0,,22.0,,,,,,,,,,,,,,,,
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,18.0,22.0,17.0,21.0,15908.0,900,15698.0,900,17.0,17.0,1.0,,,,,21.0,21.0,21.0,1.0,,1.0,,,,,,,,21.0,,,,,,1779.0,22.0,22.0,80651.0,900000,10365.0,900000,120.0,7.0,120.0,900,101.0,31339.0,900000,16902.0,900000,101.0,3.0,148.0,9.0,17.0,1.0,,,,,,,,,17.0,,21.0,,,,,,,,,,,,,,,,
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-690204,,,,,,,1.0,,,19.0,25.0,19.0,25.0,17007.0,900,16893.0,900,19.0,19.0,,,,,,25.0,25.0,24.0,1.0,,1.0,,,,,,,,25.0,,,,,,1895.0,25.0,25.0,71665.0,900000,9721.0,900000,111.0,6.0,111.0,900,100.0,9913.0,900000,13899.0,900000,100.0,2.0,146.0,6.0,18.0,,,,,,,,,,18.0,,24.0,,,,,,,,,,,,,,,,
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,20.0,25.0,19.0,25.0,17705.0,900,17473.0,900,19.0,19.0,1.0,,,,,25.0,25.0,24.0,1.0,,1.0,,,,,,,,25.0,,,,,,1976.0,25.0,25.0,83463.0,900000,12481.0,900000,117.0,9.0,117.0,900,101.0,14321.0,900000,16677.0,900000,101.0,2.0,156.0,8.0,19.0,1.0,,,,,,,,,19.0,,24.0,,,,,,,,,,,,,,,,
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-690204,1.0,,,,,1.0,1.0,,,19.0,23.0,19.0,23.0,17080.0,900,16896.0,900,19.0,19.0,1.0,,,,,23.0,23.0,22.0,1.0,,1.0,,,,,,,,23.0,,,,,,1910.0,24.0,24.0,71152.0,900000,10358.0,900000,110.0,7.0,110.0,900,101.0,11499.0,900000,15201.0,900000,101.0,3.0,150.0,7.0,18.0,1.0,,,,,,,,,18.0,,22.0,,,,,,,,,,,,,,,,
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-690204,,,,1.0,,,1.0,,9.0,18.0,23.0,18.0,22.0,16401.0,900,16170.0,900,18.0,18.0,,9.0,,,,22.0,22.0,21.0,1.0,1.0,1.0,1.0,,1.0,9.0,,,,22.0,,,,,,1835.0,23.0,23.0,67203.0,900000,10286.0,900000,118.0,8.0,118.0,900,101.0,17799.0,900000,17128.0,900000,101.0,2.0,150.0,7.0,18.0,,,,,,,,,,17.0,,21.0,1.0,,,,,,,,,,,,,,,
