createAt,manageObject,M8026C4,M8026C23,M8026C29,M8026C254,M8026C284,M8026C287,M8026C38,M8026C273,M8026C274,M8026C275,M8026C276,M8026C277,M8026C278,M8026C288,M8026C289,M8026C285,M8026C286,M8026C291,M8026C292,M8026C293,M8026C294,M8026C300
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-690503,,101836.0,19866.0,,6046.0,6046.0,12.0,1463,51641.0,52.0,5474.0,167.0,3126.0,110.0,1842.0,27307,8806,2567.0,20.0,136.0,736.0,19023
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-690503,2.0,97261.0,60208.0,2.0,7260.0,7260.0,12.0,1597,65318.0,58.0,7587.0,125.0,1675.0,83.0,1266.0,30450,9964,6161.0,40.0,170.0,1037.0,38733
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-690503,,25152.0,10635.0,,1137.0,1137.0,12.0,931,24096.0,20.0,3365.0,145.0,99.0,105.0,27.0,6528,2037,654.0,,34.0,18.0,7507
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-690503,,91885.0,38123.0,,6207.0,6207.0,14.0,1172,120294.0,59.0,15990.0,191.0,5981.0,127.0,1344.0,21429,6805,15833.0,292.0,92.0,2474.0,97776
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-690503,1.0,90417.0,36237.0,1.0,5375.0,5375.0,15.0,3159,109606.0,167.0,14527.0,335.0,7524.0,219.0,1719.0,26636,7881,29254.0,701.0,84.0,3500.0,119692
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-690503,,145317.0,36921.0,,10093.0,10093.0,11.0,2178,85694.0,136.0,6232.0,244.0,4115.0,192.0,2422.0,44842,14280,10120.0,443.0,112.0,2633.0,47559
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-690503,,145686.0,24203.0,,8553.0,8553.0,13.0,1961,88000.0,58.0,11056.0,315.0,5121.0,233.0,3914.0,34968,11325,4523.0,31.0,151.0,2156.0,34321
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-690503,,73832.0,12929.0,,4707.0,4707.0,14.0,2267,60604.0,99.0,7729.0,219.0,3889.0,183.0,2737.0,25201,7310,2996.0,17.0,88.0,1429.0,20633
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-690503,,1448.0,1555.0,,460.0,460.0,13.0,878,2025.0,33.0,269.0,119.0,203.0,93.0,148.0,4012,1234,190.0,2.0,32.0,45.0,2428
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-690503,,972.0,1018.0,,518.0,518.0,11.0,851,1370.0,21.0,145.0,134.0,142.0,101.0,112.0,3989,1308,111.0,,52.0,26.0,1945
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-690503,,798.0,723.0,,327.0,327.0,12.0,825,970.0,29.0,124.0,155.0,85.0,117.0,56.0,3073,992,85.0,3.0,28.0,13.0,1424
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-690503,,726.0,790.0,,380.0,380.0,13.0,730,1082.0,23.0,120.0,116.0,148.0,81.0,120.0,3720,1049,165.0,2.0,66.0,14.0,1602
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-690503,,227.0,221.0,,121.0,121.0,11.0,577,369.0,18.0,38.0,106.0,39.0,91.0,26.0,1723,564,108.0,1.0,13.0,8.0,971
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-690503,,1128.0,1550.0,,360.0,360.0,11.0,735,992.0,15.0,87.0,99.0,46.0,67.0,40.0,3014,978,53.0,,25.0,2.0,1487
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-690503,,311.0,376.0,,204.0,204.0,12.0,661,447.0,17.0,51.0,95.0,23.0,69.0,18.0,2213,731,45.0,,25.0,3.0,995
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-690503,,2140.0,1853.0,,742.0,742.0,10.0,975,1963.0,30.0,177.0,134.0,60.0,100.0,44.0,14956,1632,123.0,,45.0,5.0,2414
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-690503,,2393.0,2605.0,,969.0,969.0,11.0,988,2527.0,23.0,175.0,145.0,209.0,111.0,153.0,5759,1918,153.0,,62.0,24.0,2888
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-690503,,11627.0,9428.0,,2073.0,2073.0,11.0,793,7955.0,24.0,558.0,144.0,156.0,114.0,115.0,9417,3139,346.0,,56.0,138.0,5552
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-690503,,1369.0,1330.0,,580.0,580.0,9.0,800,1439.0,45.0,68.0,88.0,17.0,65.0,10.0,4546,1472,124.0,,45.0,5.0,2081
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-690503,3.0,8878.0,6464.0,3.0,1107.0,1107.0,12.0,1081,8359.0,62.0,889.0,142.0,249.0,97.0,187.0,6320,2045,2525.0,6.0,93.0,25.0,14194
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-690503,,1530.0,1397.0,,523.0,523.0,12.0,782,1817.0,72.0,216.0,82.0,71.0,57.0,52.0,4017,1272,294.0,1.0,37.0,102.0,2354
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-690503,,24237.0,10939.0,,1052.0,1052.0,11.0,828,11624.0,45.0,1464.0,106.0,343.0,86.0,210.0,5607,1844,730.0,8.0,49.0,56.0,5107
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-690503,,937.0,1113.0,,519.0,519.0,11.0,876,1166.0,50.0,140.0,150.0,53.0,119.0,41.0,3626,1202,117.0,,52.0,11.0,1803
2025-05-07T22:30:00.000-04:00:00,NE-MRBTS-690503,,3258.0,2684.0,,800.0,800.0,12.0,997,3555.0,56.0,365.0,124.0,216.0,95.0,176.0,5255,1725,284.0,,39.0,97.0,2994
2025-05-07T23:00:00.000-04:00:00,NE-MRBTS-690503,,20888.0,17354.0,,2640.0,2640.0,11.0,931,13764.0,67.0,1332.0,110.0,701.0,80.0,574.0,12000,3995,1978.0,1.0,48.0,348.0,14943
2025-05-07T23:15:00.000-04:00:00,NE-MRBTS-690503,,61718.0,48323.0,,8586.0,8586.0,11.0,971,40371.0,71.0,3468.0,152.0,2562.0,103.0,2133.0,35888,11954,7023.0,9.0,43.0,2368.0,46963
2025-05-07T23:30:00.000-04:00:00,NE-MRBTS-690503,,14817.0,14404.0,,3086.0,3086.0,11.0,1044,11675.0,70.0,958.0,125.0,825.0,82.0,671.0,14624,4868,1845.0,2.0,38.0,631.0,12165
2025-05-08T00:00:00.000-04:00:00,NE-MRBTS-690503,,1891.0,2030.0,,1008.0,1008.0,9.0,1129,2340.0,64.0,169.0,111.0,70.0,79.0,50.0,7020,2290,255.0,,80.0,7.0,3357
2025-05-08T00:15:00.000-04:00:00,NE-MRBTS-690503,,679.0,686.0,,347.0,347.0,11.0,1310,871.0,71.0,117.0,157.0,21.0,108.0,13.0,4759,1488,185.0,,60.0,3.0,1927
2025-05-08T00:30:00.000-04:00:00,NE-MRBTS-690503,,781.0,869.0,,454.0,454.0,13.0,953,1262.0,50.0,185.0,108.0,44.0,90.0,37.0,4057,1304,111.0,,43.0,1.0,1938
2025-05-08T01:00:00.000-04:00:00,NE-MRBTS-690503,,2536.0,2495.0,,1193.0,1193.0,13.0,831,4171.0,46.0,477.0,192.0,231.0,146.0,186.0,6001,2000,290.0,,59.0,9.0,3642
2025-05-08T01:15:00.000-04:00:00,NE-MRBTS-690503,,1432.0,1579.0,,752.0,752.0,12.0,570,2322.0,33.0,264.0,110.0,120.0,88.0,86.0,3859,1278,197.0,1.0,43.0,52.0,2166
2025-05-08T01:30:00.000-04:00:00,NE-MRBTS-690503,,1146.0,1272.0,,619.0,619.0,12.0,621,1782.0,43.0,261.0,116.0,70.0,101.0,68.0,3423,1141,122.0,,42.0,6.0,1963
2025-05-08T02:00:00.000-04:00:00,NE-MRBTS-690503,,919.0,1046.0,,563.0,563.0,13.0,659,1503.0,25.0,205.0,110.0,93.0,80.0,80.0,3405,1133,116.0,,31.0,12.0,1981
2025-05-08T02:15:00.000-04:00:00,NE-MRBTS-690503,,556.0,665.0,,462.0,462.0,13.0,837,898.0,48.0,157.0,112.0,17.0,78.0,11.0,3444,1143,121.0,1.0,56.0,3.0,1706
2025-05-08T02:30:00.000-04:00:00,NE-MRBTS-690503,,966.0,1123.0,,635.0,635.0,12.0,907,1497.0,53.0,201.0,104.0,76.0,73.0,38.0,4291,1427,170.0,2.0,75.0,5.0,2254
2025-05-08T03:00:00.000-04:00:00,NE-MRBTS-690503,,809.0,627.0,,251.0,251.0,11.0,834,795.0,44.0,95.0,150.0,31.0,119.0,25.0,2558,841,131.0,,30.0,45.0,1267
2025-05-08T03:15:00.000-04:00:00,NE-MRBTS-690503,,472.0,496.0,,163.0,163.0,10.0,580,486.0,34.0,58.0,109.0,6.0,86.0,10.0,1744,573,48.0,,22.0,,846
2025-05-08T03:30:00.000-04:00:00,NE-MRBTS-690503,,387.0,376.0,,234.0,234.0,13.0,718,536.0,33.0,75.0,99.0,47.0,69.0,36.0,2473,816,62.0,,35.0,4.0,1075
2025-05-08T04:00:00.000-04:00:00,NE-MRBTS-690503,,855.0,984.0,,424.0,424.0,9.0,683,929.0,28.0,34.0,100.0,9.0,76.0,5.0,3270,1080,113.0,1.0,31.0,4.0,1598
2025-05-08T04:15:00.000-04:00:00,NE-MRBTS-690503,,1100.0,1334.0,,523.0,523.0,9.0,644,1190.0,35.0,48.0,114.0,33.0,95.0,27.0,3380,1120,124.0,,23.0,4.0,1813
2025-05-08T04:30:00.000-04:00:00,NE-MRBTS-690503,,534.0,644.0,,359.0,359.0,11.0,786,738.0,40.0,99.0,128.0,20.0,94.0,8.0,2990,983,69.0,,33.0,1.0,1493
2025-05-08T05:00:00.000-04:00:00,NE-MRBTS-690503,,234.0,265.0,,150.0,150.0,12.0,881,317.0,47.0,50.0,133.0,14.0,94.0,8.0,2563,831,142.0,1.0,41.0,28.0,1165
2025-05-08T05:15:00.000-04:00:00,NE-MRBTS-690503,,2257.0,1793.0,,523.0,523.0,11.0,810,2083.0,43.0,178.0,149.0,58.0,112.0,37.0,3539,1153,107.0,1.0,29.0,18.0,1712
2025-05-08T05:30:00.000-04:00:00,NE-MRBTS-690503,,2163.0,2195.0,,745.0,745.0,17.0,984,3125.0,57.0,250.0,94.0,324.0,61.0,267.0,5244,1696,313.0,1.0,43.0,157.0,2636
2025-05-08T06:00:00.000-04:00:00,NE-MRBTS-690503,,325.0,389.0,,207.0,207.0,11.0,804,454.0,48.0,51.0,129.0,23.0,96.0,15.0,2598,856,140.0,,71.0,9.0,1266
2025-05-08T06:15:00.000-04:00:00,NE-MRBTS-690503,,28268.0,2598.0,,948.0,948.0,10.0,646,9978.0,31.0,277.0,104.0,343.0,65.0,282.0,4852,1609,331.0,1.0,62.0,17.0,3475
2025-05-08T06:30:00.000-04:00:00,NE-MRBTS-690503,,25082.0,4794.0,,1603.0,1603.0,9.0,401,10519.0,11.0,143.0,81.0,146.0,60.0,104.0,7292,2429,181.0,1.0,13.0,12.0,4053
2025-05-08T07:00:00.000-04:00:00,NE-MRBTS-690503,,91943.0,31232.0,,6365.0,6365.0,11.0,1300,54817.0,37.0,5353.0,229.0,2331.0,144.0,1813.0,32701,9219,2062.0,4.0,153.0,881.0,18859
2025-05-08T07:15:00.000-04:00:00,NE-MRBTS-690503,,9285.0,9530.0,,3933.0,3933.0,12.0,2153,13900.0,56.0,997.0,286.0,1258.0,204.0,878.0,23918,7657,1553.0,7.0,251.0,577.0,13238
2025-05-08T07:30:00.000-04:00:00,NE-MRBTS-690503,,41167.0,12877.0,,4642.0,4642.0,11.0,1531,21680.0,29.0,1064.0,222.0,1497.0,146.0,1047.0,24699,7968,1674.0,20.0,140.0,571.0,14514
2025-05-08T08:00:00.000-04:00:00,NE-MRBTS-690503,,31636.0,16316.0,,8042.0,8042.0,11.0,1930,26250.0,54.0,2004.0,218.0,1754.0,134.0,1080.0,41274,13670,2655.0,18.0,193.0,850.0,22287
2025-05-08T08:15:00.000-04:00:00,NE-MRBTS-690503,,24963.0,19433.0,,8728.0,8728.0,10.0,1878,24074.0,46.0,1165.0,267.0,1726.0,174.0,989.0,44961,14969,2634.0,21.0,231.0,876.0,25110
2025-05-08T08:30:00.000-04:00:00,NE-MRBTS-690503,,49339.0,19383.0,,6934.0,6934.0,11.0,1958,32987.0,75.0,2528.0,225.0,1912.0,136.0,1415.0,34756,11354,1963.0,8.0,218.0,510.0,19824
2025-05-08T09:00:00.000-04:00:00,NE-MRBTS-690503,,189173.0,57998.0,,12936.0,12936.0,11.0,2875,122479.0,95.0,12286.0,289.0,2998.0,189.0,2160.0,58375,19071,8661.0,142.0,264.0,1526.0,53693
2025-05-08T09:15:00.000-04:00:00,NE-MRBTS-690503,,263195.0,92191.0,,15581.0,15581.0,11.0,3148,151164.0,75.0,11650.0,282.0,3940.0,173.0,2911.0,67782,22132,6128.0,70.0,370.0,1795.0,58148
2025-05-08T09:30:00.000-04:00:00,NE-MRBTS-690503,,69710.0,35530.0,,7664.0,7664.0,12.0,2436,52700.0,54.0,4958.0,172.0,1541.0,117.0,927.0,43149,12699,7622.0,52.0,152.0,552.0,50022
2025-05-08T10:00:00.000-04:00:00,NE-MRBTS-690503,305.0,5787.0,6286.0,305.0,1643.0,1643.0,10.0,2019,6740.0,69.0,387.0,185.0,446.0,141.0,306.0,12060,3915,5810.0,69.0,87.0,286.0,28415
2025-05-08T10:15:00.000-04:00:00,NE-MRBTS-690503,,103177.0,49305.0,,8601.0,8601.0,12.0,2173,69631.0,76.0,7482.0,223.0,3570.0,141.0,2378.0,37735,12119,3327.0,11.0,241.0,1515.0,27205
2025-05-08T10:30:00.000-04:00:00,NE-MRBTS-690503,,151605.0,55294.0,,13547.0,13547.0,12.0,2352,124326.0,80.0,13740.0,242.0,6329.0,147.0,4735.0,61807,19160,4580.0,25.0,185.0,1049.0,44639
2025-05-08T11:00:00.000-04:00:00,NE-MRBTS-690503,,71754.0,25550.0,,4742.0,4742.0,10.0,1182,31414.0,41.0,972.0,215.0,1263.0,137.0,959.0,21441,7113,3044.0,38.0,294.0,1502.0,19388
2025-05-08T11:15:00.000-04:00:00,NE-MRBTS-690503,,95526.0,22024.0,,7878.0,7878.0,13.0,1593,59917.0,76.0,6476.0,275.0,3372.0,160.0,811.0,33592,10998,1696.0,22.0,129.0,371.0,22343
2025-05-08T11:30:00.000-04:00:00,NE-MRBTS-690503,,176447.0,102113.0,,10958.0,10958.0,12.0,1919,114124.0,84.0,13764.0,299.0,5291.0,136.0,1855.0,44705,14508,4569.0,41.0,172.0,1442.0,40604
2025-05-08T12:00:00.000-04:00:00,NE-MRBTS-690503,,74803.0,42475.0,,4327.0,4327.0,13.0,1973,65711.0,101.0,8340.0,186.0,2867.0,144.0,272.0,22927,6110,1652.0,9.0,70.0,94.0,16231
2025-05-08T12:15:00.000-04:00:00,NE-MRBTS-690503,,1487.0,1258.0,,714.0,714.0,9.0,1067,1651.0,35.0,66.0,198.0,59.0,145.0,26.0,5807,1884,301.0,4.0,32.0,21.0,2572
2025-05-08T12:30:00.000-04:00:00,NE-MRBTS-690503,,1005.0,890.0,,380.0,380.0,10.0,1088,1035.0,29.0,38.0,113.0,119.0,79.0,79.0,4266,1357,127.0,1.0,29.0,20.0,2048
2025-05-08T13:00:00.000-04:00:00,NE-MRBTS-690503,,39325.0,12247.0,,3365.0,3365.0,10.0,1090,23671.0,43.0,2138.0,194.0,543.0,119.0,344.0,15595,5185,1148.0,2.0,103.0,249.0,10938
2025-05-08T13:15:00.000-04:00:00,NE-MRBTS-690503,,120210.0,38941.0,,9039.0,9039.0,12.0,2668,101102.0,114.0,13181.0,352.0,2046.0,193.0,873.0,42044,13080,3711.0,13.0,147.0,761.0,34862
2025-05-08T13:30:00.000-04:00:00,NE-MRBTS-690503,,124373.0,40752.0,,9656.0,9656.0,12.0,1500,109957.0,66.0,13853.0,246.0,3814.0,182.0,1624.0,39974,12693,2924.0,11.0,89.0,946.0,29856
2025-05-08T14:00:00.000-04:00:00,NE-MRBTS-690503,,26083.0,11051.0,,5199.0,5199.0,13.0,1572,32688.0,44.0,3483.0,146.0,1819.0,117.0,782.0,28871,8916,914.0,2.0,65.0,245.0,15438
2025-05-08T14:15:00.000-04:00:00,NE-MRBTS-690503,,31174.0,14560.0,,6475.0,6475.0,13.0,1908,50827.0,62.0,5858.0,290.0,2454.0,204.0,1335.0,32840,10395,4908.0,32.0,564.0,1896.0,26884
2025-05-08T14:30:00.000-04:00:00,NE-MRBTS-690503,,103144.0,18303.0,,6072.0,6072.0,12.0,1620,66580.0,65.0,8675.0,228.0,1627.0,157.0,753.0,26349,8389,1847.0,10.0,138.0,425.0,21220
2025-05-08T15:00:00.000-04:00:00,NE-MRBTS-690503,,113987.0,32133.0,,8359.0,8359.0,12.0,1208,71143.0,40.0,8547.0,225.0,2328.0,161.0,1691.0,34483,11482,2334.0,7.0,86.0,782.0,26481
2025-05-08T15:15:00.000-04:00:00,NE-MRBTS-690503,,47279.0,13192.0,,4021.0,4021.0,11.0,1448,28358.0,51.0,2759.0,235.0,1029.0,142.0,630.0,19376,6441,1210.0,3.0,136.0,407.0,13785
2025-05-08T15:30:00.000-04:00:00,NE-MRBTS-690503,,20693.0,12463.0,,3300.0,3300.0,14.0,1022,17813.0,24.0,1816.0,209.0,2010.0,149.0,1544.0,14869,4799,2575.0,27.0,65.0,1033.0,15112
2025-05-06T14:00:00.000-04:00:00,NE-MRBTS-690513,,33.0,33.0,,31.0,31.0,9.0,271,59.0,2.0,3.0,73.0,,61.0,,608,201,34.0,,12.0,1.0,331
2025-05-06T14:15:00.000-04:00:00,NE-MRBTS-690513,,439.0,560.0,,291.0,291.0,8.0,312,740.0,1.0,4.0,63.0,3.0,51.0,1.0,2042,574,65.0,,6.0,1.0,996
2025-05-06T14:30:00.000-04:00:00,NE-MRBTS-690513,,273.0,311.0,,205.0,205.0,9.0,489,552.0,12.0,21.0,68.0,,58.0,,3042,619,49.0,,28.0,1.0,1041
2025-05-06T15:00:00.000-04:00:00,NE-MRBTS-690513,273.0,4577.0,4973.0,273.0,1523.0,1523.0,10.0,776,6654.0,42.0,361.0,191.0,512.0,88.0,175.0,8929,2910,14448.0,545.0,248.0,3165.0,34956
2025-05-06T15:15:00.000-04:00:00,NE-MRBTS-690513,,15701.0,7373.0,,2052.0,2052.0,10.0,452,9574.0,3.0,765.0,64.0,17.0,53.0,,9713,3228,1210.0,2.0,35.0,8.0,10790
2025-05-06T15:30:00.000-04:00:00,NE-MRBTS-690513,15.0,737.0,729.0,15.0,323.0,323.0,10.0,377,1398.0,9.0,121.0,62.0,22.0,46.0,,2060,685,2254.0,4.0,29.0,2.0,6764
2025-05-06T16:00:00.000-04:00:00,NE-MRBTS-690513,,24.0,24.0,,23.0,23.0,9.0,284,47.0,2.0,2.0,68.0,,54.0,,655,215,33.0,1.0,4.0,2.0,376
2025-05-06T16:15:00.000-04:00:00,NE-MRBTS-690513,,54.0,58.0,,47.0,47.0,8.0,433,95.0,9.0,2.0,63.0,,50.0,,1114,358,27.0,,14.0,1.0,471
2025-05-06T16:30:00.000-04:00:00,NE-MRBTS-690513,,14.0,14.0,,14.0,14.0,8.0,195,26.0,,,65.0,,51.0,,366,122,16.0,,2.0,1.0,192
2025-05-06T17:00:00.000-04:00:00,NE-MRBTS-690513,2.0,9276.0,7553.0,2.0,1346.0,1346.0,12.0,575,12313.0,10.0,1273.0,86.0,1071.0,65.0,382.0,6495,2068,13119.0,347.0,31.0,1497.0,35742
2025-05-06T17:15:00.000-04:00:00,NE-MRBTS-690513,84.0,360772.0,170496.0,84.0,23923.0,23923.0,12.0,2347,400562.0,125.0,50816.0,656.0,14221.0,386.0,5633.0,85050,27398,169147.0,3648.0,442.0,22475.0,430958
2025-05-06T17:30:00.000-04:00:00,NE-MRBTS-690513,,61987.0,33748.0,,5888.0,5888.0,12.0,721,65070.0,48.0,8223.0,199.0,3004.0,121.0,1528.0,23096,6968,34355.0,581.0,142.0,5649.0,97730
2025-05-06T18:00:00.000-04:00:00,NE-MRBTS-690513,,116.0,107.0,,61.0,61.0,10.0,274,146.0,4.0,13.0,85.0,,69.0,,726,242,59.0,4.0,10.0,9.0,421
2025-05-06T18:15:00.000-04:00:00,NE-MRBTS-690513,,1835.0,1905.0,,509.0,509.0,11.0,554,3066.0,24.0,243.0,164.0,399.0,122.0,93.0,5283,1538,14610.0,786.0,306.0,3352.0,24577
2025-05-06T18:30:00.000-04:00:00,NE-MRBTS-690513,,2120.0,1941.0,,849.0,849.0,10.0,517,2495.0,8.0,136.0,100.0,86.0,75.0,44.0,5466,1705,2021.0,73.0,40.0,332.0,7228
2025-05-06T19:00:00.000-04:00:00,NE-MRBTS-690513,,94.0,105.0,,62.0,62.0,9.0,291,153.0,1.0,2.0,75.0,10.0,56.0,8.0,762,254,19.0,,3.0,7.0,395
2025-05-06T19:15:00.000-04:00:00,NE-MRBTS-690513,,64.0,65.0,,30.0,30.0,9.0,224,95.0,4.0,4.0,77.0,,64.0,,486,162,149.0,3.0,4.0,5.0,732
2025-05-06T19:30:00.000-04:00:00,NE-MRBTS-690513,,50.0,59.0,,31.0,31.0,9.0,192,75.0,2.0,4.0,53.0,,44.0,,459,153,76.0,,3.0,1.0,512
2025-05-06T20:00:00.000-04:00:00,NE-MRBTS-690513,,116.0,126.0,,50.0,50.0,10.0,247,140.0,,11.0,93.0,1.0,78.0,,663,221,175.0,7.0,3.0,32.0,789
2025-05-06T20:15:00.000-04:00:00,NE-MRBTS-690513,,13.0,15.0,,15.0,15.0,8.0,174,28.0,,,60.0,,47.0,,324,108,7.0,,2.0,,149
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-690513,,16.0,15.0,,15.0,15.0,8.0,186,30.0,2.0,,58.0,,46.0,,354,118,9.0,,3.0,,160
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-690513,,14.0,14.0,,14.0,14.0,8.0,172,28.0,1.0,,57.0,,43.0,,333,111,3.0,,2.0,,148
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-690513,,14.0,14.0,,14.0,14.0,8.0,167,27.0,1.0,,58.0,,45.0,,342,114,17.0,,11.0,1.0,148
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-690513,,113.0,114.0,,50.0,50.0,9.0,204,121.0,,3.0,71.0,2.0,51.0,,519,173,19.0,,11.0,2.0,323
2025-05-06T22:00:00.000-04:00:00,NE-MRBTS-690513,,463.0,344.0,,154.0,154.0,9.0,274,414.0,,18.0,84.0,22.0,63.0,16.0,1213,396,65.0,2.0,15.0,21.0,838
2025-05-06T22:15:00.000-04:00:00,NE-MRBTS-690513,,168.0,147.0,,85.0,85.0,9.0,205,203.0,,7.0,59.0,,44.0,,774,258,63.0,,17.0,,514
2025-05-06T22:30:00.000-04:00:00,NE-MRBTS-690513,,21.0,22.0,,18.0,18.0,8.0,192,35.0,2.0,1.0,62.0,,47.0,,444,148,23.0,,13.0,,185
2025-05-06T23:00:00.000-04:00:00,NE-MRBTS-690513,,107.0,114.0,,47.0,47.0,8.0,225,115.0,,1.0,73.0,5.0,58.0,5.0,564,188,31.0,,7.0,1.0,446
2025-05-06T23:15:00.000-04:00:00,NE-MRBTS-690513,,18.0,20.0,,18.0,18.0,8.0,186,33.0,1.0,,60.0,,48.0,,351,117,9.0,,3.0,,146
2025-05-06T23:30:00.000-04:00:00,NE-MRBTS-690513,,66.0,79.0,,38.0,38.0,10.0,181,87.0,,5.0,61.0,,43.0,,432,144,13.0,,6.0,,280
2025-05-07T00:00:00.000-04:00:00,NE-MRBTS-690513,,175.0,234.0,,46.0,46.0,10.0,186,159.0,3.0,12.0,48.0,1.0,42.0,1.0,474,158,89.0,1.0,4.0,2.0,790
2025-05-07T00:15:00.000-04:00:00,NE-MRBTS-690513,,14.0,14.0,,14.0,14.0,8.0,182,27.0,,,59.0,,48.0,,345,115,7.0,,,,151
2025-05-07T00:30:00.000-04:00:00,NE-MRBTS-690513,,14.0,14.0,,14.0,14.0,8.0,170,26.0,1.0,,59.0,,47.0,,321,107,5.0,,2.0,1.0,142
2025-05-07T01:00:00.000-04:00:00,NE-MRBTS-690513,,14.0,14.0,,14.0,14.0,8.0,167,27.0,,,56.0,,43.0,,309,103,5.0,,2.0,,134
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-690513,,51.0,47.0,,42.0,42.0,9.0,230,91.0,2.0,5.0,63.0,,54.0,,589,193,65.0,1.0,13.0,6.0,409
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-690513,,7174.0,6595.0,,1727.0,1727.0,9.0,388,7538.0,15.0,415.0,83.0,89.0,65.0,17.0,9434,3048,20232.0,172.0,37.0,296.0,61654
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-690513,,14.0,14.0,,14.0,14.0,8.0,169,26.0,1.0,,56.0,,42.0,,309,103,9.0,,3.0,1.0,135
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-690513,,306.0,244.0,,91.0,91.0,9.0,201,232.0,,10.0,62.0,,48.0,,678,226,14.0,,4.0,1.0,462
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-690513,,461.0,458.0,,266.0,266.0,8.0,221,583.0,1.0,1.0,65.0,,52.0,,1662,554,38.0,,10.0,1.0,720
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-690513,,14.0,14.0,,14.0,14.0,8.0,182,28.0,,,61.0,,49.0,,342,114,6.0,,3.0,1.0,143
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-690513,,14.0,14.0,,14.0,14.0,8.0,176,28.0,,,59.0,,47.0,,348,116,8.0,,4.0,1.0,149
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-690513,,16.0,15.0,,15.0,15.0,8.0,174,31.0,,,58.0,,45.0,,324,108,3.0,,2.0,1.0,135
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-690513,,19.0,20.0,,18.0,18.0,8.0,193,35.0,1.0,,63.0,,51.0,,363,121,7.0,,2.0,,149
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-690513,,545.0,678.0,,313.0,313.0,9.0,350,694.0,7.0,27.0,75.0,6.0,60.0,3.0,1949,633,428.0,12.0,16.0,22.0,2054
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-690513,,1124.0,1546.0,,732.0,732.0,11.0,337,2449.0,10.0,110.0,92.0,395.0,75.0,163.0,4091,1308,2446.0,133.0,20.0,458.0,5625
2025-05-07T05:00:00.000-04:00:00,NE-MRBTS-690513,,2416.0,2581.0,,1065.0,1065.0,10.0,641,3703.0,27.0,252.0,142.0,317.0,103.0,160.0,8243,2465,8869.0,370.0,45.0,1893.0,19431
2025-05-07T05:15:00.000-04:00:00,NE-MRBTS-690513,,1449.0,1762.0,,725.0,725.0,10.0,346,2269.0,9.0,148.0,104.0,215.0,78.0,141.0,4326,1300,4305.0,142.0,13.0,1247.0,10513
2025-05-07T05:30:00.000-04:00:00,NE-MRBTS-690513,,17136.0,10496.0,,1603.0,1603.0,12.0,404,11649.0,7.0,1105.0,102.0,826.0,81.0,577.0,6515,2171,7228.0,164.0,13.0,2151.0,22863
2025-05-07T06:00:00.000-04:00:00,NE-MRBTS-690513,,2187.0,2552.0,,828.0,828.0,10.0,567,2624.0,12.0,178.0,137.0,168.0,107.0,116.0,3906,1302,2682.0,63.0,18.0,426.0,8425
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-690513,1380.0,41668.0,18553.0,1380.0,1381.0,1381.0,14.0,481,63868.0,24.0,8050.0,111.0,6453.0,63.0,93.0,2800,908,39553.0,712.0,36.0,1543.0,79089
