createAt,manageObject,M8018C0,M8018C1,M8018C8,M8018C9
2025-05-06T14:00:00.000-04:00:00,NE-MRBTS-660701,3.0,7.0,2930.0,900
2025-05-06T14:15:00.000-04:00:00,NE-MRBTS-660701,3.0,7.0,3055.0,900
2025-05-06T14:30:00.000-04:00:00,NE-MRBTS-660701,5.0,8.0,4245.0,900
2025-05-06T15:00:00.000-04:00:00,NE-MRBTS-660701,3.0,7.0,3098.0,900
2025-05-06T15:15:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3569.0,900
2025-05-06T15:30:00.000-04:00:00,NE-MRBTS-660701,1.0,4.0,1195.0,900
2025-05-06T15:45:00.000-04:00:00,NE-MRBTS-660701,2.0,6.0,2041.0,900
2025-05-06T16:00:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,2787.0,900
2025-05-06T16:15:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,2561.0,900
2025-05-06T16:30:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,1928.0,900
2025-05-06T16:45:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,2778.0,900
2025-05-06T17:00:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3485.0,900
2025-05-06T17:15:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,2953.0,900
2025-05-06T17:30:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,3029.0,900
2025-05-06T17:45:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,2505.0,900
2025-05-06T18:00:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,2262.0,900
2025-05-06T18:15:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1612.0,900
2025-05-06T18:30:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1432.0,900
2025-05-06T18:45:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1342.0,900
2025-05-06T19:00:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1654.0,900
2025-05-06T19:15:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,2085.0,900
2025-05-06T19:30:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1976.0,900
2025-05-06T19:45:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1766.0,900
2025-05-06T20:00:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,2100.0,900
2025-05-06T20:15:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,2104.0,900
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1908.0,900
2025-05-06T20:45:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1907.0,900
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1930.0,900
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1970.0,900
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-660701,1.0,4.0,1207.0,900
2025-05-06T21:45:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,522.0,900
2025-05-06T22:00:00.000-04:00:00,NE-MRBTS-660701,,2.0,283.0,900
2025-05-06T22:15:00.000-04:00:00,NE-MRBTS-660701,,2.0,302.0,900
2025-05-06T22:30:00.000-04:00:00,NE-MRBTS-660701,,2.0,183.0,900
2025-05-06T22:45:00.000-04:00:00,NE-MRBTS-660701,,2.0,248.0,900
2025-05-06T23:00:00.000-04:00:00,NE-MRBTS-660701,,2.0,142.0,900
2025-05-06T23:15:00.000-04:00:00,NE-MRBTS-660701,,2.0,56.0,900
2025-05-06T23:30:00.000-04:00:00,NE-MRBTS-660701,,1.0,77.0,900
2025-05-06T23:45:00.000-04:00:00,NE-MRBTS-660701,,1.0,32.0,900
2025-05-07T00:00:00.000-04:00:00,NE-MRBTS-660701,,2.0,106.0,900
2025-05-07T00:15:00.000-04:00:00,NE-MRBTS-660701,,2.0,68.0,900
2025-05-07T00:30:00.000-04:00:00,NE-MRBTS-660701,,1.0,82.0,900
2025-05-07T00:45:00.000-04:00:00,NE-MRBTS-660701,,1.0,55.0,900
2025-05-07T01:00:00.000-04:00:00,NE-MRBTS-660701,,1.0,134.0,900
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-660701,,1.0,111.0,900
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-660701,,3.0,156.0,900
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-660701,,1.0,29.0,900
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-660701,,1.0,34.0,900
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-660701,,1.0,90.0,900
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-660701,,1.0,271.0,900
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-660701,,2.0,233.0,900
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-660701,,2.0,88.0,900
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-660701,,2.0,153.0,900
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-660701,,2.0,103.0,900
2025-05-07T03:45:00.000-04:00:00,NE-MRBTS-660701,,1.0,45.0,900
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-660701,,1.0,143.0,900
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-660701,,1.0,61.0,900
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-660701,,2.0,122.0,900
2025-05-07T04:45:00.000-04:00:00,NE-MRBTS-660701,,2.0,293.0,900
2025-05-07T05:00:00.000-04:00:00,NE-MRBTS-660701,,1.0,64.0,900
2025-05-07T05:15:00.000-04:00:00,NE-MRBTS-660701,,3.0,275.0,900
2025-05-07T05:30:00.000-04:00:00,NE-MRBTS-660701,,2.0,273.0,900
2025-05-07T05:45:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,2060.0,900
2025-05-07T06:00:00.000-04:00:00,NE-MRBTS-660701,5.0,8.0,4213.0,900
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,2738.0,900
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-660701,5.0,8.0,4395.0,900
2025-05-07T06:45:00.000-04:00:00,NE-MRBTS-660701,6.0,8.0,4989.0,900
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-660701,5.0,7.0,4114.0,900
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-660701,4.0,8.0,3945.0,900
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3628.0,900
2025-05-07T07:45:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3996.0,900
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-660701,5.0,7.0,4258.0,900
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,4018.0,900
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-660701,5.0,8.0,4760.0,900
2025-05-07T08:45:00.000-04:00:00,NE-MRBTS-660701,6.0,8.0,5399.0,900
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-660701,5.0,9.0,4698.0,900
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3635.0,900
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3525.0,900
2025-05-07T09:45:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,3023.0,900
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3445.0,900
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-660701,3.0,8.0,2323.0,900
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3239.0,900
2025-05-07T10:45:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1903.0,900
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,2055.0,900
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1763.0,900
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1377.0,900
2025-05-07T11:45:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,2174.0,900
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-660701,3.0,8.0,2440.0,900
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-660701,5.0,8.0,4645.0,900
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3595.0,900
2025-05-07T12:45:00.000-04:00:00,NE-MRBTS-660701,4.0,6.0,3212.0,900
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-660701,4.0,8.0,3854.0,900
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-660701,6.0,9.0,5722.0,900
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-660701,6.0,10.0,4955.0,900
2025-05-07T13:45:00.000-04:00:00,NE-MRBTS-660701,5.0,9.0,4568.0,900
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-660701,6.0,9.0,5230.0,900
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-660701,6.0,9.0,5110.0,900
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-660701,5.0,9.0,4943.0,900
2025-05-07T14:45:00.000-04:00:00,NE-MRBTS-660701,5.0,9.0,4161.0,900
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-660701,6.0,10.0,5756.0,900
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-660701,4.0,8.0,3791.0,900
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-660701,5.0,9.0,4574.0,900
2025-05-07T15:45:00.000-04:00:00,NE-MRBTS-660701,6.0,9.0,5137.0,900
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-660701,6.0,10.0,5388.0,900
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,3110.0,900
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-660701,6.0,9.0,5104.0,900
2025-05-07T16:45:00.000-04:00:00,NE-MRBTS-660701,6.0,10.0,5115.0,900
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-660701,3.0,7.0,2835.0,900
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,2903.0,900
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1892.0,900
2025-05-07T17:45:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,2231.0,900
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,2193.0,900
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,2414.0,900
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,2016.0,900
2025-05-07T18:45:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,2004.0,900
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,2805.0,900
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,2805.0,900
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-660701,4.0,5.0,3225.0,900
2025-05-07T19:45:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,2146.0,900
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1836.0,900
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,2134.0,900
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,2000.0,900
2025-05-07T20:45:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1939.0,900
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,2106.0,900
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1924.0,900
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1912.0,900
2025-05-07T21:45:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1655.0,900
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1513.0,900
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1443.0,900
2025-05-07T22:30:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1136.0,900
2025-05-07T22:45:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1372.0,900
2025-05-07T23:00:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1607.0,900
2025-05-07T23:15:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1682.0,900
2025-05-07T23:30:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1454.0,900
2025-05-07T23:45:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1468.0,900
2025-05-08T00:00:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1517.0,900
2025-05-08T00:15:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1434.0,900
2025-05-08T00:30:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1392.0,900
2025-05-08T00:45:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1307.0,900
2025-05-08T01:00:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1336.0,900
2025-05-08T01:15:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1551.0,900
2025-05-08T01:30:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1381.0,900
2025-05-08T01:45:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1577.0,900
2025-05-08T02:00:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1570.0,900
2025-05-08T02:15:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1635.0,900
2025-05-08T02:30:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1926.0,900
2025-05-08T02:45:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1606.0,900
2025-05-08T03:00:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1536.0,900
2025-05-08T03:15:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1061.0,900
2025-05-08T03:30:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1152.0,900
2025-05-08T03:45:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1241.0,900
2025-05-08T04:00:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,960.0,900
2025-05-08T04:15:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1238.0,900
2025-05-08T04:30:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1036.0,900
2025-05-08T04:45:00.000-04:00:00,NE-MRBTS-660701,2.0,3.0,1425.0,900
2025-05-08T05:00:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1386.0,900
2025-05-08T05:15:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,1908.0,900
2025-05-08T05:30:00.000-04:00:00,NE-MRBTS-660701,2.0,6.0,2093.0,900
2025-05-08T05:45:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,2993.0,900
2025-05-08T06:00:00.000-04:00:00,NE-MRBTS-660701,4.0,8.0,3689.0,900
2025-05-08T06:15:00.000-04:00:00,NE-MRBTS-660701,4.0,8.0,3478.0,900
2025-05-08T06:30:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3251.0,900
2025-05-08T06:45:00.000-04:00:00,NE-MRBTS-660701,3.0,7.0,2859.0,900
2025-05-08T07:00:00.000-04:00:00,NE-MRBTS-660701,5.0,10.0,4717.0,900
2025-05-08T07:15:00.000-04:00:00,NE-MRBTS-660701,5.0,9.0,4658.0,900
2025-05-08T07:30:00.000-04:00:00,NE-MRBTS-660701,6.0,10.0,5165.0,900
2025-05-08T07:45:00.000-04:00:00,NE-MRBTS-660701,5.0,9.0,4640.0,900
2025-05-08T08:00:00.000-04:00:00,NE-MRBTS-660701,5.0,9.0,4233.0,900
2025-05-08T08:15:00.000-04:00:00,NE-MRBTS-660701,4.0,8.0,3642.0,900
2025-05-08T08:30:00.000-04:00:00,NE-MRBTS-660701,5.0,9.0,4269.0,900
2025-05-08T08:45:00.000-04:00:00,NE-MRBTS-660701,5.0,8.0,4799.0,900
2025-05-08T09:00:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3884.0,900
2025-05-08T09:15:00.000-04:00:00,NE-MRBTS-660701,5.0,8.0,4073.0,900
2025-05-08T09:30:00.000-04:00:00,NE-MRBTS-660701,3.0,7.0,2992.0,900
2025-05-08T09:45:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3637.0,900
2025-05-08T10:00:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,2671.0,900
2025-05-08T10:15:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,2888.0,900
2025-05-08T10:30:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,3134.0,900
2025-05-08T10:45:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,2576.0,900
2025-05-08T11:00:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1682.0,900
2025-05-08T11:15:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1790.0,900
2025-05-08T11:30:00.000-04:00:00,NE-MRBTS-660701,1.0,3.0,1193.0,900
2025-05-08T11:45:00.000-04:00:00,NE-MRBTS-660701,2.0,4.0,1493.0,900
2025-05-08T12:00:00.000-04:00:00,NE-MRBTS-660701,2.0,6.0,2126.0,900
2025-05-08T12:15:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,1975.0,900
2025-05-08T12:30:00.000-04:00:00,NE-MRBTS-660701,2.0,5.0,2170.0,900
2025-05-08T12:45:00.000-04:00:00,NE-MRBTS-660701,3.0,5.0,2745.0,900
2025-05-08T13:00:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,3034.0,900
2025-05-08T13:15:00.000-04:00:00,NE-MRBTS-660701,4.0,7.0,3642.0,900
2025-05-08T13:30:00.000-04:00:00,NE-MRBTS-660701,3.0,6.0,2764.0,900
2025-05-08T13:45:00.000-04:00:00,NE-MRBTS-660701,4.0,8.0,3326.0,900
2025-05-08T14:00:00.000-04:00:00,NE-MRBTS-660701,3.0,7.0,2727.0,900
2025-05-08T14:15:00.000-04:00:00,NE-MRBTS-660701,2.0,6.0,2238.0,900
2025-05-08T14:30:00.000-04:00:00,NE-MRBTS-660701,3.0,8.0,2737.0,900
2025-05-08T14:45:00.000-04:00:00,NE-MRBTS-660701,3.0,8.0,2446.0,900
2025-05-08T15:00:00.000-04:00:00,NE-MRBTS-660701,2.0,7.0,1931.0,900
2025-05-08T15:15:00.000-04:00:00,NE-MRBTS-660701,2.0,7.0,2214.0,900
2025-05-08T15:30:00.000-04:00:00,NE-MRBTS-660701,3.0,8.0,2434.0,900
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-414225,,,,900
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-414225,,,,900
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-414225,,,,900
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-414225,,,,900
