createAt,manageObject,M8006C0,M8006C1,M8006C53,M8006C54,M8006C196,M8006C214,M8006C232,M8006C254,M8006C255,M8006C256,M8006C180,M8006C185,M8006C243,M8006C6,M8006C247,M8006C7,M8006C313,M8006C339,M8006C340,M8006C262,M8006C263,M8006C264,M8006C346,M8006C205,M8006C223,M8006C347,M8006C259,M8006C246
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-341601,669.0,669.0,21141.0,900,669.0,669.0,33.0,622.0,613.0,9.0,7.0,4253.0,7.0,10.0,,40.0,,,,,,,,,,,,
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-341601,597.0,596.0,19280.0,900,597.0,596.0,34.0,529.0,525.0,4.0,3.0,3085.0,3.0,26.0,1.0,42.0,,,,,,,,,,,,
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-341601,574.0,569.0,16535.0,900,574.0,569.0,29.0,494.0,478.0,16.0,11.0,2190.0,11.0,31.0,4.0,42.0,,,,,,,,,,,,
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-341601,480.0,479.0,12334.0,900,480.0,479.0,22.0,421.0,397.0,19.0,14.0,1514.0,14.0,29.0,2.0,35.0,3.0,3.0,,,,,,,,5.0,,
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-341601,247.0,247.0,6831.0,900,247.0,247.0,15.0,206.0,202.0,4.0,2.0,825.0,2.0,6.0,,42.0,,,,,,,,,,,,
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-341601,259.0,259.0,5469.0,900,259.0,259.0,12.0,219.0,216.0,3.0,1.0,369.0,1.0,7.0,,34.0,,,,,,,,,,,,
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-341601,189.0,188.0,4745.0,900,189.0,188.0,13.0,151.0,150.0,1.0,1.0,648.0,1.0,2.0,1.0,40.0,,,,,,,,,,,,
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-341601,259.0,259.0,6407.0,900,259.0,259.0,13.0,220.0,218.0,2.0,,1059.0,,1.0,,34.0,,,,,,,,,,,,
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-341601,304.0,304.0,7407.0,900,304.0,304.0,17.0,266.0,263.0,3.0,3.0,1389.0,3.0,1.0,,37.0,,,,,,,,,,,,
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-341601,324.0,324.0,8506.0,900,324.0,324.0,16.0,285.0,283.0,2.0,1.0,1552.0,1.0,1.0,,37.0,,,,,,,,,,,,
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-341601,335.0,335.0,8739.0,900,335.0,335.0,17.0,306.0,306.0,,,1772.0,,,,34.0,,,,,,,,,,,,
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-341601,299.0,299.0,8516.0,900,299.0,299.0,17.0,251.0,250.0,1.0,,2037.0,,,,44.0,,,,,,,,,,,,
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-341601,256.0,256.0,8032.0,900,256.0,256.0,15.0,227.0,226.0,1.0,1.0,2118.0,1.0,1.0,,33.0,,,,,,,,,,,,
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-341601,224.0,223.0,8275.0,900,224.0,223.0,16.0,183.0,183.0,,,1610.0,,,1.0,38.0,,,,,,,,,,,,
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-341601,231.0,231.0,7529.0,900,231.0,231.0,16.0,184.0,182.0,2.0,1.0,1661.0,1.0,2.0,,45.0,,,,,,,,,,,,
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-341601,276.0,276.0,6997.0,900,276.0,276.0,15.0,227.0,226.0,1.0,1.0,837.0,1.0,11.0,,39.0,,,,,,,,,,,,
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-341601,239.0,239.0,6101.0,900,239.0,239.0,11.0,205.0,205.0,,,948.0,,,,38.0,,,,,,,,,,,,
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-341601,275.0,275.0,6575.0,900,275.0,275.0,13.0,226.0,226.0,,,1163.0,,4.0,,42.0,,,,,,,,,,,,
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-341601,243.0,243.0,6743.0,900,243.0,243.0,13.0,198.0,197.0,1.0,1.0,1434.0,1.0,7.0,,41.0,,,,,,,,,,,,
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-341601,228.0,227.0,5440.0,900,228.0,227.0,12.0,176.0,175.0,1.0,,1042.0,,15.0,1.0,35.0,,,,,,,,,,,,
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-341601,264.0,264.0,6855.0,900,264.0,264.0,14.0,211.0,211.0,,,1374.0,,5.0,,49.0,,,,,,,,,,,,
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-341601,335.0,335.0,7064.0,900,335.0,335.0,15.0,285.0,285.0,,,750.0,,4.0,,44.0,,,,,,,,,,,,
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-341601,302.0,302.0,7311.0,900,302.0,302.0,15.0,268.0,265.0,3.0,2.0,1485.0,2.0,,,40.0,,,,,,,,,,,,
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-341601,342.0,341.0,7115.0,900,342.0,341.0,14.0,284.0,284.0,,,1571.0,,3.0,1.0,53.0,,,,,,,,,,,,
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-341601,344.0,344.0,7337.0,900,344.0,344.0,13.0,310.0,310.0,,,1247.0,,3.0,,32.0,,,,,,,,,,,,
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-341601,335.0,335.0,5805.0,900,335.0,335.0,13.0,296.0,296.0,,,625.0,,3.0,,41.0,,,,,,,,,,,,
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-341601,296.0,296.0,5273.0,900,296.0,296.0,12.0,255.0,255.0,,,1066.0,,,,41.0,,,,,,,,,,,,
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-341601,266.0,266.0,5243.0,900,266.0,266.0,12.0,233.0,233.0,,,1064.0,,2.0,,31.0,,,,,,,,,,,,
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-341601,253.0,252.0,4273.0,900,253.0,252.0,10.0,216.0,215.0,1.0,,302.0,,,1.0,35.0,,,,,,,,,,,,
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-341601,278.0,278.0,5103.0,900,278.0,278.0,12.0,236.0,236.0,,,1029.0,,1.0,,41.0,,,,,,,,,,,,
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-341601,289.0,289.0,5168.0,900,289.0,289.0,11.0,239.0,238.0,1.0,,1046.0,,,,45.0,,,,,,,,,,,,
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-341601,284.0,284.0,4920.0,900,284.0,284.0,11.0,246.0,246.0,,,278.0,,1.0,,40.0,,,,,,,,,,,,
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-341601,204.0,204.0,2821.0,900,204.0,204.0,8.0,156.0,156.0,,,116.0,,,,45.0,,,,,,,,,,,,
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,269.0,268.0,4383.0,900,269.0,268.0,11.0,228.0,228.0,,,172.0,,,1.0,39.0,,,,,,,,,,,,
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,232.0,232.0,3151.0,900,232.0,232.0,11.0,198.0,198.0,,,103.0,,,,36.0,,,,,,,,,,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,217.0,217.0,3365.0,900,217.0,217.0,9.0,174.0,174.0,,,323.0,,,,38.0,,,,,,,,,,,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,182.0,182.0,3563.0,900,182.0,182.0,8.0,152.0,152.0,,,975.0,,,,33.0,,,,,,,,,,,,
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,177.0,177.0,3632.0,900,177.0,177.0,9.0,145.0,145.0,,,983.0,,,,33.0,,,,,,,,,,,,
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,215.0,215.0,3498.0,900,215.0,215.0,9.0,172.0,172.0,,,431.0,,1.0,,41.0,,,,,,,,,,,,
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,208.0,208.0,3583.0,900,208.0,208.0,8.0,171.0,171.0,,,435.0,,,,37.0,,,,,,,,,,,,
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,218.0,218.0,5870.0,900,218.0,218.0,11.0,183.0,183.0,,,1615.0,,3.0,,30.0,,,,,,,,,,,,
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,203.0,203.0,6481.0,900,203.0,203.0,12.0,156.0,156.0,,,1760.0,,5.0,,42.0,,,,,,,,,,,,
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,272.0,271.0,7441.0,900,271.0,270.0,15.0,238.0,235.0,3.0,2.0,1498.0,2.0,1.0,,29.0,,,,,,,,1.0,1.0,,,
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,414.0,414.0,13442.0,900,414.0,414.0,23.0,374.0,373.0,1.0,1.0,1867.0,1.0,1.0,,38.0,,,,,,,,,,,,
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,504.0,502.0,15127.0,900,503.0,501.0,26.0,435.0,423.0,12.0,6.0,2075.0,6.0,16.0,2.0,46.0,,,,,,,,1.0,1.0,,,
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,637.0,637.0,18274.0,900,637.0,637.0,29.0,593.0,582.0,11.0,3.0,2479.0,3.0,10.0,,35.0,,,,,,,,,,,,
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,736.0,734.0,21847.0,900,736.0,734.0,35.0,676.0,665.0,11.0,6.0,3607.0,6.0,16.0,2.0,37.0,,,,,,,,,,,,
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,758.0,746.0,22174.0,900,758.0,746.0,34.0,694.0,680.0,14.0,7.0,3500.0,7.0,19.0,12.0,40.0,,,,,,,,,,,,
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,705.0,693.0,20940.0,900,705.0,693.0,34.0,626.0,619.0,7.0,2.0,3424.0,2.0,26.0,12.0,40.0,,,,,,,,,,,,
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,814.0,814.0,22541.0,900,814.0,814.0,36.0,736.0,732.0,4.0,1.0,3399.0,1.0,15.0,,60.0,,,,,,,,,,,,
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,808.0,806.0,24127.0,900,808.0,806.0,42.0,742.0,732.0,10.0,7.0,3238.0,7.0,15.0,2.0,49.0,,,,,,,,,,,,
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,833.0,828.0,24265.0,900,833.0,828.0,37.0,765.0,758.0,7.0,6.0,3481.0,6.0,20.0,5.0,53.0,,,,,,,,,,,,
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,832.0,829.0,23357.0,900,832.0,829.0,39.0,769.0,759.0,10.0,8.0,2850.0,8.0,5.0,3.0,58.0,,,,,,,,,,,,
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,871.0,871.0,25971.0,900,871.0,871.0,38.0,787.0,782.0,5.0,3.0,3722.0,3.0,28.0,,55.0,,,,,,,,,,,,
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,833.0,828.0,23438.0,900,833.0,828.0,36.0,747.0,742.0,5.0,4.0,3574.0,4.0,26.0,5.0,53.0,,,,,,,,,,,,
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,741.0,739.0,19464.0,900,741.0,739.0,32.0,677.0,676.0,1.0,,2320.0,,9.0,1.0,51.0,,,,,,,,,,,,
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,725.0,722.0,17425.0,900,724.0,721.0,29.0,673.0,670.0,2.0,,1999.0,,4.0,4.0,50.0,,,,,,,1.0,1.0,1.0,,,
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,715.0,710.0,17530.0,900,714.0,709.0,28.0,656.0,654.0,2.0,1.0,2002.0,1.0,2.0,5.0,54.0,,,,,,,,1.0,1.0,,,
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,808.0,801.0,19465.0,900,808.0,801.0,36.0,735.0,730.0,5.0,1.0,2415.0,1.0,11.0,7.0,55.0,,,,,,,,,,,,
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,776.0,771.0,21677.0,900,776.0,771.0,33.0,711.0,697.0,14.0,1.0,2490.0,1.0,9.0,5.0,52.0,,,,,,,,,,,,
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,779.0,779.0,19249.0,900,779.0,779.0,30.0,712.0,707.0,5.0,2.0,1558.0,2.0,17.0,,53.0,,,,,,,,,,,,
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,711.0,711.0,19542.0,900,711.0,711.0,29.0,643.0,636.0,7.0,3.0,1917.0,3.0,10.0,,57.0,,,,,,,,,,,,
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,799.0,795.0,22398.0,900,799.0,795.0,36.0,717.0,709.0,8.0,1.0,2477.0,1.0,33.0,4.0,43.0,,,,,,,,,,,,
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,770.0,770.0,21151.0,900,770.0,770.0,34.0,698.0,691.0,7.0,3.0,1886.0,3.0,20.0,,51.0,,,,,,,,,,,,
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,746.0,731.0,22079.0,900,746.0,731.0,43.0,640.0,625.0,15.0,12.0,3247.0,12.0,28.0,16.0,62.0,,,,,,,,,,,,1.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,751.0,750.0,21417.0,900,751.0,750.0,35.0,642.0,619.0,23.0,16.0,3369.0,16.0,57.0,1.0,49.0,,,,,,,,,,,,
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,784.0,784.0,19772.0,900,784.0,784.0,38.0,710.0,695.0,15.0,12.0,1849.0,12.0,19.0,,60.0,,,,,,,,,,,,
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,808.0,807.0,19937.0,900,808.0,807.0,34.0,739.0,736.0,3.0,2.0,1491.0,2.0,7.0,1.0,59.0,,,,,,,,,,,,
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,749.0,746.0,21151.0,900,749.0,746.0,33.0,691.0,677.0,14.0,8.0,2263.0,8.0,13.0,3.0,44.0,,,,,,,,,,,,
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,804.0,801.0,21142.0,900,804.0,801.0,33.0,716.0,704.0,12.0,4.0,2399.0,4.0,22.0,3.0,56.0,,,,,,,,,,,,
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,727.0,727.0,18863.0,900,727.0,727.0,30.0,651.0,634.0,17.0,8.0,2004.0,8.0,17.0,,61.0,,,,,,,,,,,,
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,659.0,659.0,19862.0,900,659.0,659.0,32.0,594.0,580.0,14.0,8.0,2977.0,8.0,17.0,,39.0,,,,,,,,,,,,
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,663.0,663.0,19572.0,900,663.0,663.0,34.0,611.0,602.0,9.0,6.0,2064.0,6.0,6.0,,52.0,,,,,,,,,,,,
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,469.0,468.0,15990.0,900,469.0,468.0,25.0,405.0,401.0,4.0,4.0,3162.0,4.0,15.0,1.0,53.0,,,,,,,,,,,,
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,503.0,502.0,14523.0,900,503.0,502.0,29.0,412.0,400.0,12.0,10.0,2135.0,10.0,41.0,1.0,41.0,,,,,,,,,,,,
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,414.0,412.0,11199.0,900,414.0,412.0,24.0,348.0,332.0,16.0,10.0,1298.0,10.0,35.0,2.0,43.0,,,,,,,,,,,,
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,191.0,191.0,7182.0,900,191.0,191.0,14.0,140.0,137.0,3.0,1.0,906.0,1.0,5.0,,46.0,,,,,,,,,,,,
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,210.0,210.0,7839.0,900,210.0,210.0,18.0,164.0,156.0,8.0,6.0,1645.0,6.0,18.0,,32.0,,,,,,,,,,,,
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-341601,165.0,165.0,5022.0,900,165.0,165.0,14.0,119.0,114.0,5.0,4.0,953.0,4.0,2.0,,44.0,,,,,,,,,,,,
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-341601,208.0,208.0,5444.0,900,208.0,208.0,11.0,169.0,169.0,,,927.0,,2.0,,36.0,,,,,,,,,,,,
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-341601,248.0,248.0,5692.0,900,248.0,248.0,14.0,208.0,208.0,,,454.0,,2.0,,34.0,,,,,,,,,,,,
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-341601,260.0,259.0,5785.0,900,260.0,259.0,14.0,205.0,202.0,3.0,2.0,576.0,2.0,3.0,,55.0,,,,,,,,,,,,
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-341601,236.0,235.0,8156.0,900,236.0,235.0,17.0,184.0,182.0,2.0,,1915.0,,10.0,1.0,44.0,,,,,,,,,,,,
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-341601,239.0,239.0,7506.0,900,239.0,239.0,16.0,183.0,180.0,3.0,1.0,1658.0,1.0,2.0,,53.0,,,,,,,,,,,,
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-341601,204.0,204.0,6898.0,900,204.0,204.0,13.0,176.0,176.0,,,1306.0,,,,34.0,,,,,,,,,,,,
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-341601,193.0,193.0,5779.0,900,193.0,193.0,15.0,155.0,154.0,1.0,,935.0,,2.0,,35.0,,,,,,,,,,,,
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-341601,230.0,230.0,7126.0,900,230.0,230.0,14.0,183.0,182.0,1.0,,1410.0,,,,49.0,,,,,,,,,,,,
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-341601,225.0,225.0,7255.0,900,225.0,225.0,12.0,181.0,180.0,1.0,1.0,1146.0,1.0,1.0,,38.0,,,,,,,,,,,,
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-341601,203.0,203.0,7319.0,900,203.0,203.0,12.0,169.0,169.0,,,1692.0,,,,31.0,,,,,,,,,,,,
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-341601,227.0,226.0,7406.0,900,227.0,226.0,15.0,176.0,173.0,3.0,,1668.0,,1.0,1.0,49.0,,,,,,,,,,,,
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-341601,223.0,223.0,6474.0,900,223.0,223.0,12.0,179.0,179.0,,,979.0,,,,46.0,,,,,,,,,,,,
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-341601,184.0,184.0,5395.0,900,184.0,184.0,12.0,139.0,139.0,,,1367.0,,1.0,,39.0,,,,,,,,,,,,
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-341601,184.0,184.0,5589.0,900,184.0,184.0,11.0,131.0,129.0,2.0,1.0,1426.0,1.0,,,53.0,,,,,,,,,,,,
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-341601,222.0,222.0,6192.0,900,222.0,222.0,11.0,188.0,187.0,1.0,,1237.0,,3.0,,36.0,,,,,,,,,,,,
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-341601,229.0,229.0,6538.0,900,229.0,229.0,12.0,186.0,185.0,1.0,,1021.0,,,,38.0,,,,,,,,,,,,
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-341601,284.0,284.0,7558.0,900,284.0,284.0,12.0,240.0,240.0,,,1090.0,,1.0,,44.0,,,,,,,,,,,,
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-341601,291.0,291.0,5886.0,900,291.0,291.0,13.0,261.0,261.0,,,1064.0,,1.0,,34.0,,,,,,,,,,,,
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-341601,235.0,235.0,5884.0,900,235.0,235.0,11.0,200.0,199.0,1.0,1.0,1691.0,1.0,2.0,,35.0,,,,,,,,,,,,
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-341601,178.0,178.0,5098.0,900,178.0,178.0,10.0,134.0,134.0,,,1347.0,,1.0,,44.0,,,,,,,,,,,,
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-341601,97.0,97.0,4059.0,900,97.0,97.0,7.0,64.0,64.0,,,1028.0,,2.0,,30.0,,,,,,,,,,,,
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-341601,145.0,145.0,3699.0,900,145.0,145.0,11.0,111.0,111.0,,,739.0,,,,35.0,,,,,,,,,,,,
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-341601,191.0,191.0,4144.0,900,191.0,191.0,9.0,145.0,144.0,1.0,,190.0,,1.0,,45.0,,,,,,,,,,,,
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-341601,139.0,139.0,2076.0,900,139.0,139.0,7.0,109.0,108.0,1.0,,127.0,,,,32.0,,,,,,,,,,,,
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-341601,166.0,166.0,3586.0,900,166.0,166.0,10.0,132.0,132.0,,,374.0,,1.0,,33.0,,,,,,,,,,,,
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-341601,195.0,195.0,4244.0,900,195.0,195.0,10.0,153.0,151.0,2.0,1.0,337.0,1.0,,,40.0,,,,,,,,,,,,
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-341601,114.0,114.0,3245.0,900,114.0,114.0,8.0,79.0,79.0,,,1013.0,,1.0,,36.0,,,,,,,,,,,,
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-341601,108.0,108.0,3200.0,900,108.0,108.0,8.0,76.0,76.0,,,1019.0,,,,31.0,,,,,,,,,,,,
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-341601,122.0,122.0,2990.0,900,122.0,122.0,7.0,85.0,85.0,,,198.0,,,,39.0,,,,,,,,,,,,
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-341601,120.0,120.0,3337.0,900,120.0,120.0,7.0,84.0,84.0,,,876.0,,,,34.0,,,,,,,,,,,,
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-341601,103.0,103.0,3238.0,900,103.0,103.0,7.0,72.0,72.0,,,846.0,,1.0,,29.0,,,,,,,,,,,,
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-341601,128.0,128.0,3761.0,900,128.0,128.0,10.0,85.0,85.0,,,823.0,,3.0,,42.0,,,,,,,,,,,,
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-341601,114.0,114.0,3046.0,900,114.0,114.0,7.0,78.0,78.0,,,423.0,,1.0,,33.0,,,,,,,,,,,,
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-341601,135.0,135.0,4197.0,900,135.0,135.0,8.0,97.0,97.0,,,672.0,,3.0,,32.0,,,,,,,,,,,,
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-341601,136.0,135.0,5114.0,900,136.0,135.0,10.0,91.0,91.0,,,1487.0,,8.0,1.0,40.0,,,,,,,,,,,,
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-341601,162.0,162.0,4327.0,900,162.0,162.0,8.0,119.0,119.0,,,633.0,,1.0,,40.0,,,,,,,,,,,,
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-341601,278.0,278.0,7756.0,900,278.0,278.0,16.0,243.0,242.0,1.0,,990.0,,5.0,,33.0,,,,,,,,,,,,
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-341601,286.0,285.0,9312.0,900,286.0,285.0,17.0,246.0,244.0,2.0,1.0,1337.0,1.0,2.0,1.0,35.0,,,,,,,,,,,,
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-341601,307.0,307.0,10263.0,900,307.0,307.0,17.0,256.0,254.0,2.0,2.0,1955.0,2.0,8.0,,39.0,,,,,,,,,,,,
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-341601,493.0,493.0,14632.0,900,492.0,492.0,25.0,428.0,423.0,5.0,2.0,1923.0,2.0,18.0,,41.0,,,,,,,,1.0,1.0,,,
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-341601,600.0,598.0,17090.0,900,600.0,598.0,25.0,560.0,555.0,5.0,3.0,2092.0,3.0,9.0,1.0,34.0,,,,,,,,,,,,1.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-341601,633.0,631.0,16290.0,900,633.0,631.0,27.0,569.0,560.0,9.0,6.0,1782.0,6.0,22.0,1.0,43.0,,,,,,,,,,,,1.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-341601,660.0,660.0,18981.0,900,660.0,660.0,29.0,597.0,591.0,6.0,1.0,2267.0,1.0,13.0,,48.0,,,,,,,,,,,,
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-341601,663.0,660.0,18315.0,900,663.0,660.0,32.0,612.0,607.0,5.0,,2640.0,,12.0,3.0,45.0,,,,,,,,,,,,
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-341601,654.0,648.0,16612.0,900,654.0,648.0,28.0,584.0,569.0,15.0,6.0,2259.0,6.0,17.0,6.0,44.0,,,,,,,,,,,,
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-341601,699.0,698.0,19191.0,900,699.0,698.0,30.0,647.0,639.0,8.0,4.0,1869.0,4.0,10.0,1.0,47.0,,,,,,,,,,,,
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-341601,731.0,727.0,17743.0,900,731.0,727.0,30.0,665.0,659.0,6.0,1.0,1977.0,1.0,11.0,4.0,41.0,,,,,,,,,,,,
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-341601,680.0,676.0,18392.0,900,680.0,676.0,29.0,614.0,602.0,12.0,8.0,3189.0,8.0,24.0,4.0,43.0,,,,,,,,,,,,
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-341601,763.0,762.0,18409.0,900,763.0,762.0,33.0,706.0,700.0,6.0,4.0,1597.0,4.0,12.0,1.0,51.0,,,,,,,,,,,,
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-341601,748.0,748.0,17138.0,900,748.0,748.0,28.0,695.0,687.0,8.0,3.0,1517.0,3.0,6.0,,43.0,,,,,,,,,,,,
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-341601,749.0,744.0,17695.0,900,749.0,744.0,31.0,692.0,690.0,2.0,,2358.0,,4.0,5.0,47.0,,,,,,,,,,,,
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-341601,751.0,745.0,21910.0,900,751.0,745.0,32.0,674.0,670.0,4.0,2.0,3026.0,2.0,21.0,6.0,51.0,,,,,,,,,,,,
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-341601,689.0,684.0,19113.0,900,689.0,684.0,30.0,606.0,601.0,5.0,1.0,2988.0,1.0,29.0,5.0,50.0,,,,,,,,,,,,
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-341601,706.0,701.0,20180.0,900,706.0,701.0,30.0,638.0,634.0,4.0,,3173.0,,11.0,5.0,48.0,,,,,,,,,,,,
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-341601,763.0,761.0,19650.0,900,763.0,761.0,31.0,677.0,666.0,11.0,2.0,2655.0,2.0,34.0,2.0,50.0,,,,,,,,,,,,
